ID,Day,Session,Era,Cell,Fill,Reason,ConfiguredAdmission,Filled,Entry,Stop,Target,RiskUSD,Net,NetUpper,Time,ExitTime,Exit,FillBarAmbiguous
read-000156-zone-0275,2022-06-01,LONDON,in_sample,legacy_corrected,A_touch,,,True,12543.75,12528.75,12544.25,34,-1.5,-1.5,1654175040000,1654175040000,target,False
read-000156-zone-0317,2022-06-01,LONDON,in_sample,legacy_corrected,A_touch,,,True,12558.25,12543.25,12558.5,34,-17,-1.75,1654174980000,1654175040000,stop,True
read-000156-zone-0350,2022-06-01,LONDON,in_sample,legacy_corrected,A_touch,,,True,12572,12557,12574.25,34,-17,0.25,1654174980000,1654174980000,stop,True
read-000157-zone-0234,2022-06-01,NY,in_sample,legacy_corrected,A_touch,,,True,12573.75,12599.75,12573.75,56,-2,-2,1654178520000,1654178520000,target,False
read-000157-zone-0255,2022-06-01,NY,in_sample,legacy_corrected,A_touch,,,True,12594.5,12620.5,12594.5,56,-28,-2,1654179180000,1654179240000,stop,True
read-000157-zone-0295,2022-06-01,NY,in_sample,legacy_corrected,A_touch,,,True,12623.5,12649.5,12622.25,56,-0.75,-0.75,1654179240000,1654179300000,target,True
read-000174-zone-0017,2022-06-07,LONDON,in_sample,legacy_corrected,A_touch,,,True,12700,12725.5,12694,55,4,4,1654676700000,1654679460000,target,False
read-000175-zone-0012,2022-06-07,NY,in_sample,legacy_corrected,A_touch,,,True,12675.25,12656.5,12679,41.5,1.75,1.75,1654695120000,1654695120000,target,False
read-000175-zone-0017,2022-06-07,NY,in_sample,legacy_corrected,A_touch,,,True,12680,12661.25,12682.25,41.5,-20.75,0.25,1654695120000,1654695180000,stop,True
read-000175-zone-0027,2022-06-07,NY,in_sample,legacy_corrected,A_touch,,,True,12691,12672.25,12697.5,41.5,-23.75,4.5,1654695060000,1654695180000,stop,True
read-000175-zone-0032,2022-06-07,NY,in_sample,legacy_corrected,A_touch,,,True,12697.5,12716.25,12691,41.5,-20.75,4.5,1654695300000,1654695360000,stop,True
read-000177-zone-0035,2022-06-08,LONDON,in_sample,legacy_corrected,A_touch,,,True,12614.75,12602,12616.75,29.5,0,0,1654758120000,1654758120000,target,False
read-000178-zone-0041,2022-06-08,NY,in_sample,legacy_corrected,A_touch,,,True,12619.5,12653.5,12619.5,72,-2,-2,1654781700000,1654781700000,target,False
read-000178-zone-0080,2022-06-08,NY,in_sample,legacy_corrected,A_touch,,,True,12648.75,12682.75,12648.75,72,-36,-2,1654782720000,1654782900000,stop,True
read-000179-zone-0019,2022-06-08,ASIA,in_sample,legacy_corrected,A_touch,,,True,12327.5,12301.75,12338.5,55.5,-27.75,-27.75,1654812240000,1654819860000,stop,False
read-000179-zone-0023,2022-06-08,ASIA,in_sample,legacy_corrected,A_touch,,,True,12341.75,12367.5,12341.75,55.5,-45,-2,1654812060000,1654812060000,stop,True
read-000179-zone-0026,2022-06-08,ASIA,in_sample,legacy_corrected,A_touch,,,True,12350.25,12376,12343.25,55.5,-36.5,5,1654812060000,1654812060000,stop,True
read-000180-zone-0078,2022-06-09,LONDON,in_sample,legacy_corrected,A_touch,,,True,12349.5,12333.25,12350.5,36.5,-1,-1,1654844580000,1654844580000,target,False
read-000181-zone-0026,2022-06-09,NY,in_sample,legacy_corrected,A_touch,,,True,12050,12107.25,12025,118.5,23,23,1654868460000,1654869060000,target,True
read-000181-zone-0030,2022-06-09,NY,in_sample,legacy_corrected,A_touch,,,True,12075,12132.25,12050,118.5,23,23,1654867860000,1654868040000,target,False
read-000181-zone-0031,2022-06-09,NY,in_sample,legacy_corrected,A_touch,,,True,12100,12157.25,12075,118.5,23,23,1654867860000,1654867860000,target,False
read-000189-zone-0024,2022-06-12,LONDON,in_sample,legacy_corrected,A_touch,,,True,11585.75,11561,11595.25,53.5,7.5,7.5,1655103600000,1655103660000,target,True
read-000189-zone-0025,2022-06-12,LONDON,in_sample,legacy_corrected,A_touch,,,True,11595.25,11570.5,11608.5,53.5,-26.75,11.25,1655105520000,1655106240000,stop,True
read-000190-zone-0043,2022-06-12,NY,in_sample,legacy_corrected,A_touch,,,True,11520.25,11552.5,11508.5,68.5,-34.25,9.75,1655127060000,1655127120000,stop,True
read-000190-zone-0050,2022-06-12,NY,in_sample,legacy_corrected,A_touch,,,True,11532.25,11564.5,11520.25,68.5,-34.25,10,1655127060000,1655127180000,stop,True
read-000190-zone-0056,2022-06-12,NY,in_sample,legacy_corrected,A_touch,,,True,11543.25,11575.5,11532.25,68.5,-34.25,9,1655127120000,1655127240000,stop,True
read-000191-zone-0050,2022-06-12,ASIA,in_sample,legacy_corrected,A_touch,,,True,11379.25,11413.75,11377.25,73,0,0,1655157660000,1655157780000,target,True
read-000192-zone-0256,2022-06-13,LONDON,in_sample,legacy_corrected,A_touch,,,True,11517.5,11538.25,11517.5,45.5,-2,-2,1655190180000,1655190180000,target,False
read-000193-zone-0091,2022-06-13,NY,in_sample,legacy_corrected,A_touch,,,True,11426.5,11465,11426.5,81,-2,-2,1655215260000,1655215260000,target,False
read-000194-zone-0132,2022-06-13,ASIA,in_sample,legacy_corrected,A_touch,,,True,11372,11401.25,11371.5,62.5,-1.5,-1.5,1655244060000,1655244120000,target,True
read-000194-zone-0135,2022-06-13,ASIA,in_sample,legacy_corrected,A_touch,,,True,11374,11403.25,11374,62.5,-2,-2,1655244060000,1655244060000,target,False
read-000196-zone-0141,2022-06-14,NY,in_sample,legacy_corrected,A_touch,,,True,11420.25,11385.5,11421.25,73.5,-1,-1,1655316420000,1655316480000,target,True
read-000197-zone-0256,2022-06-14,ASIA,in_sample,legacy_corrected,A_touch,,,True,11643,11695.25,11630,108.5,-54.25,-54.25,1655330460000,1655331420000,stop,False
read-000200-zone-0078,2022-06-15,ASIA,in_sample,legacy_corrected,A_touch,,,True,11216.5,11251.75,11216.5,74.5,-2,-2,1655416860000,1655416920000,target,True
read-000201-zone-0152,2022-06-16,LONDON,in_sample,legacy_corrected,A_touch,,,True,11232.25,11256.5,11232.25,52.5,-2,-2,1655449560000,1655449560000,target,False
read-000201-zone-0164,2022-06-16,LONDON,in_sample,legacy_corrected,A_touch,,,True,11243.5,11267.75,11243.5,52.5,-26.25,-2,1655450580000,1655450700000,stop,True
read-000202-zone-0161,2022-06-16,NY,in_sample,legacy_corrected,A_touch,,,True,11235.5,11261.25,11235.5,55.5,-2,-2,1655472720000,1655472720000,target,False
read-000202-zone-0164,2022-06-16,NY,in_sample,legacy_corrected,A_touch,,,True,11238,11263.75,11235.75,55.5,0.25,0.25,1655472720000,1655472720000,target,False
read-000202-zone-0170,2022-06-16,NY,in_sample,legacy_corrected,A_touch,,,True,11245.25,11271,11238,55.5,5.25,5.25,1655472720000,1655472720000,target,False
read-000209-zone-0289,2022-06-18,ASIA,in_sample,legacy_corrected,A_touch,,,True,11311.75,11283.25,11312.25,61,-30.5,-1.5,1655688660000,1655688720000,stop,True
read-000210-zone-0454,2022-06-19,LONDON,in_sample,legacy_corrected,A_touch,,,True,11370.25,11353,11370.75,38.5,-1.5,-1.5,1655708460000,1655708460000,target,False
read-000211-zone-0468,2022-06-19,NY,in_sample,legacy_corrected,A_touch,,,True,11349.25,11334.75,11349.75,33,-1.5,-1.5,1655731920000,1655731920000,target,False
read-000211-zone-0514,2022-06-19,NY,in_sample,legacy_corrected,A_touch,,,True,11360,11345.5,11360.25,33,-16.5,-1.75,1655731920000,1655731920000,stop,True
read-000211-zone-0555,2022-06-19,NY,in_sample,legacy_corrected,A_touch,,,True,11370.25,11384.75,11370.25,33,-2,-2,1655732040000,1655732040000,target,False
read-000212-zone-0531,2022-06-19,ASIA,in_sample,legacy_corrected,A_touch,,,True,11418.5,11434.75,11416.25,36.5,0.25,0.25,1655765820000,1655765820000,target,False
read-000216-zone-0150,2022-06-21,LONDON,in_sample,legacy_corrected,A_touch,,,True,11445,11464,11445,42,-2,-2,1655904060000,1655904120000,target,True
read-000219-zone-0240,2022-06-22,LONDON,in_sample,legacy_corrected,A_touch,,,True,11545.5,11525,11546.75,45,-0.75,-0.75,1655967660000,1655967720000,target,True
read-000220-zone-0284,2022-06-22,NY,in_sample,legacy_corrected,A_touch,,,True,11624,11598,11628.5,56,2.5,2.5,1655991180000,1655991180000,target,False
read-000220-zone-0306,2022-06-22,NY,in_sample,legacy_corrected,A_touch,,,True,11660,11686,11660,56,-2,-2,1655991240000,1655991240000,target,False
read-000222-zone-0490,2022-06-23,LONDON,in_sample,legacy_corrected,A_touch,,,True,11830.25,11848.5,11830.25,40.5,-2,-2,1656054480000,1656054540000,target,True
read-000222-zone-0498,2022-06-23,LONDON,in_sample,legacy_corrected,A_touch,,,True,11850.5,11868.75,11850.5,40.5,-2,-2,1656056520000,1656056580000,target,True
read-000223-zone-0494,2022-06-23,NY,in_sample,legacy_corrected,A_touch,,,True,11839,11822.75,11842.75,36.5,1.75,1.75,1656077520000,1656077520000,target,False
read-000230-zone-0439,2022-06-25,ASIA,in_sample,legacy_corrected,A_touch,,,True,12150,12175.5,12135.5,55,12.5,12.5,1656280860000,1656280920000,target,True
read-000232-zone-0312,2022-06-26,NY,in_sample,legacy_corrected,A_touch,,,True,12158.75,12138.25,12161.75,45,-22.5,1,1656336780000,1656336840000,stop,True
read-000232-zone-0321,2022-06-26,NY,in_sample,legacy_corrected,A_touch,,,True,12174.25,12153.75,12181.5,45,5.25,5.25,1656336660000,1656336660000,target,False
read-000234-zone-0304,2022-06-27,LONDON,in_sample,legacy_corrected,A_touch,,,True,12114.5,12134.75,12114.5,44.5,-2,-2,1656399660000,1656399720000,target,True
read-000235-zone-0223,2022-06-27,NY,in_sample,legacy_corrected,A_touch,,,True,12063.5,12044,12065,43,-0.5,-0.5,1656425040000,1656425100000,target,True
read-000235-zone-0238,2022-06-27,NY,in_sample,legacy_corrected,A_touch,,,True,12070.25,12050.75,12071,43,-1.25,-1.25,1656425040000,1656425100000,target,True
read-000235-zone-0249,2022-06-27,NY,in_sample,legacy_corrected,A_touch,,,True,12074.25,12054.75,12075.5,43,-21.5,-0.75,1656425040000,1656425160000,stop,True
read-000235-zone-0278,2022-06-27,NY,in_sample,legacy_corrected,A_touch,,,True,12086.25,12105.75,12086.25,43,-2,-2,1656423060000,1656423060000,target,False
read-000235-zone-0304,2022-06-27,NY,in_sample,legacy_corrected,A_touch,,,True,12098.25,12117.75,12097,43,-0.75,-0.75,1656423120000,1656423120000,target,False
read-000237-zone-0121,2022-06-28,LONDON,in_sample,legacy_corrected,A_touch,,,True,11683.75,11699.5,11683.25,35.5,-1.5,-1.5,1656487020000,1656487080000,target,True
read-000237-zone-0154,2022-06-28,LONDON,in_sample,legacy_corrected,A_touch,,,True,11699,11714.75,11698,35.5,-1,-1,1656489960000,1656489960000,target,False
read-000238-zone-0156,2022-06-28,NY,in_sample,legacy_corrected,A_touch,,,True,11683.25,11709.5,11683.25,56.5,-2,-2,1656509460000,1656509460000,target,False
read-000240-zone-0044,2022-06-29,LONDON,in_sample,legacy_corrected,A_touch,,,True,11550,11572.25,11547.25,48.5,0.75,0.75,1656575400000,1656575460000,target,True
read-000241-zone-0059,2022-06-29,NY,in_sample,legacy_corrected,A_touch,,,True,11509,11476.25,11518.5,69.5,7.5,7.5,1656595980000,1656595980000,target,False
read-000243-zone-0029,2022-06-30,LONDON,in_sample,legacy_corrected,A_touch,,,True,11392.75,11364,11393.5,61.5,-1.25,-1.25,1656658920000,1656658920000,target,False
read-000244-zone-0124,2022-06-30,NY,in_sample,legacy_corrected,A_touch,,,True,11487.75,11513.75,11484.75,56,-28,1,1656682920000,1656682980000,stop,True
read-000244-zone-0134,2022-06-30,NY,in_sample,legacy_corrected,A_touch,,,True,11493.75,11519.75,11493.75,56,-28,-2,1656682920000,1656682980000,stop,True
read-000244-zone-0145,2022-06-30,NY,in_sample,legacy_corrected,A_touch,,,True,11501.75,11527.75,11500.75,56,-28,-1,1656682260000,1656682320000,stop,True
read-000251-zone-0465,2022-07-02,ASIA,in_sample,legacy_corrected,A_touch,,,True,11597.25,11576,11601.5,46.5,2.25,2.25,1656885660000,1656885660000,target,False
read-000251-zone-0467,2022-07-02,ASIA,in_sample,legacy_corrected,A_touch,,,True,11603,11581.75,11605.75,46.5,0.75,0.75,1656885660000,1656885720000,target,True
read-000252-zone-0462,2022-07-03,LONDON,in_sample,legacy_corrected,A_touch,,,True,11567.5,11582,11566,33,-0.5,-0.5,1656918060000,1656918120000,target,True
read-000252-zone-0486,2022-07-03,LONDON,in_sample,legacy_corrected,A_touch,,,True,11579.5,11594,11579.25,33,-1.75,-1.75,1656928320000,1656928320000,target,False
read-000254-zone-0539,2022-07-03,ASIA,in_sample,legacy_corrected,A_touch,,,True,11567.5,11579,11567.5,27,-13.5,-2,1656972060000,1656972060000,stop,True
read-000255-zone-0449,2022-07-04,LONDON,in_sample,legacy_corrected,A_touch,,,True,11673.75,11660.25,11674,31,-1.75,-1.75,1657004460000,1657004460000,target,False
read-000256-zone-0041,2022-07-04,NY,in_sample,legacy_corrected,A_touch,,,True,11450,11475.75,11448.5,55.5,-0.5,-0.5,1657028820000,1657028820000,target,False
read-000256-zone-0046,2022-07-04,NY,in_sample,legacy_corrected,A_touch,,,True,11459.5,11485.25,11459.5,55.5,-2,-2,1657028820000,1657028820000,target,False
read-000256-zone-0050,2022-07-04,NY,in_sample,legacy_corrected,A_touch,,,True,11475,11500.75,11467,55.5,6,6,1657028940000,1657029000000,target,True
read-000260-zone-0494,2022-07-05,ASIA,in_sample,legacy_corrected,A_touch,,,True,11897.75,11923.75,11897.75,56,-2,-2,1657148820000,1657148820000,target,False
read-000261-zone-0563,2022-07-06,LONDON,in_sample,legacy_corrected,A_touch,,,True,11914.25,11898.75,11916.75,35,0.5,0.5,1657177440000,1657177560000,target,True
read-000261-zone-0572,2022-07-06,LONDON,in_sample,legacy_corrected,A_touch,,,True,11920,11935.5,11917.25,35,0.75,0.75,1657177560000,1657177620000,target,True
read-000261-zone-0583,2022-07-06,LONDON,in_sample,legacy_corrected,A_touch,,,True,11935.5,11951,11930.5,35,3,3,1657179180000,1657179420000,target,True
read-000262-zone-0485,2022-07-06,NY,in_sample,legacy_corrected,A_touch,,,True,11922.25,11902.5,11926.75,43.5,2.5,2.5,1657200780000,1657200840000,target,True
read-000262-zone-0500,2022-07-06,NY,in_sample,legacy_corrected,A_touch,,,True,11934.75,11954.5,11934.75,43.5,-21.75,-2,1657200660000,1657200660000,stop,True
read-000262-zone-0517,2022-07-06,NY,in_sample,legacy_corrected,A_touch,,,True,11949.5,11969.25,11944.25,43.5,3.25,3.25,1657200660000,1657200720000,target,True
read-000264-zone-0477,2022-07-07,LONDON,in_sample,legacy_corrected,A_touch,,,True,12088.5,12102.25,12084.5,31.5,2,2,1657263600000,1657263660000,target,True
read-000265-zone-0265,2022-07-07,NY,in_sample,legacy_corrected,A_touch,,,True,12065.75,12103.75,12065.75,80,-2,-2,1657287600000,1657287660000,target,True
read-000265-zone-0282,2022-07-07,NY,in_sample,legacy_corrected,A_touch,,,True,12078.75,12116.75,12076.5,80,0.25,0.25,1657287660000,1657287660000,target,False
read-000272-zone-0443,2022-07-09,ASIA,in_sample,legacy_corrected,A_touch,,,True,12148.25,12131,12150.25,38.5,-19.25,0,1657490460000,1657490520000,stop,True
read-000273-zone-0214,2022-07-10,LONDON,in_sample,legacy_corrected,A_touch,,,True,12019.5,12036,12018,37,-18.5,-0.5,1657523100000,1657523220000,stop,True
read-000273-zone-0218,2022-07-10,LONDON,in_sample,legacy_corrected,A_touch,,,True,12025,12041.5,12024.5,37,-1.5,-1.5,1657523100000,1657523100000,target,False
read-000273-zone-0249,2022-07-10,LONDON,in_sample,legacy_corrected,A_touch,,,True,12041.25,12057.75,12041.25,37,-2,-2,1657523220000,1657523220000,target,False
read-000276-zone-0169,2022-07-11,LONDON,in_sample,legacy_corrected,A_touch,,,True,11815,11830.25,11815,34.5,-2,-2,1657614720000,1657614720000,target,False
read-000280-zone-0059,2022-07-12,NY,in_sample,legacy_corrected,A_touch,,,True,11525,11453.25,11525.25,147.5,-1.75,-1.75,1657719240000,1657719240000,target,False
read-000280-zone-0067,2022-07-12,NY,in_sample,legacy_corrected,A_touch,,,True,11550,11621.75,11547.25,147.5,0.75,0.75,1657719060000,1657719180000,target,True
read-000280-zone-0070,2022-07-12,NY,in_sample,legacy_corrected,A_touch,,,True,11575,11646.75,11553.5,147.5,19.5,19.5,1657719060000,1657719180000,target,True
read-000281-zone-0175,2022-07-12,ASIA,in_sample,legacy_corrected,A_touch,,,True,11723.25,11700,11723.75,50.5,-1.5,-1.5,1657749660000,1657749660000,target,False
read-000282-zone-0163,2022-07-13,LONDON,in_sample,legacy_corrected,A_touch,,,True,11704.5,11686.5,11708,40,1.5,1.5,1657782240000,1657782300000,target,True
read-000282-zone-0185,2022-07-13,LONDON,in_sample,legacy_corrected,A_touch,,,True,11722,11740,11722,40,-2,-2,1657782060000,1657782060000,target,False
read-000283-zone-0106,2022-07-13,NY,in_sample,legacy_corrected,A_touch,,,True,11644.75,11679.5,11644.75,73.5,-2,-2,1657811460000,1657811520000,target,True
read-000283-zone-0128,2022-07-13,NY,in_sample,legacy_corrected,A_touch,,,True,11665.5,11700.25,11665.5,73.5,-2,-2,1657805460000,1657805520000,target,True
read-000285-zone-0459,2022-07-14,LONDON,in_sample,legacy_corrected,A_touch,,,True,11807.75,11822.25,11806.75,33,-1,-1,1657869600000,1657869660000,target,True
read-000285-zone-0485,2022-07-14,LONDON,in_sample,legacy_corrected,A_touch,,,True,11823.5,11838,11823.5,33,-2,-2,1657869960000,1657869960000,target,False
read-000286-zone-0342,2022-07-14,NY,in_sample,legacy_corrected,A_touch,,,True,11900,11866.75,11903.25,70.5,1.25,1.25,1657892760000,1657892940000,target,True
read-000294-zone-0656,2022-07-17,LONDON,in_sample,legacy_corrected,A_touch,,,True,12105,12093.25,12108,27.5,1,1,1658127900000,1658127960000,target,True
read-000295-zone-0498,2022-07-17,NY,in_sample,legacy_corrected,A_touch,,,True,12116.5,12099,12116.75,39,-1.75,-1.75,1658151360000,1658151360000,target,False
read-000295-zone-0503,2022-07-17,NY,in_sample,legacy_corrected,A_touch,,,True,12124.25,12106.75,12132.75,39,-19.5,6.5,1658151360000,1658151360000,stop,True
read-000295-zone-0527,2022-07-17,NY,in_sample,legacy_corrected,A_touch,,,True,12155.25,12172.75,12155.25,39,-2,-2,1658151240000,1658151300000,target,True
read-000297-zone-0284,2022-07-18,LONDON,in_sample,legacy_corrected,A_touch,,,True,11942.25,11954.75,11942.25,29,-2,-2,1658214120000,1658214180000,target,True
read-000299-zone-0513,2022-07-18,ASIA,in_sample,legacy_corrected,A_touch,,,True,12325,12344.75,12317.5,43.5,-21.75,-21.75,1658268060000,1658268060000,stop,False
read-000300-zone-0532,2022-07-19,LONDON,in_sample,legacy_corrected,A_touch,,,True,12317,12304.25,12320.75,29.5,1.75,1.75,1658300460000,1658300700000,target,True
read-000300-zone-0539,2022-07-19,LONDON,in_sample,legacy_corrected,A_touch,,,True,12320.75,12308,12328.5,29.5,-14.75,5.75,1658300460000,1658300580000,stop,True
read-000301-zone-0319,2022-07-19,NY,in_sample,legacy_corrected,A_touch,,,True,12262.25,12239,12270.25,50.5,6,6,1658323860000,1658323920000,target,True
read-000302-zone-0355,2022-07-19,ASIA,in_sample,legacy_corrected,A_touch,,,True,12435.75,12462.75,12435.75,58,-2,-2,1658354460000,1658354520000,target,True
read-000303-zone-0409,2022-07-20,LONDON,in_sample,legacy_corrected,A_touch,,,True,12448.25,12466,12443.5,39.5,2.75,2.75,1658386860000,1658386920000,target,True
read-000303-zone-0435,2022-07-20,LONDON,in_sample,legacy_corrected,A_touch,,,True,12477.25,12495,12477.25,39.5,-2,-2,1658397660000,1658397660000,target,False
read-000304-zone-0353,2022-07-20,NY,in_sample,legacy_corrected,A_touch,,,True,12468.25,12500.25,12468.25,68,-2,-2,1658410680000,1658410740000,target,True
read-000304-zone-0380,2022-07-20,NY,in_sample,legacy_corrected,A_touch,,,True,12498.75,12530.75,12490.75,68,6,6,1658410260000,1658410260000,target,False
read-000306-zone-0591,2022-07-21,LONDON,in_sample,legacy_corrected,A_touch,,,True,12546,12534.5,12549,27,1,1,1658473620000,1658473680000,target,True
read-000307-zone-0499,2022-07-21,NY,in_sample,legacy_corrected,A_touch,,,True,12579.5,12562.75,12581.75,37.5,0.25,0.25,1658496780000,1658496840000,target,True
read-000307-zone-0520,2022-07-21,NY,in_sample,legacy_corrected,A_touch,,,True,12599,12615.75,12599,37.5,-2,-2,1658496840000,1658496840000,target,False
