ID,Era,Session,Day,Cell,Reason,ConfiguredAdmission,Entry,Stop,Target,RiskUSD
read-000032-zone-0037,in_sample,ASIA,2022-04-20,p50_p75_tick_floor,rr,rr,13733.5,13746.75,13720,30.5
read-000032-zone-0037,in_sample,ASIA,2022-04-20,p90,rr,rr,13733.5,13747.75,13720,32.5
read-000032-zone-0037,in_sample,ASIA,2022-04-20,p95,rr,rr,13733.5,13751,13720,39
read-000032-zone-0041,in_sample,ASIA,2022-04-20,p50_p75_tick_floor,rr,rr,13749.75,13764,13741.25,32.5
read-000032-zone-0041,in_sample,ASIA,2022-04-20,p90,rr,rr,13749.75,13765,13741.25,34.5
read-000032-zone-0041,in_sample,ASIA,2022-04-20,p95,rr,rr,13749.75,13768.25,13741.25,41
read-000033-zone-0069,in_sample,LONDON,2022-04-21,p50_p75_tick_floor,rr,rr,13700.25,13693.5,13709,17.5
read-000033-zone-0069,in_sample,LONDON,2022-04-21,p90,rr,rr,13700.25,13692.5,13709,19.5
read-000033-zone-0069,in_sample,LONDON,2022-04-21,p95,rr,rr,13700.25,13689.25,13709,26
read-000033-zone-0071,in_sample,LONDON,2022-04-21,p50_p75_tick_floor,rr,rr,13703.5,13699.25,13710.25,12.5
read-000033-zone-0071,in_sample,LONDON,2022-04-21,p90,rr,rr,13703.5,13698.25,13710.25,14.5
read-000033-zone-0071,in_sample,LONDON,2022-04-21,p95,rr,rr,13703.5,13695,13710.25,21
read-000033-zone-0081,in_sample,LONDON,2022-04-21,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13709.25,13705,13719.5,12.5
read-000033-zone-0081,in_sample,LONDON,2022-04-21,p90,rr,rr,13709.25,13704,13719.5,14.5
read-000033-zone-0081,in_sample,LONDON,2022-04-21,p95,rr,rr,13709.25,13700.75,13719.5,21
read-000033-zone-0096,in_sample,LONDON,2022-04-21,p50_p75_tick_floor,rr,rr,13720.5,13714,13729.25,17
read-000033-zone-0096,in_sample,LONDON,2022-04-21,p90,rr,rr,13720.5,13713,13729.25,19
read-000033-zone-0096,in_sample,LONDON,2022-04-21,p95,rr,rr,13720.5,13709.75,13729.25,25.5
read-000033-zone-0098,in_sample,LONDON,2022-04-21,p50_p75_tick_floor,rr,rr,13723.5,13717.75,13729.75,15.5
read-000033-zone-0098,in_sample,LONDON,2022-04-21,p90,rr,rr,13723.5,13716.75,13729.75,17.5
read-000033-zone-0098,in_sample,LONDON,2022-04-21,p95,rr,rr,13723.5,13713.5,13729.75,24
read-000034-zone-0102,in_sample,NY,2022-04-21,p50_p75_tick_floor,rr,rr,13710.75,13705.5,13721,14.5
read-000034-zone-0102,in_sample,NY,2022-04-21,p90,rr,rr,13710.75,13704.5,13721,16.5
read-000034-zone-0102,in_sample,NY,2022-04-21,p95,rr,rr,13710.75,13701.25,13721,23
read-000034-zone-0114,in_sample,NY,2022-04-21,p50_p75_tick_floor,rr,rr,13718.75,13710.5,13729.25,20.5
read-000034-zone-0114,in_sample,NY,2022-04-21,p90,rr,rr,13718.75,13709.5,13729.25,22.5
read-000034-zone-0114,in_sample,NY,2022-04-21,p95,rr,rr,13718.75,13706.25,13729.25,29
read-000034-zone-0118,in_sample,NY,2022-04-21,p50_p75_tick_floor,rr,rr,13723.25,13715,13733.75,20.5
read-000034-zone-0118,in_sample,NY,2022-04-21,p90,rr,rr,13723.25,13714,13733.75,22.5
read-000034-zone-0118,in_sample,NY,2022-04-21,p95,rr,rr,13723.25,13710.75,13733.75,29
read-000034-zone-0125,in_sample,NY,2022-04-21,p50_p75_tick_floor,rr,rr,13728.25,13719.25,13738.5,22
read-000034-zone-0125,in_sample,NY,2022-04-21,p90,rr,rr,13728.25,13718.25,13738.5,24
read-000034-zone-0125,in_sample,NY,2022-04-21,p95,rr,rr,13728.25,13715,13738.5,30.5
read-000034-zone-0132,in_sample,NY,2022-04-21,p50_p75_tick_floor,rr,rr,13733.75,13726.25,13746.5,19
read-000034-zone-0132,in_sample,NY,2022-04-21,p90,rr,rr,13733.75,13725.25,13746.5,21
read-000034-zone-0132,in_sample,NY,2022-04-21,p95,rr,rr,13733.75,13722,13746.5,27.5
read-000034-zone-0136,in_sample,NY,2022-04-21,p50_p75_tick_floor,rr,rr,13738,13748.25,13728.75,24.5
read-000034-zone-0136,in_sample,NY,2022-04-21,p90,rr,rr,13738,13749.25,13728.75,26.5
read-000034-zone-0136,in_sample,NY,2022-04-21,p95,rr,rr,13738,13752.5,13728.75,33
read-000034-zone-0144,in_sample,NY,2022-04-21,p50_p75_tick_floor,rr,rr,13746,13756.25,13737.75,24.5
read-000034-zone-0144,in_sample,NY,2022-04-21,p90,rr,rr,13746,13757.25,13737.75,26.5
read-000034-zone-0144,in_sample,NY,2022-04-21,p95,rr,rr,13746,13760.5,13737.75,33
read-000041-zone-0031,in_sample,ASIA,2022-04-23,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13275,13273.75,13299,6.5
read-000041-zone-0031,in_sample,ASIA,2022-04-23,p90,geometry_pass,risk_cap_missing,13275,13272.75,13299,8.5
read-000041-zone-0031,in_sample,ASIA,2022-04-23,p95,geometry_pass,risk_cap_missing,13275,13269.5,13299,15
read-000041-zone-0033,in_sample,ASIA,2022-04-23,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13300,13298.75,13316,6.5
read-000041-zone-0033,in_sample,ASIA,2022-04-23,p90,geometry_pass,risk_cap_missing,13300,13297.75,13316,8.5
read-000041-zone-0033,in_sample,ASIA,2022-04-23,p95,geometry_pass,risk_cap_missing,13300,13294.5,13316,15
read-000041-zone-0037,in_sample,ASIA,2022-04-23,p50_p75_tick_floor,rr,rr,13320,13332,13305.75,28
read-000041-zone-0037,in_sample,ASIA,2022-04-23,p90,rr,rr,13320,13333,13305.75,30
read-000041-zone-0037,in_sample,ASIA,2022-04-23,p95,rr,rr,13320,13336.25,13305.75,36.5
read-000041-zone-0039,in_sample,ASIA,2022-04-23,p50_p75_tick_floor,rr,rr,13349,13361.5,13341.5,29
read-000041-zone-0039,in_sample,ASIA,2022-04-23,p90,rr,rr,13349,13362.5,13341.5,31
read-000041-zone-0039,in_sample,ASIA,2022-04-23,p95,rr,rr,13349,13365.75,13341.5,37.5
read-000042-zone-0025,in_sample,LONDON,2022-04-24,p50_p75_tick_floor,rr,rr,13248.5,13264.75,13244,36.5
read-000042-zone-0025,in_sample,LONDON,2022-04-24,p90,rr,rr,13248.5,13265.75,13244,38.5
read-000042-zone-0025,in_sample,LONDON,2022-04-24,p95,rr,rr,13248.5,13269,13244,45
read-000042-zone-0032,in_sample,LONDON,2022-04-24,p50_p75_tick_floor,rr,rr,13259.75,13270.5,13244,25.5
read-000042-zone-0032,in_sample,LONDON,2022-04-24,p90,rr,rr,13259.75,13271.5,13244,27.5
read-000042-zone-0032,in_sample,LONDON,2022-04-24,p95,rr,rr,13259.75,13274.75,13244,34
read-000042-zone-0038,in_sample,LONDON,2022-04-24,p50_p75_tick_floor,rr,rr,13270,13279.25,13264.5,22.5
read-000042-zone-0038,in_sample,LONDON,2022-04-24,p90,rr,rr,13270,13280.25,13264.5,24.5
read-000042-zone-0038,in_sample,LONDON,2022-04-24,p95,rr,rr,13270,13283.5,13264.5,31
read-000042-zone-0044,in_sample,LONDON,2022-04-24,p50_p75_tick_floor,rr,rr,13277.5,13288,13270.25,25
read-000042-zone-0044,in_sample,LONDON,2022-04-24,p90,rr,rr,13277.5,13289,13270.25,27
read-000042-zone-0044,in_sample,LONDON,2022-04-24,p95,rr,rr,13277.5,13292.25,13270.25,33.5
read-000043-zone-0113,in_sample,NY,2022-04-24,p50_p75_tick_floor,rr,rr,13316.25,13331.75,13306.5,35
read-000043-zone-0113,in_sample,NY,2022-04-24,p90,rr,rr,13316.25,13332.75,13306.5,37
read-000043-zone-0113,in_sample,NY,2022-04-24,p95,rr,rr,13316.25,13336,13306.5,43.5
read-000043-zone-0120,in_sample,NY,2022-04-24,p50_p75_tick_floor,rr,rr,13329,13347.25,13313,40.5
read-000043-zone-0120,in_sample,NY,2022-04-24,p90,rr,rr,13329,13348.25,13313,42.5
read-000043-zone-0120,in_sample,NY,2022-04-24,p95,rr,rr,13329,13351.5,13313,49
read-000044-zone-0342,in_sample,ASIA,2022-04-24,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13493,13485.5,13510.5,19
read-000044-zone-0342,in_sample,ASIA,2022-04-24,p90,geometry_pass,risk_cap_missing,13493,13484.5,13510.5,21
read-000044-zone-0342,in_sample,ASIA,2022-04-24,p95,rr,rr,13493,13481.25,13510.5,27.5
read-000044-zone-0347,in_sample,ASIA,2022-04-24,p50_p75_tick_floor,rr,rr,13505,13496,13515,22
read-000044-zone-0347,in_sample,ASIA,2022-04-24,p90,rr,rr,13505,13495,13515,24
read-000044-zone-0347,in_sample,ASIA,2022-04-24,p95,rr,rr,13505,13491.75,13515,30.5
read-000044-zone-0353,in_sample,ASIA,2022-04-24,p50_p75_tick_floor,rr,rr,13524,13536,13514.75,28
read-000044-zone-0353,in_sample,ASIA,2022-04-24,p90,rr,rr,13524,13537,13514.75,30
read-000044-zone-0353,in_sample,ASIA,2022-04-24,p95,rr,rr,13524,13540.25,13514.75,36.5
read-000044-zone-0359,in_sample,ASIA,2022-04-24,p50_p75_tick_floor,rr,rr,13532.5,13543.75,13520.5,26.5
read-000044-zone-0359,in_sample,ASIA,2022-04-24,p90,rr,rr,13532.5,13544.75,13520.5,28.5
read-000044-zone-0359,in_sample,ASIA,2022-04-24,p95,rr,rr,13532.5,13548,13520.5,35
read-000044-zone-0362,in_sample,ASIA,2022-04-24,p50_p75_tick_floor,rr,rr,13542.25,13555.75,13530.5,31
read-000044-zone-0362,in_sample,ASIA,2022-04-24,p90,rr,rr,13542.25,13556.75,13530.5,33
read-000044-zone-0362,in_sample,ASIA,2022-04-24,p95,rr,rr,13542.25,13560,13530.5,39.5
read-000045-zone-0502,in_sample,LONDON,2022-04-25,p50_p75_tick_floor,rr,rr,13521.25,13527.75,13514,17
read-000045-zone-0502,in_sample,LONDON,2022-04-25,p90,rr,rr,13521.25,13528.75,13514,19
read-000045-zone-0502,in_sample,LONDON,2022-04-25,p95,rr,rr,13521.25,13532,13514,25.5
read-000045-zone-0509,in_sample,LONDON,2022-04-25,p50_p75_tick_floor,rr,rr,13527.25,13534.25,13523.5,18
read-000045-zone-0509,in_sample,LONDON,2022-04-25,p90,rr,rr,13527.25,13535.25,13523.5,20
read-000045-zone-0509,in_sample,LONDON,2022-04-25,p95,rr,rr,13527.25,13538.5,13523.5,26.5
read-000047-zone-0027,in_sample,ASIA,2022-04-25,p50_p75_tick_floor,rr,rr,12846.75,12867.25,12835,45
read-000047-zone-0027,in_sample,ASIA,2022-04-25,p90,rr,rr,12846.75,12868.25,12835,47
read-000047-zone-0027,in_sample,ASIA,2022-04-25,p95,rr,rr,12846.75,12871.5,12835,53.5
read-000047-zone-0028,in_sample,ASIA,2022-04-25,p50_p75_tick_floor,rr,rr,12867,12884.5,12847.75,39
read-000047-zone-0028,in_sample,ASIA,2022-04-25,p90,rr,rr,12867,12885.5,12847.75,41
read-000047-zone-0028,in_sample,ASIA,2022-04-25,p95,rr,rr,12867,12888.75,12847.75,47.5
read-000048-zone-0130,in_sample,LONDON,2022-04-26,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13059.75,13056.25,13071,11
read-000048-zone-0130,in_sample,LONDON,2022-04-26,p90,geometry_pass,risk_cap_missing,13059.75,13055.25,13071,13
read-000048-zone-0130,in_sample,LONDON,2022-04-26,p95,rr,rr,13059.75,13052,13071,19.5
read-000048-zone-0141,in_sample,LONDON,2022-04-26,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13069,13064.75,13080.5,12.5
read-000048-zone-0141,in_sample,LONDON,2022-04-26,p90,geometry_pass,risk_cap_missing,13069,13063.75,13080.5,14.5
read-000048-zone-0141,in_sample,LONDON,2022-04-26,p95,rr,rr,13069,13060.5,13080.5,21
read-000048-zone-0149,in_sample,LONDON,2022-04-26,p50_p75_tick_floor,rr,rr,13076.75,13070,13087.25,17.5
read-000048-zone-0149,in_sample,LONDON,2022-04-26,p90,rr,rr,13076.75,13069,13087.25,19.5
read-000048-zone-0149,in_sample,LONDON,2022-04-26,p95,rr,rr,13076.75,13065.75,13087.25,26
read-000048-zone-0152,in_sample,LONDON,2022-04-26,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13085,13080.25,13096,13.5
read-000048-zone-0152,in_sample,LONDON,2022-04-26,p90,rr,rr,13085,13079.25,13096,15.5
read-000048-zone-0152,in_sample,LONDON,2022-04-26,p95,rr,rr,13085,13076,13096,22
read-000048-zone-0156,in_sample,LONDON,2022-04-26,p50_p75_tick_floor,rr,rr,13094.75,13102.25,13085.25,19
read-000048-zone-0156,in_sample,LONDON,2022-04-26,p90,rr,rr,13094.75,13103.25,13085.25,21
read-000048-zone-0156,in_sample,LONDON,2022-04-26,p95,rr,rr,13094.75,13106.5,13085.25,27.5
read-000048-zone-0163,in_sample,LONDON,2022-04-26,p50_p75_tick_floor,rr,rr,13101.75,13111.25,13095.25,23
read-000048-zone-0163,in_sample,LONDON,2022-04-26,p90,rr,rr,13101.75,13112.25,13095.25,25
read-000048-zone-0163,in_sample,LONDON,2022-04-26,p95,rr,rr,13101.75,13115.5,13095.25,31.5
read-000048-zone-0172,in_sample,LONDON,2022-04-26,p50_p75_tick_floor,rr,rr,13121,13131.25,13111,24.5
read-000048-zone-0172,in_sample,LONDON,2022-04-26,p90,rr,rr,13121,13132.25,13111,26.5
read-000048-zone-0172,in_sample,LONDON,2022-04-26,p95,rr,rr,13121,13135.5,13111,33
read-000049-zone-0117,in_sample,NY,2022-04-26,p50_p75_tick_floor,rr,rr,13049,13062.75,13031,31.5
read-000049-zone-0117,in_sample,NY,2022-04-26,p90,rr,rr,13049,13063.75,13031,33.5
read-000049-zone-0117,in_sample,NY,2022-04-26,p95,rr,rr,13049,13067,13031,40
read-000050-zone-0210,in_sample,ASIA,2022-04-26,p50_p75_tick_floor,rr,rr,13151.75,13134.75,13171,38
read-000050-zone-0210,in_sample,ASIA,2022-04-26,p90,rr,rr,13151.75,13133.75,13171,40
read-000050-zone-0210,in_sample,ASIA,2022-04-26,p95,rr,rr,13151.75,13130.5,13171,46.5
read-000050-zone-0228,in_sample,ASIA,2022-04-26,p50_p75_tick_floor,rr,rr,13162,13148,13182.25,32
read-000050-zone-0228,in_sample,ASIA,2022-04-26,p90,rr,rr,13162,13147,13182.25,34
read-000050-zone-0228,in_sample,ASIA,2022-04-26,p95,rr,rr,13162,13143.75,13182.25,40.5
read-000050-zone-0234,in_sample,ASIA,2022-04-26,p50_p75_tick_floor,rr,rr,13175.5,13200.25,13160.25,53.5
read-000050-zone-0234,in_sample,ASIA,2022-04-26,p90,rr,rr,13175.5,13201.25,13160.25,55.5
read-000050-zone-0234,in_sample,ASIA,2022-04-26,p95,rr,rr,13175.5,13204.5,13160.25,62
read-000050-zone-0246,in_sample,ASIA,2022-04-26,p50_p75_tick_floor,rr,rr,13192.25,13210.75,13169.25,41
read-000050-zone-0246,in_sample,ASIA,2022-04-26,p90,rr,rr,13192.25,13211.75,13169.25,43
read-000050-zone-0246,in_sample,ASIA,2022-04-26,p95,rr,rr,13192.25,13215,13169.25,49.5
read-000051-zone-0533,in_sample,LONDON,2022-04-27,p50_p75_tick_floor,rr,rr,13175,13168.5,13182,17
read-000051-zone-0533,in_sample,LONDON,2022-04-27,p90,rr,rr,13175,13167.5,13182,19
read-000051-zone-0533,in_sample,LONDON,2022-04-27,p95,rr,rr,13175,13164.25,13182,25.5
read-000051-zone-0539,in_sample,LONDON,2022-04-27,p50_p75_tick_floor,rr,rr,13177.25,13171,13185.75,16.5
read-000051-zone-0539,in_sample,LONDON,2022-04-27,p90,rr,rr,13177.25,13170,13185.75,18.5
read-000051-zone-0539,in_sample,LONDON,2022-04-27,p95,rr,rr,13177.25,13166.75,13185.75,25
read-000051-zone-0559,in_sample,LONDON,2022-04-27,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13190.25,13185.5,13199.75,13.5
read-000051-zone-0559,in_sample,LONDON,2022-04-27,p90,rr,rr,13190.25,13184.5,13199.75,15.5
read-000051-zone-0559,in_sample,LONDON,2022-04-27,p95,rr,rr,13190.25,13181.25,13199.75,22
read-000051-zone-0565,in_sample,LONDON,2022-04-27,p50_p75_tick_floor,rr,rr,13193.5,13187,13203.25,17
read-000051-zone-0565,in_sample,LONDON,2022-04-27,p90,rr,rr,13193.5,13186,13203.25,19
read-000051-zone-0565,in_sample,LONDON,2022-04-27,p95,rr,rr,13193.5,13182.75,13203.25,25.5
read-000051-zone-0571,in_sample,LONDON,2022-04-27,p50_p75_tick_floor,rr,rr,13198.75,13192.75,13204.5,16
read-000051-zone-0571,in_sample,LONDON,2022-04-27,p90,rr,rr,13198.75,13191.75,13204.5,18
read-000051-zone-0571,in_sample,LONDON,2022-04-27,p95,rr,rr,13198.75,13188.5,13204.5,24.5
read-000051-zone-0593,in_sample,LONDON,2022-04-27,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13225,13223.75,13229.75,6.5
read-000051-zone-0593,in_sample,LONDON,2022-04-27,p90,geometry_pass,risk_cap_missing,13225,13222.75,13229.75,8.5
read-000051-zone-0593,in_sample,LONDON,2022-04-27,p95,rr,rr,13225,13219.5,13229.75,15
read-000052-zone-0192,in_sample,NY,2022-04-27,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13147.25,13141.25,13159.5,16
read-000052-zone-0192,in_sample,NY,2022-04-27,p90,rr,rr,13147.25,13140.25,13159.5,18
read-000052-zone-0192,in_sample,NY,2022-04-27,p95,rr,rr,13147.25,13137,13159.5,24.5
read-000052-zone-0233,in_sample,NY,2022-04-27,p50_p75_tick_floor,rr,rr,13169.5,13159.25,13180.75,24.5
read-000052-zone-0233,in_sample,NY,2022-04-27,p90,rr,rr,13169.5,13158.25,13180.75,26.5
read-000052-zone-0233,in_sample,NY,2022-04-27,p95,rr,rr,13169.5,13155,13180.75,33
read-000052-zone-0249,in_sample,NY,2022-04-27,p50_p75_tick_floor,geometry_pass,risk_cap_missing,13178.75,13173.75,13193,14
read-000052-zone-0249,in_sample,NY,2022-04-27,p90,geometry_pass,risk_cap_missing,13178.75,13172.75,13193,16
read-000052-zone-0249,in_sample,NY,2022-04-27,p95,rr,rr,13178.75,13169.5,13193,22.5
read-000052-zone-0259,in_sample,NY,2022-04-27,p50_p75_tick_floor,rr,rr,13189.25,13180.5,13204.5,21.5
read-000052-zone-0259,in_sample,NY,2022-04-27,p90,rr,rr,13189.25,13179.5,13204.5,23.5
read-000052-zone-0259,in_sample,NY,2022-04-27,p95,rr,rr,13189.25,13176.25,13204.5,30
read-000052-zone-0271,in_sample,NY,2022-04-27,p50_p75_tick_floor,rr,rr,13200.25,13192.75,13210,19
read-000052-zone-0271,in_sample,NY,2022-04-27,p90,rr,rr,13200.25,13191.75,13210,21
read-000052-zone-0271,in_sample,NY,2022-04-27,p95,rr,rr,13200.25,13188.5,13210,27.5
read-000053-zone-0176,in_sample,ASIA,2022-04-27,p50_p75_tick_floor,rr,rr,13255.75,13289.5,13235.5,71.5
read-000053-zone-0176,in_sample,ASIA,2022-04-27,p90,rr,rr,13255.75,13290.5,13235.5,73.5
read-000053-zone-0176,in_sample,ASIA,2022-04-27,p95,rr,rr,13255.75,13293.75,13235.5,80
read-000053-zone-0186,in_sample,ASIA,2022-04-27,p50_p75_tick_floor,rr,rr,13280.5,13305,13255,53
read-000053-zone-0186,in_sample,ASIA,2022-04-27,p90,rr,rr,13280.5,13306,13255,55
read-000053-zone-0186,in_sample,ASIA,2022-04-27,p95,rr,rr,13280.5,13309.25,13255,61.5
read-000053-zone-0195,in_sample,ASIA,2022-04-27,p50_p75_tick_floor,rr,rr,13303.75,13330,13289.25,56.5
read-000053-zone-0195,in_sample,ASIA,2022-04-27,p90,rr,rr,13303.75,13331,13289.25,58.5
read-000053-zone-0195,in_sample,ASIA,2022-04-27,p95,rr,rr,13303.75,13334.25,13289.25,65
read-000054-zone-0356,in_sample,LONDON,2022-04-28,p50_p75_tick_floor,rr,rr,13371,13379.75,13362,21.5
read-000054-zone-0356,in_sample,LONDON,2022-04-28,p90,rr,rr,13371,13380.75,13362,23.5
read-000054-zone-0356,in_sample,LONDON,2022-04-28,p95,rr,rr,13371,13384,13362,30
read-000054-zone-0362,in_sample,LONDON,2022-04-28,p50_p75_tick_floor,rr,rr,13378.75,13388.25,13372,23
read-000054-zone-0362,in_sample,LONDON,2022-04-28,p90,rr,rr,13378.75,13389.25,13372,25
read-000054-zone-0362,in_sample,LONDON,2022-04-28,p95,rr,rr,13378.75,13392.5,13372,31.5
read-000054-zone-0370,in_sample,LONDON,2022-04-28,p50_p75_tick_floor,rr,rr,13394.5,13404.25,13379.5,23.5
read-000054-zone-0370,in_sample,LONDON,2022-04-28,p90,rr,rr,13394.5,13405.25,13379.5,25.5
read-000054-zone-0370,in_sample,LONDON,2022-04-28,p95,rr,rr,13394.5,13408.5,13379.5,32
read-000055-zone-0203,in_sample,NY,2022-04-28,p50_p75_tick_floor,rr,rr,13284.75,13275.5,13300.5,22.5
read-000055-zone-0203,in_sample,NY,2022-04-28,p90,rr,rr,13284.75,13274.5,13300.5,24.5
read-000055-zone-0203,in_sample,NY,2022-04-28,p95,rr,rr,13284.75,13271.25,13300.5,31
read-000055-zone-0214,in_sample,NY,2022-04-28,p50_p75_tick_floor,rr,rr,13293.75,13309,13287,34.5
read-000055-zone-0214,in_sample,NY,2022-04-28,p90,rr,rr,13293.75,13310,13287,36.5
read-000055-zone-0214,in_sample,NY,2022-04-28,p95,rr,rr,13293.75,13313.25,13287,43
read-000055-zone-0232,in_sample,NY,2022-04-28,p50_p75_tick_floor,rr,rr,13305.75,13317.75,13297,28
read-000055-zone-0232,in_sample,NY,2022-04-28,p90,rr,rr,13305.75,13318.75,13297,30
read-000055-zone-0232,in_sample,NY,2022-04-28,p95,rr,rr,13305.75,13322,13297,36.5
read-000055-zone-0253,in_sample,NY,2022-04-28,p50_p75_tick_floor,rr,rr,13321.75,13335.5,13308.75,31.5
read-000055-zone-0253,in_sample,NY,2022-04-28,p90,rr,rr,13321.75,13336.5,13308.75,33.5
read-000055-zone-0253,in_sample,NY,2022-04-28,p95,rr,rr,13321.75,13339.75,13308.75,40
read-000055-zone-0264,in_sample,NY,2022-04-28,p50_p75_tick_floor,rr,rr,13329.5,13341.5,13317.75,28
read-000055-zone-0264,in_sample,NY,2022-04-28,p90,rr,rr,13329.5,13342.5,13317.75,30
read-000055-zone-0264,in_sample,NY,2022-04-28,p95,rr,rr,13329.5,13345.75,13317.75,36.5
read-000062-zone-0037,in_sample,ASIA,2022-04-30,p50_p75_tick_floor,geometry_pass,risk_cap_missing,12868.25,12857.25,12892.25,26
read-000062-zone-0037,in_sample,ASIA,2022-04-30,p90,geometry_pass,risk_cap_missing,12868.25,12856.25,12892.25,28
read-000062-zone-0037,in_sample,ASIA,2022-04-30,p95,rr,rr,12868.25,12853,12892.25,34.5
read-000062-zone-0041,in_sample,ASIA,2022-04-30,p50_p75_tick_floor,geometry_pass,risk_cap_missing,12884,12878.25,12901.5,15.5
read-000062-zone-0041,in_sample,ASIA,2022-04-30,p90,geometry_pass,risk_cap_missing,12884,12877.25,12901.5,17.5
read-000062-zone-0041,in_sample,ASIA,2022-04-30,p95,rr,rr,12884,12874,12901.5,24
read-000062-zone-0045,in_sample,ASIA,2022-04-30,p50_p75_tick_floor,geometry_pass,risk_cap_missing,12897,12892,12924,14
read-000062-zone-0045,in_sample,ASIA,2022-04-30,p90,geometry_pass,risk_cap_missing,12897,12891,12924,16
read-000062-zone-0045,in_sample,ASIA,2022-04-30,p95,geometry_pass,risk_cap_missing,12897,12887.75,12924,22.5
read-000062-zone-0047,in_sample,ASIA,2022-04-30,p50_p75_tick_floor,rr,rr,12908.5,12920.25,12895.75,27.5
read-000062-zone-0047,in_sample,ASIA,2022-04-30,p90,rr,rr,12908.5,12921.25,12895.75,29.5
read-000062-zone-0047,in_sample,ASIA,2022-04-30,p95,rr,rr,12908.5,12924.5,12895.75,36
read-000063-zone-0092,in_sample,LONDON,2022-05-01,p50_p75_tick_floor,rr,rr,12927.5,12919.5,12941,20
read-000063-zone-0092,in_sample,LONDON,2022-05-01,p90,rr,rr,12927.5,12918.5,12941,22
read-000063-zone-0092,in_sample,LONDON,2022-05-01,p95,rr,rr,12927.5,12915.25,12941,28.5
read-000063-zone-0097,in_sample,LONDON,2022-05-01,p50_p75_tick_floor,geometry_pass,risk_cap_missing,12935,12931.75,12945.5,10.5
read-000063-zone-0097,in_sample,LONDON,2022-05-01,p90,geometry_pass,risk_cap_missing,12935,12930.75,12945.5,12.5
read-000063-zone-0097,in_sample,LONDON,2022-05-01,p95,rr,rr,12935,12927.5,12945.5,19
read-000063-zone-0105,in_sample,LONDON,2022-05-01,p50_p75_tick_floor,geometry_pass,risk_cap_missing,12943,12940.75,12956.25,8.5
read-000063-zone-0105,in_sample,LONDON,2022-05-01,p90,geometry_pass,risk_cap_missing,12943,12939.75,12956.25,10.5
read-000063-zone-0105,in_sample,LONDON,2022-05-01,p95,geometry_pass,risk_cap_missing,12943,12936.5,12956.25,17
read-000063-zone-0112,in_sample,LONDON,2022-05-01,p50_p75_tick_floor,geometry_pass,risk_cap_missing,12953.5,12949.25,12969.25,12.5
read-000063-zone-0112,in_sample,LONDON,2022-05-01,p90,geometry_pass,risk_cap_missing,12953.5,12948.25,12969.25,14.5
read-000063-zone-0112,in_sample,LONDON,2022-05-01,p95,rr,rr,12953.5,12945,12969.25,21
read-000064-zone-0039,in_sample,NY,2022-05-01,p50_p75_tick_floor,rr,rr,12782,12774.75,12789.5,18.5
