opportunity,plan_id,version,date,session,born,start,end,scenario,direction,condition,quality,arm_enabled,bias,doc
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v5/S2,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,2026-09-03,NY,1788448485993,1788448485993,1788450597593,S2,short,reject,B,False,long,"{""id"": ""S2"", ""trigger"": ""Touch/reject at EQH\u00b715m 29445.50 (or EQL\u00b71h 29455.00) after liquidity run; fade only with a clear wick reject back below 29445.50."", ""condition"": ""reject"", ""direction"": ""short"", ""target_chain"": [29406.28, 29364.75, 29326.74], ""invalid"": ""5m close above 29539.38"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29445.5, ""side"": ""below""}, ""quality"": ""B""}"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v6/S1,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,2026-09-03,NY,1788450597593,1788450597593,1788452873707,S1,long,reclaim,B,False,long,"{""id"": ""S1"", ""trigger"": ""Price prints a 5m close above 29517.00 EQH\u00b715m, confirming the 10:45 15m BOS-up continuation."", ""condition"": ""reclaim"", ""direction"": ""long"", ""target_chain"": [29526.5, 29543.75, 29619.5], ""invalid"": ""A 5m close back below 29502.88 or a 1m_mss lower before entry voids the reclaim."", ""confirm"": {""rule"": ""1x5m_close"", ""ref_price"": 29517, ""side"": ""above""}, ""quality"": ""B""}"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v6/S2,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,2026-09-03,NY,1788450597593,1788450597593,1788452873707,S2,long,reject,A,True,long,"{""id"": ""S2"", ""trigger"": ""First touch of 29481.05 VWAP+2\u03c3 rejects higher; entry on the reaction above 29481.05."", ""condition"": ""reject"", ""direction"": ""long"", ""target_chain"": [29543.75, 29619.5], ""invalid"": ""A 5m close below 29481.05 or a 1m_mss lower pre-entry voids the support defense."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29481.05, ""side"": ""above""}, ""quality"": ""A"", ""arm"": {""enabled"": true, ""entry"": 29481.05, ""stop"": 29414, ""target"": 29619.5, ""wait_confirm"": true}}"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v6/S3,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,2026-09-03,NY,1788450597593,1788450597593,1788452873707,S3,short,reject,B,True,long,"{""id"": ""S3"", ""trigger"": ""Price rallies back to 29543.75 SWG-H\u00b75m and stalls at the 29539.38 Supply\u00b71h confluence; the first touch of 29543.75 rejects lower."", ""condition"": ""reject"", ""direction"": ""short"", ""target_chain"": [29502.88, 29481.05, 29364.75], ""invalid"": ""A 5m close above 29543.75 or a 1m_mss above 29539.38 before entry nullifies the fade."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29543.75, ""side"": ""below""}, ""quality"": ""B"", ""arm"": {""enabled"": true, ""entry"": 29543.75, ""stop"": 29610.25, ""target"": 29364.75, ""wait_confirm"": true}}"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v7/S1,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,2026-09-03,NY,1788452873707,1788452873707,1788464700000,S1,long,breakout_retest,A,False,long,"{""id"": ""S1"", ""trigger"": ""Break 29543.75 (SWG-H\u00b75m) on a 15m close, then a shallow pullback touches 29543.75 and holds."", ""condition"": ""breakout_retest"", ""direction"": ""long"", ""target_chain"": [29567, 29619.5], ""invalid"": ""2x5m close below 29529.50 cancels the retest."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29543.75, ""side"": ""above""}, ""quality"": ""A""}"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v7/S2,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,2026-09-03,NY,1788452873707,1788452873707,1788464700000,S2,long,reclaim,B,False,long,"{""id"": ""S2"", ""trigger"": ""Pullback into 29512.29 (VWAP+2\u03c3) after the 10:00 displacement; a 5m close back above 29512.29 triggers long."", ""condition"": ""reclaim"", ""direction"": ""long"", ""target_chain"": [29529.5, 29543.75, 29567], ""invalid"": ""2x5m close below 29502.25 invalidates the reclaim."", ""confirm"": {""rule"": ""1x5m_close"", ""ref_price"": 29512.29, ""side"": ""above""}, ""quality"": ""B""}"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v7/S3,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,2026-09-03,NY,1788452873707,1788452873707,1788464700000,S3,short,reject,B,True,long,"{""id"": ""S3"", ""trigger"": ""A retest of 29543.75 (SWG-H\u00b75m) stalls inside the 1h supply band 29539.38; sell the rejection."", ""condition"": ""reject"", ""direction"": ""short"", ""target_chain"": [29512.29, 29502.25, 29397.11], ""invalid"": ""15m close above 29543.75 cancels the short."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29543.75, ""side"": ""below""}, ""quality"": ""B"", ""arm"": {""enabled"": true, ""entry"": 29543.75, ""stop"": 29592.5, ""target"": 29397.11, ""wait_confirm"": true}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v1/S1,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-03,ASIA,1788471456171,1788472800000,1788479273178,S1,long,breakout_retest,B,False,long,"{""id"": ""S1"", ""trigger"": ""A 5m close above 29525.75 confirms the breakout, then price retests 29525.75 from above and holds."", ""condition"": ""breakout_retest"", ""direction"": ""long"", ""target_chain"": [29539.38, 29619.5], ""invalid"": ""A 5m close below 29517.50 negates the breakout retest."", ""confirm"": {""rule"": ""1x5m_close"", ""ref_price"": 29525.75, ""side"": ""above""}, ""quality"": ""B"", ""confirm2"": {""rule"": ""touch"", ""ref_price"": 29525.75, ""side"": ""above""}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v1/S2,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-03,ASIA,1788471456171,1788472800000,1788479273178,S2,long,reclaim,A,False,long,"{""id"": ""S2"", ""trigger"": ""Price dips to 29460.16 VWAP+2\u03c3 and auctions back; a 5m close above 29460.16 triggers long."", ""condition"": ""reclaim"", ""direction"": ""long"", ""target_chain"": [29502.88, 29517.5, 29525.75], ""invalid"": ""A 5m close below 29362.15 cancels the reclaim setup."", ""confirm"": {""rule"": ""1x5m_close"", ""ref_price"": 29460.16, ""side"": ""above""}, ""quality"": ""A""}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v1/S3,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-03,ASIA,1788471456171,1788472800000,1788479273178,S3,short,sweep_reclaim,B,False,long,"{""id"": ""S3"", ""trigger"": ""Price sweeps above 29525.75, then a 5m close below 29525.75 accepts the failure; entry short on that close."", ""condition"": ""sweep_reclaim"", ""direction"": ""short"", ""target_chain"": [29502.88, 29460.16, 29362.15], ""invalid"": ""A 5m close above 29525.75 after the sweep negates the failure."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29525.75, ""side"": ""above""}, ""quality"": ""B"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29525.75, ""side"": ""below""}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v1/S4,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-03,ASIA,1788471456171,1788472800000,1788479273178,S4,long,reclaim,B,False,long,"{""id"": ""S4"", ""trigger"": ""Price reclaims 29512.54 eVWAP; a 5m close above 29512.54 triggers long toward the range top."", ""condition"": ""reclaim"", ""direction"": ""long"", ""target_chain"": [29517.5, 29525.75], ""invalid"": ""A 5m close below 29502.88 cancels the eVWAP reclaim."", ""confirm"": {""rule"": ""1x5m_close"", ""ref_price"": 29512.54, ""side"": ""above""}, ""quality"": ""B""}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v2/S1,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-03,ASIA,1788479273178,1788479273178,1788481716380,S1,long,sweep_reclaim,B,False,neutral,"{""id"": ""S1"", ""trigger"": ""Price prints below 29481.50 ONL (stop sweep) and then closes a 5m candle back above 29481.50."", ""condition"": ""sweep_reclaim"", ""direction"": ""long"", ""target_chain"": [29502.88, 29513, 29545], ""invalid"": ""Reclaim close does not print; 5m close below 29462.50 before any reclaim cancels the long."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29481.5, ""side"": ""below""}, ""quality"": ""B"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29481.5, ""side"": ""above""}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v2/S2,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-03,ASIA,1788479273178,1788479273178,1788481716380,S2,short,sweep_reclaim,B,False,neutral,"{""id"": ""S2"", ""trigger"": ""Price prints above 29513.00 ONH (stop sweep) and then closes a 5m candle back below 29513.00."", ""condition"": ""sweep_reclaim"", ""direction"": ""short"", ""target_chain"": [29502.88, 29481.5, 29462.5], ""invalid"": ""A second 5m close above 29513.00 confirms acceptance and cancels the short."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29513, ""side"": ""above""}, ""quality"": ""B"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29513, ""side"": ""below""}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v2/S3,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-03,ASIA,1788479273178,1788479273178,1788481716380,S3,long,breakout_retest,B,False,neutral,"{""id"": ""S3"", ""trigger"": ""A 5m close above 29513.00 ONH confirms the break; entry on a retest that touches 29513.00 and holds above it."", ""condition"": ""breakout_retest"", ""direction"": ""long"", ""target_chain"": [29539.38, 29545], ""invalid"": ""The retest of 29513.00 fails with a 5m close back below 29502.88."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29513, ""side"": ""above""}, ""quality"": ""B""}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v3/S1,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-03,ASIA,1788481716380,1788481716380,1788483215711,S1,long,reclaim,B,False,long,"{""id"": ""S1"", ""trigger"": ""Pullback to 29503.08 VWAP holds; a 5m close back above 29503.08 triggers the long."", ""condition"": ""reclaim"", ""direction"": ""long"", ""target_chain"": [29521.25, 29527.62, 29545], ""invalid"": ""5m close below 29481.50 ONL invalidates S1."", ""confirm"": {""rule"": ""1x5m_close"", ""ref_price"": 29503.08, ""side"": ""above""}, ""quality"": ""B""}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v3/S2,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-03,ASIA,1788481716380,1788481716380,1788483215711,S2,long,breakout_retest,B,False,long,"{""id"": ""S2"", ""trigger"": ""A 5m close above 29521.25 ONH confirms the break; a pullback retest of 29521.25 that holds is the long entry."", ""condition"": ""breakout_retest"", ""direction"": ""long"", ""target_chain"": [29527.62, 29539.38, 29545], ""invalid"": ""5m close back below 29521.25 ONH invalidates S2."", ""confirm"": {""rule"": ""1x5m_close"", ""ref_price"": 29521.25, ""side"": ""above""}, ""quality"": ""B""}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v3/S3,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-03,ASIA,1788481716380,1788481716380,1788483215711,S3,short,sweep_reclaim,C,False,long,"{""id"": ""S3"", ""trigger"": ""Leg 1: price touches/sweeps 29521.25 ONH; leg 2: a 5m close back below 29521.25 triggers the fade short."", ""condition"": ""sweep_reclaim"", ""direction"": ""short"", ""target_chain"": [29503.08, 29481.5], ""invalid"": ""5m close above 29527.62 POC negates S3."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29521.25, ""side"": ""above""}, ""quality"": ""C"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29521.25, ""side"": ""below""}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v4/S1,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,2026-09-03,ASIA,1788483215711,1788483215711,1788485552918,S1,short,reject,B,True,short,"{""id"": ""S1"", ""trigger"": ""touch 29548.00 and reject"", ""condition"": ""reject"", ""direction"": ""short"", ""target_chain"": [29522.22, 29516.75, 29509.18], ""invalid"": ""5m close above 29548.00"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29548, ""side"": ""below""}, ""quality"": ""B"", ""arm"": {""enabled"": true, ""entry"": 29548, ""stop"": 29558.5, ""target"": 29522.22, ""wait_confirm"": true}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v4/S2,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,2026-09-03,ASIA,1788483215711,1788483215711,1788485552918,S2,long,breakout_retest,B,False,short,"{""id"": ""S2"", ""trigger"": ""5m close above 29548.00, then retest 29548.00 holds"", ""condition"": ""breakout_retest"", ""direction"": ""long"", ""target_chain"": [29574.38, 29585], ""invalid"": ""5m close below 29541.75"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29548, ""side"": ""above""}, ""quality"": ""B""}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v5/S1,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,2026-09-03,ASIA,1788485552918,1788485552918,1788500413822,S1,short,sweep_reclaim,A,False,short,"{""id"": ""S1"", ""trigger"": ""Price sweeps above ONH 29543.00 and then prints a 5m close back below 29543.00 (wick alone does not qualify)."", ""condition"": ""sweep_reclaim"", ""direction"": ""short"", ""target_chain"": [29528.63, 29517.5, 29499.27], ""invalid"": ""5m close above 29548.00 before the reclaim close; 5m close above 29585.00 kills the whole short plan."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29543, ""side"": ""above""}, ""quality"": ""A"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29543, ""side"": ""below""}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v5/S2,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,2026-09-03,ASIA,1788485552918,1788485552918,1788500413822,S2,long,breakout_retest,B,False,short,"{""id"": ""S2"", ""trigger"": ""5m close above 29548.00, then a pullback touches 29548.00 from above and holds; enter long at the retest."", ""condition"": ""breakout_retest"", ""direction"": ""long"", ""target_chain"": [29585], ""invalid"": ""5m close back below 29541.12 after the breakout close."", ""confirm"": {""rule"": ""1x5m_close"", ""ref_price"": 29548, ""side"": ""above""}, ""quality"": ""B"", ""confirm2"": {""rule"": ""touch"", ""ref_price"": 29548, ""side"": ""above""}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v5/S3,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,2026-09-03,ASIA,1788485552918,1788485552918,1788500413822,S3,short,reject,B,True,short,"{""id"": ""S3"", ""trigger"": ""Rally stalls at 29585.00 (fresh SWG-H/prior session high) and rejects from first touch."", ""condition"": ""reject"", ""direction"": ""short"", ""target_chain"": [29548, 29528.63], ""invalid"": ""5m close above 29585.00 (acceptance above the swing high)."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29585, ""side"": ""below""}, ""quality"": ""B"", ""arm"": {""enabled"": true, ""entry"": 29585, ""stop"": 29603, ""target"": 29548, ""wait_confirm"": true}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v6/S1,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,2026-09-03,ASIA,1788500413822,1788500413822,1788502835660,S1,long,breakout_retest,A,False,long,"{""id"": ""S1"", ""trigger"": ""Retest of 29622.25 current price that holds is the trade, confirmed by a 5m close back above 29622.25."", ""condition"": ""breakout_retest"", ""direction"": ""long"", ""target_chain"": [29622.17, 29633.25, 29643.5], ""invalid"": ""5m close below 29585.00 RTH-H after the touch cancels the retest."", ""confirm"": {""rule"": ""1x5m_close"", ""ref_price"": 29622.25, ""side"": ""above""}, ""quality"": ""A""}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v6/S2,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,2026-09-03,ASIA,1788500413822,1788500413822,1788502835660,S2,long,sweep_reclaim,B,False,long,"{""id"": ""S2"", ""trigger"": ""Sweep of 29481.50 ONL; the long requires a 5m close back above 29481.50, never the wick alone."", ""condition"": ""sweep_reclaim"", ""direction"": ""long"", ""target_chain"": [29509.09, 29541.12, 29585], ""invalid"": ""A second 5m close below 29481.50 with no 5m close above cancels the setup."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29481.5, ""side"": ""below""}, ""quality"": ""B"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29481.5, ""side"": ""above""}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v6/S3,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,2026-09-03,ASIA,1788500413822,1788500413822,1788502835660,S3,long,reject,B,True,long,"{""id"": ""S3"", ""trigger"": ""First touch of 29585.00 RTH-H; enter long only on a stall/rejection there, with resting limit 29585.00."", ""condition"": ""reject"", ""direction"": ""long"", ""target_chain"": [29622.17, 29633.25, 29643.5], ""invalid"": ""5m close below 29585.00 after entry invalidates the reject."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29585, ""side"": ""above""}, ""quality"": ""B"", ""arm"": {""enabled"": true, ""entry"": 29585, ""stop"": 29568, ""target"": 29622.17, ""wait_confirm"": true}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v6/S4,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,2026-09-03,ASIA,1788500413822,1788500413822,1788502835660,S4,short,sweep_reclaim,C,False,long,"{""id"": ""S4"", ""trigger"": ""Sweep above 29643.50 ONH; short only after a 5m close back below 29643.50 (sweep-reclaim, not a blind fade)."", ""condition"": ""sweep_reclaim"", ""direction"": ""short"", ""target_chain"": [29601, 29585, 29541.12, 29509.09], ""invalid"": ""5m close back above 29643.50 after the sweep cancels the short; stand aside."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29643.5, ""side"": ""above""}, ""quality"": ""C"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29643.5, ""side"": ""below""}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v7/S1,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,2026-09-03,ASIA,1788502835660,1788502835660,1788505200000,S1,long,breakout_retest,A,False,long,"{""id"": ""S1"", ""trigger"": ""5m close above 29643.50 ONH, then a retest of 29643.50 holds; enter long on touch"", ""condition"": ""breakout_retest"", ""direction"": ""long"", ""target_chain"": [29652.12, 29848.75], ""invalid"": ""5m close below 29619.50 voids the breakout; stop below retest low"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29643.5, ""side"": ""above""}, ""quality"": ""A"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29643.5, ""side"": ""above""}}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v7/S2,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,2026-09-03,ASIA,1788502835660,1788502835660,1788505200000,S2,long,reclaim,B,False,long,"{""id"": ""S2"", ""trigger"": ""Dip below 29597.25 PDC and a 5m close back above 29597.25 reclaims the pivot; enter long on that close"", ""condition"": ""reclaim"", ""direction"": ""long"", ""target_chain"": [29619.5, 29637.52, 29643.5], ""invalid"": ""5m close below 29591.50 voids the reclaim"", ""confirm"": {""rule"": ""1x5m_close"", ""ref_price"": 29597.25, ""side"": ""above""}, ""quality"": ""B""}"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v7/S3,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,2026-09-03,ASIA,1788502835660,1788502835660,1788505200000,S3,short,sweep_reclaim,B,False,long,"{""id"": ""S3"", ""trigger"": ""Sweep above 29643.50 ONH and a 5m close back below 29643.50; short only on that close"", ""condition"": ""sweep_reclaim"", ""direction"": ""short"", ""target_chain"": [29619.5, 29601, 29591.5], ""invalid"": ""5m close above 29643.50 or continued closes above 29652.12 voids; stop above sweep high"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29643.5, ""side"": ""above""}, ""quality"": ""B"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29643.5, ""side"": ""below""}}"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v1/S1,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-04,LONDON,1788504075950,1788505200000,1788505454613,S1,long,reclaim,A,False,long,"{""id"": ""S1"", ""trigger"": ""A dip below 29597.25 PDC followed by a 5m close back above 29597.25 while 29591.50 SWG-L\u00b75m holds; targets 29619.50 then 29639.50/29644.25."", ""condition"": ""reclaim"", ""direction"": ""long"", ""target_chain"": [29619.5, 29639.5, 29644.25], ""invalid"": ""A 5m close below 29591.50 cancels this reclaim."", ""confirm"": {""rule"": ""1x5m_close"", ""ref_price"": 29597.25, ""side"": ""above""}, ""quality"": ""A""}"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v1/S2,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-04,LONDON,1788504075950,1788505200000,1788505454613,S2,long,reject,B,True,long,"{""id"": ""S2"", ""trigger"": ""A touch of 29579.50 SWG-H\u00b715m; fade long from the touch with a structure stop below 29558.34 VWAP; targets 29597.25 then 29619.50/29639.50."", ""condition"": ""reject"", ""direction"": ""long"", ""target_chain"": [29597.25, 29619.5, 29639.5], ""invalid"": ""A 5m close below 29558.34 cancels this reject."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29579.5, ""side"": ""above""}, ""quality"": ""B"", ""arm"": {""enabled"": true, ""entry"": 29579.5, ""stop"": 29558.34, ""target"": 29639.5, ""wait_confirm"": true}}"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v1/S3,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-04,LONDON,1788504075950,1788505200000,1788505454613,S3,short,sweep_reclaim,B,False,long,"{""id"": ""S3"", ""trigger"": ""A retest of 29644.25 ONH that wicks through 29644.25 and then prints a 5m close back below 29644.25; targets 29619.50 then 29601.00."", ""condition"": ""sweep_reclaim"", ""direction"": ""short"", ""target_chain"": [29619.5, 29601, 29579.5], ""invalid"": ""A 5m close back above 29644.25 after the reclaim close cancels."", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29644.25, ""side"": ""above""}, ""quality"": ""B"", ""confirm2"": {""rule"": ""1x5m_close"", ""ref_price"": 29644.25, ""side"": ""below""}}"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v1/S4,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-04,LONDON,1788504075950,1788505200000,1788505454613,S4,long,reclaim,B,False,long,"{""id"": ""S4"", ""trigger"": ""A dip below 29619.50 OB(bear)\u00b71h followed by a 5m close back above 29619.50 while 29601.00 PDH holds; targets 29639.50 then 29644.25."", ""condition"": ""reclaim"", ""direction"": ""long"", ""target_chain"": [29639.5, 29644.25], ""invalid"": ""A 5m close below 29601.00 cancels this reclaim."", ""confirm"": {""rule"": ""1x5m_close"", ""ref_price"": 29619.5, ""side"": ""above""}, ""quality"": ""B""}"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265/v2/S1,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-04,LONDON,1788505454613,1788505454613,1788526577729,S1,short,reject,B,True,short,"{""id"": ""S1"", ""trigger"": ""price touches 29649.59 VWAP+2\u03c3 and fails to hold above it"", ""condition"": ""reject"", ""direction"": ""short"", ""target_chain"": [29597.25, 29561.43], ""invalid"": ""5m close above 29649.59"", ""confirm"": {""rule"": ""touch"", ""ref_price"": 29649.59, ""side"": ""below""}, ""quality"": ""B"", ""arm"": {""enabled"": true, ""entry"": 29649.59, ""stop"": 29670.69, ""target"": 29597.25, ""wait_confirm"": true}}"
