plan_rowid,plan_id,version,session,scenario,condition,evaluations,met_flips,record_supported_met_flips,arm_confirm_flips,validation_pass_flips,first_changed_decision,coverage
215,2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,NY,S1,sweep_reclaim,23,1,1,0,0,36525,retained_tape_replay
215,2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,NY,S2,reclaim,23,1,1,0,0,36525,retained_tape_replay
215,2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,NY,S3,reject,23,0,0,0,0,,retained_tape_replay
216,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S1,reclaim,8,1,1,0,0,36587,retained_tape_replay
216,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S2,sweep_reclaim,8,0,0,0,0,,retained_tape_replay
216,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S3,breakout_retest,8,0,0,0,0,,retained_tape_replay
216,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S4,sweep_reclaim,8,0,0,0,0,,retained_tape_replay
217,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,S1,sweep_reclaim,15,0,0,0,0,,retained_tape_replay
217,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,S2,sweep_reclaim,15,0,0,0,0,,retained_tape_replay
218,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,S1,sweep_reclaim,7,0,0,0,0,,retained_tape_replay
218,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,S2,sweep_reclaim,7,0,0,0,0,,retained_tape_replay
218,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,S3,reject,7,0,0,0,0,,retained_tape_replay
219,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S1,reject,8,0,0,0,0,,retained_tape_replay
219,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S2,sweep_reclaim,8,0,0,0,0,,retained_tape_replay
219,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S3,reject,8,0,0,0,0,,retained_tape_replay
220,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S1,reject,11,0,0,0,0,,retained_tape_replay
220,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S2,sweep_reclaim,11,0,0,0,0,,retained_tape_replay
220,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S3,breakout_retest,11,0,0,0,0,,retained_tape_replay
220,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S4,reject,11,0,0,0,0,,retained_tape_replay
221,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S1,sweep_reclaim,7,0,0,0,0,,retained_tape_replay
221,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S2,reject,7,0,0,0,0,,retained_tape_replay
221,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S3,reject,7,0,0,0,0,,retained_tape_replay
222,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S1,reject,32,0,0,0,0,,retained_tape_replay
222,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S2,sweep_reclaim,32,0,0,0,0,,retained_tape_replay
224,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,S1,reject,15,0,0,0,0,,retained_tape_replay
224,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,S2,reject,15,0,0,0,0,,retained_tape_replay
224,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,S3,reject,15,0,0,0,0,,retained_tape_replay
225,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,9,ASIA,S1,reject,11,0,0,0,0,,retained_tape_replay
225,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,9,ASIA,S2,reject,11,0,0,0,0,,retained_tape_replay
226,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,ASIA,S1,reject,13,0,0,0,0,,retained_tape_replay
226,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,ASIA,S2,reject,13,0,0,0,0,,retained_tape_replay
226,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,ASIA,S3,reclaim,13,0,0,0,0,,retained_tape_replay
227,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,ASIA,S1,reject,9,0,0,0,0,,retained_tape_replay
227,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,ASIA,S2,sweep_reclaim,9,0,0,0,0,,retained_tape_replay
227,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,ASIA,S3,sweep_reclaim,9,0,0,0,0,,retained_tape_replay
227,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,ASIA,S4,reject,9,0,0,0,0,,retained_tape_replay
228,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,ASIA,S1,reject,11,0,0,0,0,,retained_tape_replay
228,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,ASIA,S2,reject,11,0,0,0,0,,retained_tape_replay
228,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,ASIA,S3,sweep_reclaim,11,0,0,0,0,,retained_tape_replay
229,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,13,ASIA,S1,reject,13,0,0,0,0,,retained_tape_replay
229,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,13,ASIA,S2,sweep_reclaim,13,0,0,0,0,,retained_tape_replay
229,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,13,ASIA,S3,sweep_reclaim,13,0,0,0,0,,retained_tape_replay
230,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,ASIA,S1,reject,13,0,0,0,0,,retained_tape_replay
230,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,ASIA,S2,sweep_reclaim,13,0,0,0,0,,retained_tape_replay
230,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,ASIA,S3,reject,13,0,0,0,0,,retained_tape_replay
230,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,ASIA,S4,reject,13,0,0,0,0,,retained_tape_replay
231,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,15,ASIA,S1,reject,5,0,0,0,0,,retained_tape_replay
231,2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,15,ASIA,S2,reject,5,0,0,0,0,,retained_tape_replay
232,2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,S1,reject,123,0,0,0,0,,retained_tape_replay
232,2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,S2,sweep_reclaim,123,0,0,0,0,,retained_tape_replay
233,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,S1,reject,7,0,0,0,0,,retained_tape_replay
233,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,S2,breakout_retest,7,0,0,0,0,,retained_tape_replay
233,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,S3,sweep_reclaim,7,0,0,0,0,,retained_tape_replay
234,2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,S1,reject,7,0,0,0,0,,retained_tape_replay
234,2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,S2,sweep_reclaim,7,0,0,0,0,,retained_tape_replay
234,2026-09-03:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,S3,sweep_reclaim,7,0,0,0,0,,retained_tape_replay
235,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,S1,reject,9,0,0,0,0,,retained_tape_replay
235,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,S2,reject,9,0,0,0,0,,retained_tape_replay
235,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,S3,sweep_reclaim,9,1,1,0,0,37069,retained_tape_replay
236,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S1,reclaim,13,0,0,0,0,,retained_tape_replay
236,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S2,reject,13,0,0,0,0,,retained_tape_replay
236,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S3,reject,13,0,0,0,0,,retained_tape_replay
236,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S4,sweep_reclaim,13,0,0,0,0,,retained_tape_replay
237,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,S1,breakout_retest,15,0,0,0,0,,retained_tape_replay
237,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,S2,breakout_retest,15,0,0,0,0,,retained_tape_replay
237,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,S3,reclaim,15,2,2,0,0,37092,retained_tape_replay
238,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,S1,reclaim,18,2,2,0,0,37107,retained_tape_replay
238,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,S2,reject,18,0,0,0,0,,retained_tape_replay
239,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,S1,reclaim,18,1,1,0,0,37125,retained_tape_replay
239,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,S2,reject,18,0,0,0,0,,retained_tape_replay
239,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,S3,reject,18,0,0,0,0,,retained_tape_replay
240,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,NY,S1,breakout_retest,23,0,0,0,0,,retained_tape_replay
240,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,NY,S2,reclaim,23,0,0,0,0,,retained_tape_replay
240,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,NY,S3,reject,23,0,0,0,0,,retained_tape_replay
241,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S1,breakout_retest,54,0,0,0,0,,retained_tape_replay
241,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S2,reclaim,54,1,1,0,0,37197,retained_tape_replay
241,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S3,sweep_reclaim,54,0,0,0,0,,retained_tape_replay
241,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S4,reclaim,54,1,1,0,0,37250,retained_tape_replay
242,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,S1,sweep_reclaim,18,0,0,0,0,,retained_tape_replay
242,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,S2,sweep_reclaim,18,0,0,0,0,,retained_tape_replay
242,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,S3,breakout_retest,18,0,0,0,0,,retained_tape_replay
243,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,S1,reclaim,12,0,0,0,0,,retained_tape_replay
243,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,S2,breakout_retest,12,0,0,0,0,,retained_tape_replay
243,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,S3,sweep_reclaim,12,2,0,0,0,37274,retained_tape_replay
244,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S1,reject,19,0,0,0,0,,retained_tape_replay
244,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S2,breakout_retest,19,0,0,0,0,,retained_tape_replay
245,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S1,sweep_reclaim,23,1,1,0,0,37304,retained_tape_replay
245,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S2,breakout_retest,23,1,1,0,0,37323,retained_tape_replay
245,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S3,reject,23,0,0,0,0,,retained_tape_replay
246,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S1,breakout_retest,19,1,1,0,0,37426,retained_tape_replay
246,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S2,sweep_reclaim,19,0,0,0,0,,retained_tape_replay
246,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S3,reject,19,0,0,0,0,,retained_tape_replay
246,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S4,sweep_reclaim,19,0,0,0,0,,retained_tape_replay
247,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S1,breakout_retest,15,0,0,0,0,,retained_tape_replay
247,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S2,reclaim,15,1,1,0,0,37435,retained_tape_replay
247,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,S3,sweep_reclaim,15,0,0,0,0,,retained_tape_replay
248,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,S1,reclaim,2,0,0,0,0,,retained_tape_replay
248,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,S2,reject,2,0,0,0,0,,retained_tape_replay
248,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,S3,sweep_reclaim,2,0,0,0,0,,retained_tape_replay
248,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,S4,reclaim,2,0,0,0,0,,retained_tape_replay
249,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,S1,reject,23,0,0,0,0,,retained_tape_replay
249,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,S2,acceptance,23,0,0,0,0,,retained_tape_replay
250,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,S1,sweep_reclaim,17,0,0,0,0,,retained_tape_replay
250,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,S2,reject,17,0,0,0,0,,retained_tape_replay
250,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,S3,sweep_reclaim,17,0,0,0,0,,retained_tape_replay
251,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,S0,hold,0,0,0,0,0,,NOT_REPLAYED
252,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,S1,sweep_reclaim,5,0,0,0,0,,retained_tape_replay
252,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,S2,sweep_reclaim,5,0,0,0,0,,retained_tape_replay
253,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S1,reject,65,0,0,0,0,,retained_tape_replay
253,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,S2,reclaim,65,3,3,3,0,37677,retained_tape_replay
254,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,S1,reject,12,0,0,0,0,,retained_tape_replay
254,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,S2,sweep_reclaim,12,0,0,0,0,,retained_tape_replay
254,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,S3,reject,12,0,0,0,0,,retained_tape_replay
255,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,S1,sweep_reclaim,18,0,0,0,0,,retained_tape_replay
255,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,S2,breakout_retest,18,0,0,0,0,,retained_tape_replay
256,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,S1,reject,8,0,0,0,0,,retained_tape_replay
256,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,S2,sweep_reclaim,8,0,0,0,0,,retained_tape_replay
256,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,S3,sweep_reclaim,8,0,0,0,0,,retained_tape_replay
258,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S1,reject,24,0,0,0,0,,retained_tape_replay
258,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S2,reclaim,24,2,2,2,0,37769,retained_tape_replay
258,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S3,reject,24,0,0,0,0,,retained_tape_replay
259,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,S1,sweep_reclaim,67,0,0,0,0,,retained_tape_replay
259,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,S2,reclaim,67,1,1,1,0,37794,retained_tape_replay
259,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,S3,reject,67,0,0,0,0,,retained_tape_replay
260,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,S1,sweep_reclaim,95,0,0,0,0,,retained_tape_replay
260,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,S2,reject,95,0,0,0,0,,retained_tape_replay
261,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S1,reject,6,0,0,0,0,,retained_tape_replay
261,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S2,reclaim,6,0,0,0,0,,retained_tape_replay
262,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S1,reject,3,0,0,0,0,,retained_tape_replay
262,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S2,reject,3,0,0,0,0,,retained_tape_replay
262,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S3,sweep_reclaim,3,0,0,0,0,,retained_tape_replay
263,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S1,sweep_reclaim,0,0,0,0,0,,NOT_REPLAYED
263,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S2,reject,0,0,0,0,0,,NOT_REPLAYED
263,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S3,reject,0,0,0,0,0,,NOT_REPLAYED
263,2026-09-06:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,S4,sweep_reclaim,0,0,0,0,0,,NOT_REPLAYED
264,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S1,sweep_reclaim,16,1,1,0,0,37984,retained_tape_replay
264,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S2,reject,16,0,0,0,0,,retained_tape_replay
264,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,S3,hold,16,0,0,0,0,,retained_tape_replay
265,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,S1,reject,1,0,0,0,0,,retained_tape_replay
265,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,S2,reject,1,0,0,0,0,,retained_tape_replay
265,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,S3,reject,1,0,0,0,0,,retained_tape_replay
265,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,S4,sweep_reclaim,1,0,0,0,0,,retained_tape_replay
266,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,S1,reject,33,0,0,0,0,,retained_tape_replay
266,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,S2,reject,33,0,0,0,0,,retained_tape_replay
266,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,S3,sweep_reclaim,33,0,0,0,0,,retained_tape_replay
267,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S1,reject,19,0,0,0,0,,retained_tape_replay
267,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,S2,breakout_retest,19,0,0,0,0,,retained_tape_replay
268,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S1,reject,50,0,0,0,0,,retained_tape_replay
268,2026-09-07:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,S2,reject,50,0,0,0,0,,retained_tape_replay
