opportunity_version_key,geometry_hash,plan_rowid,plan_id,version,scenario,condition,direction,lifecycle,rule,confirm2_rule,ref_price,arm_enabled,start_ct,end_ct,expected_bars,stored_bars,complete_grid,first_touch_bar_ms,touch_proxy,full_confirm_supported,full_live_fire
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v6|S2|idx1,5a794d8d2fc2c3ca,239,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S2,reject,long,active,touch,,29481.05,True,2026-09-03T10:49:57.593454-05:00,2026-09-03T11:27:53.707887-05:00,37,37,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v6|S3|idx2,63f6a4d8d0caed4d,239,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S3,reject,short,active,touch,,29543.75,True,2026-09-03T10:49:57.593454-05:00,2026-09-03T11:27:53.707887-05:00,37,37,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v7|S1|idx0,41509f9e2c9722c9,240,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,S1,breakout_retest,long,dormant,touch,,29543.75,False,2026-09-03T11:27:53.707887-05:00,2026-09-03T14:45:00-05:00,197,197,True,1788454680000,EXCLUDED_INACTIVE,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v7|S2|idx1,898002d77d3bfe35,240,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,S2,reclaim,long,dormant,1x5m_close,,29512.29,False,2026-09-03T11:27:53.707887-05:00,2026-09-03T14:45:00-05:00,197,197,True,1788453480000,EXCLUDED_INACTIVE,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v7|S3|idx2,afcd78c6ae766d94,240,2026-09-03:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,S3,reject,short,dormant,touch,,29543.75,True,2026-09-03T11:27:53.707887-05:00,2026-09-03T14:45:00-05:00,197,197,True,1788454680000,EXCLUDED_INACTIVE,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S1|idx0,0c8248fcebe59c14,241,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S1,breakout_retest,long,active,1x5m_close,touch,29525.75,False,2026-09-03T17:00:00-05:00,2026-09-03T18:47:53.178711-05:00,107,107,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S2|idx1,54dd8d5e362cd210,241,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S2,reclaim,long,active,1x5m_close,,29460.16,False,2026-09-03T17:00:00-05:00,2026-09-03T18:47:53.178711-05:00,107,107,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S3|idx2,12cd6383c979bfc1,241,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S3,sweep_reclaim,short,active,touch,1x5m_close,29525.75,False,2026-09-03T17:00:00-05:00,2026-09-03T18:47:53.178711-05:00,107,107,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S4|idx3,7b8d49a2817b3996,241,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S4,reclaim,long,active,1x5m_close,,29512.54,False,2026-09-03T17:00:00-05:00,2026-09-03T18:47:53.178711-05:00,107,107,True,1788476340000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v2|S1|idx0,3b3be96519596ea7,242,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S1,sweep_reclaim,long,dormant,touch,1x5m_close,29481.5,False,2026-09-03T18:47:53.178711-05:00,2026-09-03T19:28:36.380700-05:00,40,40,True,,EXCLUDED_INACTIVE,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v2|S2|idx1,da70eef85a001784,242,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S2,sweep_reclaim,short,dormant,touch,1x5m_close,29513,False,2026-09-03T18:47:53.178711-05:00,2026-09-03T19:28:36.380700-05:00,40,40,True,1788479400000,EXCLUDED_INACTIVE,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v2|S3|idx2,acaf3c32ab34022d,242,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S3,breakout_retest,long,dormant,touch,,29513,False,2026-09-03T18:47:53.178711-05:00,2026-09-03T19:28:36.380700-05:00,40,40,True,1788479400000,EXCLUDED_INACTIVE,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v3|S1|idx0,1e67e06e96af8ebb,243,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S1,reclaim,long,active,1x5m_close,,29503.08,False,2026-09-03T19:28:36.380700-05:00,2026-09-03T19:53:35.711550-05:00,24,24,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v3|S2|idx1,0425c1ca13513f4a,243,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S2,breakout_retest,long,active,1x5m_close,,29521.25,False,2026-09-03T19:28:36.380700-05:00,2026-09-03T19:53:35.711550-05:00,24,24,True,1788481980000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v3|S3|idx2,1f39050e2655679f,243,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S3,sweep_reclaim,short,active,touch,1x5m_close,29521.25,False,2026-09-03T19:28:36.380700-05:00,2026-09-03T19:53:35.711550-05:00,24,24,True,1788481980000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v4|S1|idx0,7a185c8e9f0daa88,244,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,S1,reject,short,active,touch,,29548,True,2026-09-03T19:53:35.711550-05:00,2026-09-03T20:32:32.918462-05:00,38,38,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v4|S2|idx1,eb47831d50153593,244,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,S2,breakout_retest,long,active,touch,,29548,False,2026-09-03T19:53:35.711550-05:00,2026-09-03T20:32:32.918462-05:00,38,38,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v5|S1|idx0,465cd3dcda3f4fc0,245,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,S1,sweep_reclaim,short,dormant,touch,1x5m_close,29543,False,2026-09-03T20:32:32.918462-05:00,2026-09-04T00:40:13.822053-05:00,247,247,True,1788485580000,EXCLUDED_INACTIVE,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v5|S2|idx1,170d126dd559cf86,245,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,S2,breakout_retest,long,dormant,1x5m_close,touch,29548,False,2026-09-03T20:32:32.918462-05:00,2026-09-04T00:40:13.822053-05:00,247,247,True,1788485820000,EXCLUDED_INACTIVE,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v5|S3|idx2,468af7cf5b8ca023,245,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,S3,reject,short,dormant,touch,,29585,True,2026-09-03T20:32:32.918462-05:00,2026-09-04T00:40:13.822053-05:00,247,247,True,1788496020000,EXCLUDED_INACTIVE,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v6|S1|idx0,404853a1a6556087,246,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S1,breakout_retest,long,active,1x5m_close,,29622.25,False,2026-09-04T00:40:13.822053-05:00,2026-09-04T01:20:35.660474-05:00,39,39,True,1788501600000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v6|S2|idx1,50ad442ed0185fca,246,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S2,sweep_reclaim,long,active,touch,1x5m_close,29481.5,False,2026-09-04T00:40:13.822053-05:00,2026-09-04T01:20:35.660474-05:00,39,39,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v6|S3|idx2,f665307e273f0c94,246,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S3,reject,long,active,touch,,29585,True,2026-09-04T00:40:13.822053-05:00,2026-09-04T01:20:35.660474-05:00,39,39,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v6|S4|idx3,1da3b9b4ea4870cb,246,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S4,sweep_reclaim,short,active,touch,1x5m_close,29643.5,False,2026-09-04T00:40:13.822053-05:00,2026-09-04T01:20:35.660474-05:00,39,39,True,1788502320000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v7|S1|idx0,054e6bd612ca0479,247,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,S1,breakout_retest,long,dormant,touch,1x5m_close,29643.5,False,2026-09-04T01:20:35.660474-05:00,2026-09-04T02:00:00-05:00,39,39,True,,EXCLUDED_INACTIVE,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v7|S2|idx1,3c0e59e05ce85742,247,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,S2,reclaim,long,dormant,1x5m_close,,29597.25,False,2026-09-04T01:20:35.660474-05:00,2026-09-04T02:00:00-05:00,39,39,True,1788504000000,EXCLUDED_INACTIVE,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v7|S3|idx2,3ca6348af885d072,247,2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,S3,sweep_reclaim,short,dormant,touch,1x5m_close,29643.5,False,2026-09-04T01:20:35.660474-05:00,2026-09-04T02:00:00-05:00,39,39,True,,EXCLUDED_INACTIVE,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S1|idx0,0be08617a16387dd,248,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S1,reclaim,long,active,1x5m_close,,29597.25,False,2026-09-04T02:00:00-05:00,2026-09-04T02:04:14.613481-05:00,4,4,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S2|idx1,f60fe77a77509283,248,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S2,reject,long,active,touch,,29579.5,True,2026-09-04T02:00:00-05:00,2026-09-04T02:04:14.613481-05:00,4,4,True,1788505200000,TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S3|idx2,8e789f763726d96c,248,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S3,sweep_reclaim,short,active,touch,1x5m_close,29644.25,False,2026-09-04T02:00:00-05:00,2026-09-04T02:04:14.613481-05:00,4,4,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S4|idx3,1e8c633bedadee8f,248,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S4,reclaim,long,active,1x5m_close,,29619.5,False,2026-09-04T02:00:00-05:00,2026-09-04T02:04:14.613481-05:00,4,4,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v2|S1|idx0,88cb7a8f24b574d5,249,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S1,reject,short,active,touch,,29649.59,True,2026-09-04T02:04:14.613481-05:00,2026-09-04T07:56:17.729046-05:00,351,351,True,1788507720000,TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v2|S2|idx1,9a78fc7bac2eb806,249,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S2,acceptance,short,active,time_hold,,29561.43,False,2026-09-04T02:04:14.613481-05:00,2026-09-04T07:56:17.729046-05:00,351,351,True,1788525000000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v3|S1|idx0,64bec92506a472f6,250,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S1,sweep_reclaim,short,active,touch,1x5m_close,29720,False,2026-09-04T07:56:17.729046-05:00,2026-09-04T08:30:00-05:00,33,33,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v3|S2|idx1,adcea8a2794e7abf,250,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S2,reject,short,active,touch,,29503.38,False,2026-09-04T07:56:17.729046-05:00,2026-09-04T08:30:00-05:00,33,33,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v3|S3|idx2,8b32a2848b714c6a,250,2026-09-04:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S3,sweep_reclaim,long,active,touch,1x5m_close,29278,False,2026-09-04T07:56:17.729046-05:00,2026-09-04T08:30:00-05:00,33,33,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v1|S0|idx0,7bd4db634c80bf5d,251,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S0,hold,long,no_trade,,,,False,2026-09-04T08:30:00-05:00,2026-09-04T08:44:46.688576-05:00,14,14,True,,EXCLUDED_INACTIVE,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v2|S1|idx0,110c3debe52a88e3,252,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S1,sweep_reclaim,long,active,touch,1m_mss,29611.25,True,2026-09-04T08:44:46.688576-05:00,2026-09-04T08:55:11.782677-05:00,10,10,True,1788529500000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v2|S2|idx1,158509b8b41161a6,252,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S2,sweep_reclaim,short,active,touch,1m_mss,29720,True,2026-09-04T08:44:46.688576-05:00,2026-09-04T08:55:11.782677-05:00,10,10,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v3|S1|idx0,8bc55b86a3c36c57,253,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S1,reject,short,active,touch,,29657.38,True,2026-09-04T08:55:11.782677-05:00,2026-09-04T11:03:30.521703-05:00,127,127,True,1788530460000,TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v3|S2|idx1,4a4dfc5ffd081963,253,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S2,reclaim,short,active,1x5m_close,,29591.02,True,2026-09-04T08:55:11.782677-05:00,2026-09-04T11:03:30.521703-05:00,127,127,True,1788531600000,TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v4|S1|idx0,245c96c65cbfea96,254,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,S1,reject,short,active,touch,,29585,True,2026-09-04T11:03:30.521703-05:00,2026-09-04T11:28:50.086957-05:00,24,24,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v4|S2|idx1,70f6815b4da287d7,254,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,S2,sweep_reclaim,short,active,touch,1m_mss,29720,True,2026-09-04T11:03:30.521703-05:00,2026-09-04T11:28:50.086957-05:00,24,24,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v4|S3|idx2,a29050c0d224e302,254,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,S3,reject,long,active,touch,,29144.5,False,2026-09-04T11:03:30.521703-05:00,2026-09-04T11:28:50.086957-05:00,24,24,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v5|S1|idx0,3fda980e3bfe606b,255,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,S1,sweep_reclaim,short,active,touch,1x5m_close,29720,True,2026-09-04T11:28:50.086957-05:00,2026-09-04T12:10:35.724026-05:00,41,41,True,,NOT_TOUCHED,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v5|S2|idx1,c25678a83c5b8cb1,255,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,S2,breakout_retest,short,active,touch,,29530.63,False,2026-09-04T11:28:50.086957-05:00,2026-09-04T12:10:35.724026-05:00,41,41,True,,NOT_TOUCHED,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v6|S1|idx0,86eb26cedd7e835c,256,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S1,reject,short,active,touch,,29579.56,True,2026-09-04T12:10:35.724026-05:00,2026-09-04T14:45:00-05:00,154,9,False,,UNKNOWN_GAP,True,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v6|S2|idx1,e44c0936fbeb2631,256,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S2,sweep_reclaim,short,active,touch,1x5m_close,29720,True,2026-09-04T12:10:35.724026-05:00,2026-09-04T14:45:00-05:00,154,9,False,,UNKNOWN_GAP,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265|v6|S3|idx2,da928c6019f35ede,256,2026-09-04:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S3,sweep_reclaim,long,active,touch,1x5m_close,29144.5,False,2026-09-04T12:10:35.724026-05:00,2026-09-04T14:45:00-05:00,154,9,False,,UNKNOWN_GAP,False,"UNMEASURABLE: arrival-time feed, formation, alive/void and parameter history not complete"
