scenario_key,plan_row,plan_id,version,scenario,date,session,session_day,created_ct,hour_ct,day_type,day_type_group,bias,regime,condition,family,side,quality,trigger,anchor,anchor_source,level_keys,level_labels,level_kind,level_grade,arm_enabled,arm_ids,has_arm_evidence,placed_arm_ids,position_ids,complete_geometry,entry,stop,target,stop_pts,target_R,first_target_R,atr5m_saved,stop_atr,reached,reach_bar_ids,window_start_ct,window_end_ct,window_bars_n,expected_bars_n,window_complete,narrative_distance_pts,narrative_distance_atr,publication_distance_pts,publication_distance_atr
p22:S1:0,22,2026-08-18:NY,1,S1,2026-08-18,NY,2026-08-18:NY,2026-08-18T08:31:50.114000-05:00,8,balance,balance,neutral,not-recorded,sweep_reclaim,fade,long,B,"After 08:35 CT, price sweeps 29680.75 ONL and a 5m close back above follows",29680.75,first trigger price matching a seated level,"[""p22:L0""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,21.2965,,unknown,[],2026-08-18T08:31:50.114000-05:00,2026-08-18T14:45:00-05:00,0,373,False,,,,
p22:S2:1,22,2026-08-18:NY,1,S2,2026-08-18,NY,2026-08-18:NY,2026-08-18T08:31:50.114000-05:00,8,balance,balance,neutral,not-recorded,reclaim,follow,long,B,5m close reclaims 29853 PDL after a higher low holds above ONL,29853.0,first trigger price matching a seated level,"[""p22:L1""]","[""PDL""]",PDL,A,False,[],False,[],[],False,,,,,,,21.2965,,unknown,[],2026-08-18T08:31:50.114000-05:00,2026-08-18T14:45:00-05:00,0,373,False,,,,
p22:S3:2,22,2026-08-18:NY,1,S3,2026-08-18,NY,2026-08-18:NY,2026-08-18T08:31:50.114000-05:00,8,balance,balance,neutral,not-recorded,reject,fade,short,B,Rally into 29853 PDL / 29919 PDC stalls and a 5m rejection prints,29853.0,first trigger price matching a seated level,"[""p22:L1""]","[""PDL""]",PDL,A,False,[],False,[],[],False,,,,,,,21.2965,,unknown,[],2026-08-18T08:31:50.114000-05:00,2026-08-18T14:45:00-05:00,0,373,False,,,,
p23:S1:0,23,2026-08-18:ASIA,1,S1,2026-08-18,ASIA,2026-08-18:ASIA,2026-08-18T17:13:02.271000-05:00,17,trend,trend,short,not-recorded,acceptance,follow,short,A,5m acceptance below 29568.25 IB-L and 29564.50 EQL,29568.25,first trigger price matching a seated level,"[""p23:L0""]","[""IB-L""]",IB-L,A,False,[],False,[],[],False,,,,,,,18.3264,,unknown,[],2026-08-18T17:13:02.271000-05:00,2026-08-18T20:25:39.444000-05:00,0,191,False,5.25,0.28647197485594555,,
p23:S2:1,23,2026-08-18:ASIA,1,S2,2026-08-18,ASIA,2026-08-18:ASIA,2026-08-18T17:13:02.271000-05:00,17,trend,trend,short,not-recorded,reject,fade,short,A,5m/15m pullback to 29582.50 ONH or 29644.50 OR-L stalls,29582.5,first trigger price matching a seated level,"[""p23:L1""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,18.3264,,unknown,[],2026-08-18T17:13:02.271000-05:00,2026-08-18T20:25:39.444000-05:00,0,191,False,9.0,0.49109481403876376,,
p23:S3:2,23,2026-08-18:ASIA,1,S3,2026-08-18,ASIA,2026-08-18:ASIA,2026-08-18T17:13:02.271000-05:00,17,trend,trend,short,not-recorded,reclaim,follow,long,B,5m/15m close and acceptance above 29582.50 ONH,29582.5,first trigger price matching a seated level,"[""p23:L1""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,18.3264,,unknown,[],2026-08-18T17:13:02.271000-05:00,2026-08-18T20:25:39.444000-05:00,0,191,False,9.0,0.49109481403876376,,
p24:S1:0,24,2026-08-18:ASIA,2,S1,2026-08-18,ASIA,2026-08-18:ASIA,2026-08-18T20:25:39.444000-05:00,20,trend-down,trend,short,not-recorded,breakout_retest,follow,short,A,5m close below 29586.25 then failure to reclaim it,29586.25,first trigger price matching a seated level,"[""p24:L0""]","[""EQH""]",EQH,A,False,[],False,[],[],False,,,,,,,26.4919,,unknown,[],2026-08-18T20:25:39.444000-05:00,2026-08-19T01:04:25.350000-05:00,0,278,False,,,,
p24:S2:1,24,2026-08-18:ASIA,2,S2,2026-08-18,ASIA,2026-08-18:ASIA,2026-08-18T20:25:39.444000-05:00,20,trend-down,trend,short,not-recorded,reject,fade,short,A,Rally into 29602.00 ONH stalls,29602.0,first trigger price matching a seated level,"[""p24:L2""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,26.4919,,unknown,[],2026-08-18T20:25:39.444000-05:00,2026-08-19T01:04:25.350000-05:00,0,278,False,,,,
p24:S3:2,24,2026-08-18:ASIA,2,S3,2026-08-18,ASIA,2026-08-18:ASIA,2026-08-18T20:25:39.444000-05:00,20,trend-down,trend,short,not-recorded,reclaim,follow,long,B,15m close above 29644.50 OR-L,29644.5,first trigger price matching a seated level,"[""p24:L3""]","[""OR-L""]",OR-L,A,False,[],False,[],[],False,,,,,,,26.4919,,unknown,[],2026-08-18T20:25:39.444000-05:00,2026-08-19T01:04:25.350000-05:00,0,278,False,,,,
p25:S0:0,25,2026-08-18:ASIA,3,S0,2026-08-18,ASIA,2026-08-18:ASIA,2026-08-19T01:04:25.350000-05:00,1,no-trade,no-trade,neutral,not-recorded,hold,stand-aside,long,B,none,,unresolved,[],[],unresolved,unresolved,False,[],False,[],[],False,,,,,,,,,unknown,[],2026-08-19T01:04:25.350000-05:00,2026-08-19T01:08:51.642000-05:00,0,3,False,,,,
p26:S0:0,26,2026-08-18:ASIA,4,S0,2026-08-18,ASIA,2026-08-18:ASIA,2026-08-19T01:08:51.642000-05:00,1,no-trade,no-trade,neutral,not-recorded,hold,stand-aside,long,B,none,,unresolved,[],[],unresolved,unresolved,False,[],False,[],[],False,,,,,,,,,unknown,[],2026-08-19T01:08:51.642000-05:00,2026-08-19T01:30:04.473000-05:00,0,21,False,,,,
p27:S0:0,27,2026-08-18:ASIA,5,S0,2026-08-18,ASIA,2026-08-18:ASIA,2026-08-19T01:30:04.473000-05:00,1,no-trade,no-trade,neutral,not-recorded,hold,stand-aside,long,B,none,,unresolved,[],[],unresolved,unresolved,False,[],False,[],[],False,,,,,,,,,unknown,[],2026-08-19T01:30:04.473000-05:00,2026-08-19T01:34:55.506000-05:00,0,3,False,,,,
p28:S1:0,28,2026-08-18:ASIA,6,S1,2026-08-18,ASIA,2026-08-18:ASIA,2026-08-19T01:34:55.506000-05:00,1,balance,balance,neutral,not-recorded,sweep_reclaim,fade,long,B,Sweep of 29441 PDL / 29430 ONL with 5m close back above 29441,29441.0,first trigger price matching a seated level,"[""p28:L3""]","[""PDL""]",PDL,A,False,[],False,[],[],False,,,,,,,21.9243,,unknown,[],2026-08-19T01:34:55.506000-05:00,2026-08-19T02:00:00-05:00,0,25,False,,,,
p28:S2:1,28,2026-08-18:ASIA,6,S2,2026-08-18,ASIA,2026-08-18:ASIA,2026-08-19T01:34:55.506000-05:00,1,balance,balance,neutral,not-recorded,reject,fade,short,B,Rally into 29496.25 PDC or 29514.00 RTH-L with 5m close back below the level,29496.25,first trigger price matching a seated level,"[""p28:L1""]","[""PDC""]",PDC,A,False,[],False,[],[],False,,,,,,,21.9243,,unknown,[],2026-08-19T01:34:55.506000-05:00,2026-08-19T02:00:00-05:00,0,25,False,,,,
p29:S1:0,29,2026-08-19:LONDON,1,S1,2026-08-19,LONDON,2026-08-19:LONDON,2026-08-19T01:58:20.565000-05:00,1,balance,balance,short,not-recorded,reject,fade,short,B,EQH 29552.50 rejects a 3m/5m stall,29552.5,first trigger price matching a seated level,"[""p29:L0""]","[""EQH""]",EQH,A,False,[],False,[],[],False,,,,,,,24.7903,,unknown,[],2026-08-19T01:58:20.565000-05:00,2026-08-19T02:32:34.885000-05:00,0,33,False,10.5,0.4235527605555399,,
p29:S2:1,29,2026-08-19:LONDON,1,S2,2026-08-19,LONDON,2026-08-19:LONDON,2026-08-19T01:58:20.565000-05:00,1,balance,balance,short,not-recorded,acceptance,follow,short,B,Acceptance below 29514.00 RTH-L,29514.0,first trigger price matching a seated level,"[""p29:L4""]","[""RTH-L""]",RTH-L,A,False,[],False,[],[],False,,,,,,,24.7903,,unknown,[],2026-08-19T01:58:20.565000-05:00,2026-08-19T02:32:34.885000-05:00,0,33,False,28.0,1.1294740281481064,,
p29:S3:2,29,2026-08-19:LONDON,1,S3,2026-08-19,LONDON,2026-08-19:LONDON,2026-08-19T01:58:20.565000-05:00,1,balance,balance,short,not-recorded,reclaim,follow,long,B,Reclaim of 29552.50 EQH with 2x5m or 15m close,29552.5,first trigger price matching a seated level,"[""p29:L0""]","[""EQH""]",EQH,A,False,[],False,[],[],False,,,,,,,24.7903,,unknown,[],2026-08-19T01:58:20.565000-05:00,2026-08-19T02:32:34.885000-05:00,0,33,False,10.5,0.4235527605555399,,
p30:S1:0,30,2026-08-19:LONDON,2,S1,2026-08-19,LONDON,2026-08-19:LONDON,2026-08-19T02:32:34.885000-05:00,2,balance,balance,short,not-recorded,reject,fade,short,A,Rally into 29609.75 ONH and 15m RSI stalls/reverses,29609.75,first trigger price matching a seated level,"[""p30:L1""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,24.8788,,unknown,[],2026-08-19T02:32:34.885000-05:00,2026-08-19T03:20:20.739000-05:00,0,47,False,31.25,1.256089522002669,,
p30:S2:1,30,2026-08-19:LONDON,2,S2,2026-08-19,LONDON,2026-08-19:LONDON,2026-08-19T02:32:34.885000-05:00,2,balance,balance,short,not-recorded,acceptance,follow,short,B,5m close below 29555 EQH and failed retest,29555.0,first trigger price matching a seated level,"[""p30:L0""]","[""EQH""]",EQH,A,False,[],False,[],[],False,,,,,,,24.8788,,unknown,[],2026-08-19T02:32:34.885000-05:00,2026-08-19T03:20:20.739000-05:00,0,47,False,23.5,0.9445793205460071,,
p30:S3:2,30,2026-08-19:LONDON,2,S3,2026-08-19,LONDON,2026-08-19:LONDON,2026-08-19T02:32:34.885000-05:00,2,balance,balance,short,not-recorded,reclaim,follow,long,B,15m close above 29609.75 ONH,29609.75,first trigger price matching a seated level,"[""p30:L1""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,24.8788,,unknown,[],2026-08-19T02:32:34.885000-05:00,2026-08-19T03:20:20.739000-05:00,0,47,False,31.25,1.256089522002669,,
p31:S1:0,31,2026-08-19:LONDON,3,S1,2026-08-19,LONDON,2026-08-19:LONDON,2026-08-19T03:20:20.739000-05:00,3,balance,balance,neutral,not-recorded,reject,fade,short,B,First touch of 29641.25 ONH with 5m RSI > 63 and no 15m close above,29641.25,first trigger price matching a seated level,"[""p31:L0""]","[""ONH""]",ONH,A,False,[],False,[],[521],False,,,,,,,24.4215,,unknown,[],2026-08-19T03:20:20.739000-05:00,2026-08-19T08:30:00-05:00,0,309,False,,,,
p31:S2:1,31,2026-08-19:LONDON,3,S2,2026-08-19,LONDON,2026-08-19:LONDON,2026-08-19T03:20:20.739000-05:00,3,balance,balance,neutral,not-recorded,breakout_retest,follow,long,A,15m close above 29770.00 RTH-H after 29641.25 ONH is reclaimed,29770.0,first trigger price matching a seated level,"[""p31:L4""]","[""RTH-H""]",RTH-H,A,False,[],False,[],[],False,,,,,,,24.4215,,unknown,[],2026-08-19T03:20:20.739000-05:00,2026-08-19T08:30:00-05:00,0,309,False,,,,
p31:S3:2,31,2026-08-19:LONDON,3,S3,2026-08-19,LONDON,2026-08-19:LONDON,2026-08-19T03:20:20.739000-05:00,3,balance,balance,neutral,not-recorded,acceptance,follow,short,B,15m close below 29554.50 EQL after ONH rejection,29554.5,first trigger price matching a seated level,"[""p31:L1""]","[""EQL""]",EQL,A,False,[],False,[],[522],False,,,,,,,24.4215,,unknown,[],2026-08-19T03:20:20.739000-05:00,2026-08-19T08:30:00-05:00,0,309,False,,,,
p32:S1:0,32,2026-08-19:NY,1,S1,2026-08-19,NY,2026-08-19:NY,2026-08-19T08:29:41.885000-05:00,8,balance,balance,neutral,not-recorded,breakout_retest,follow,long,A,"5m close above 29770 RTH-H, then retest holds 29759 ONH",29770.0,first trigger price matching a seated level,"[""p32:L1""]","[""RTH-H""]",RTH-H,A,False,[],False,[],[],False,,,,,,,32.4661,,unknown,[],2026-08-19T08:29:41.885000-05:00,2026-08-19T09:04:08.963000-05:00,0,34,False,28.5,0.8778387302447784,,
p32:S2:1,32,2026-08-19:NY,1,S2,2026-08-19,NY,2026-08-19:NY,2026-08-19T08:29:41.885000-05:00,8,balance,balance,neutral,not-recorded,reclaim,follow,long,B,Pullback to 29584.50 EQH followed by 15m reclaim,29584.5,first trigger price matching a seated level,"[""p32:L3""]","[""EQH""]",EQH,A,False,[],False,[],[],False,,,,,,,32.4661,,unknown,[],2026-08-19T08:29:41.885000-05:00,2026-08-19T09:04:08.963000-05:00,0,34,False,157.0,4.8358133560852705,,
p32:S3:2,32,2026-08-19:NY,1,S3,2026-08-19,NY,2026-08-19:NY,2026-08-19T08:29:41.885000-05:00,8,balance,balance,neutral,not-recorded,acceptance,follow,short,B,15m close below 29505.75 PDC with retest rejection,29505.75,first trigger price matching a seated level,"[""p32:L5""]","[""PDC""]",PDC,A,False,[],False,[],[],False,,,,,,,32.4661,,unknown,[],2026-08-19T08:29:41.885000-05:00,2026-08-19T09:04:08.963000-05:00,0,34,False,235.75,7.261420373866896,,
p33:S1:0,33,2026-08-19:NY,2,S1,2026-08-19,NY,2026-08-19:NY,2026-08-19T09:04:08.963000-05:00,9,balance,balance,short,not-recorded,reject,fade,short,B,Rally into 29505.75-29514.00 stalls and rejects with 5m close back below 29505.75,29505.75,first trigger price matching a seated level,"[""p33:L3""]","[""PDC""]",PDC,A,False,[],False,[],[523],False,,,,,,,55.4609,,unknown,[],2026-08-19T09:04:08.963000-05:00,2026-08-19T09:51:07.657000-05:00,0,46,False,,,,
p33:S2:1,33,2026-08-19:NY,2,S2,2026-08-19,NY,2026-08-19:NY,2026-08-19T09:04:08.963000-05:00,9,balance,balance,short,not-recorded,breakout_retest,follow,short,A,Price breaks below PDL 29441.00 and retests it as resistance,29441.0,first trigger price matching a seated level,"[""p33:L1""]","[""PDL""]",PDL,A,False,[],False,[],[],False,,,,,,,55.4609,,unknown,[],2026-08-19T09:04:08.963000-05:00,2026-08-19T09:51:07.657000-05:00,0,46,False,,,,
p33:S3:2,33,2026-08-19:NY,2,S3,2026-08-19,NY,2026-08-19:NY,2026-08-19T09:04:08.963000-05:00,9,balance,balance,short,not-recorded,sweep_reclaim,fade,long,B,Sweep of ONL 29430.25 or PDL 29441.00 followed by 5m close back above 29441.00,29430.25,first trigger price matching a seated level,"[""p33:L2""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,55.4609,,unknown,[],2026-08-19T09:04:08.963000-05:00,2026-08-19T09:51:07.657000-05:00,0,46,False,,,,
p34:S1:0,34,2026-08-19:NY,3,S1,2026-08-19,NY,2026-08-19:NY,2026-08-19T09:51:07.657000-05:00,9,balance (short-lean pullback),balance,short,not-recorded,reject,fade,short,B,Rally into 29648.25 OR-L stalls; 5m rejection confirms,29648.25,first trigger price matching a seated level,"[""p34:L3""]","[""OR-L""]",OR-L,A,False,[],False,[],[524],False,,,,,,,60.6115,,observed,[1787155620000],2026-08-19T09:51:07.657000-05:00,2026-08-19T14:45:00-05:00,285,293,False,,,,
p34:S2:1,34,2026-08-19:NY,3,S2,2026-08-19,NY,2026-08-19:NY,2026-08-19T09:51:07.657000-05:00,9,balance (short-lean pullback),balance,short,not-recorded,acceptance,follow,short,A,5m close below 29505.75 PDC after losing 29514 RTH-L,29505.75,first trigger price matching a seated level,"[""p34:L1""]","[""PDC""]",PDC,A,False,[],False,[],[],False,,,,,,,60.6115,,observed,[1787162880000],2026-08-19T09:51:07.657000-05:00,2026-08-19T14:45:00-05:00,285,293,False,,,,
p34:S3:2,34,2026-08-19:NY,3,S3,2026-08-19,NY,2026-08-19:NY,2026-08-19T09:51:07.657000-05:00,9,balance (short-lean pullback),balance,short,not-recorded,sweep_reclaim,fade,long,B,Sweep of 29514/29505.75 then 5m close back above 29514,29514.0,first trigger price matching a seated level,"[""p34:L0""]","[""RTH-L""]",RTH-L,A,False,[],False,[],[],False,,,,,,,60.6115,,observed,[1787160060000],2026-08-19T09:51:07.657000-05:00,2026-08-19T14:45:00-05:00,285,293,False,,,,
p35:S1:0,35,2026-08-19:ASIA,1,S1,2026-08-19,ASIA,2026-08-19:ASIA,2026-08-19T17:02:41.871000-05:00,17,balance,balance,neutral,not-recorded,reclaim,follow,long,B,price reclaims 29648.25 OR-L,29648.25,first trigger price matching a seated level,"[""p35:L4""]","[""OR-L""]",OR-L,A,False,[],False,[],[525],False,,,,,,,19.891,,observed,[1787180340000],2026-08-19T17:02:41.871000-05:00,2026-08-19T19:21:12.332000-05:00,138,138,True,,,83.25,4.1853099391684685
p35:S2:1,35,2026-08-19:ASIA,1,S2,2026-08-19,ASIA,2026-08-19:ASIA,2026-08-19T17:02:41.871000-05:00,17,balance,balance,neutral,not-recorded,reject,fade,short,A,price rallies into 29648.25 OR-L and reverses,29648.25,first trigger price matching a seated level,"[""p35:L4""]","[""OR-L""]",OR-L,A,False,[],False,[],[],False,,,,,,,19.891,,observed,[1787180340000],2026-08-19T17:02:41.871000-05:00,2026-08-19T19:21:12.332000-05:00,138,138,True,,,83.25,4.1853099391684685
p35:S3:2,35,2026-08-19:ASIA,1,S3,2026-08-19,ASIA,2026-08-19:ASIA,2026-08-19T17:02:41.871000-05:00,17,balance,balance,neutral,not-recorded,acceptance,follow,short,B,price accepts below 29553.12 nPOC and breaks 29514.00 RTH-L,29553.12,first trigger price matching a seated level,"[""p35:L0""]","[""nPOC""]",NPOC,A,False,[],False,[],[],False,,,,,,,19.891,,not observed (complete window),[],2026-08-19T17:02:41.871000-05:00,2026-08-19T19:21:12.332000-05:00,138,138,True,,,11.880000000001019,0.5972550399678759
p36:S1:0,36,2026-08-19:ASIA,2,S1,2026-08-19,ASIA,2026-08-19:ASIA,2026-08-19T19:21:12.332000-05:00,19,balance,balance,neutral,not-recorded,hold,fade,long,A,Dip holds above 29648.25 OR-L; 5m close forms higher low,29648.25,first trigger price matching a seated level,"[""p36:L0""]","[""OR-L""]",OR-L,A,False,[],False,[],[],False,,,,,,,23.9774,,observed,[1787185320000],2026-08-19T19:21:12.332000-05:00,2026-08-19T19:32:51.515000-05:00,10,10,True,,,9.5,0.3962064277194358
p36:S2:1,36,2026-08-19:ASIA,2,S2,2026-08-19,ASIA,2026-08-19:ASIA,2026-08-19T19:21:12.332000-05:00,19,balance,balance,neutral,not-recorded,breakout_retest,follow,short,B,5m close below 29648.25 OR-L then retest rejects from below,29648.25,first trigger price matching a seated level,"[""p36:L0""]","[""OR-L""]",OR-L,A,False,[],False,[],[],False,,,,,,,23.9774,,observed,[1787185320000],2026-08-19T19:21:12.332000-05:00,2026-08-19T19:32:51.515000-05:00,10,10,True,,,9.5,0.3962064277194358
p36:S3:2,36,2026-08-19:ASIA,2,S3,2026-08-19,ASIA,2026-08-19:ASIA,2026-08-19T19:21:12.332000-05:00,19,balance,balance,neutral,not-recorded,reject,fade,short,B,Rally into 29688.50 ONH stalls and 5m close back below 29675,29688.5,first trigger price matching a seated level,"[""p36:L1""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,23.9774,,not observed (complete window),[],2026-08-19T19:21:12.332000-05:00,2026-08-19T19:32:51.515000-05:00,10,10,True,,,30.75,1.2824576476181737
p37:S1:0,37,2026-08-19:ASIA,3,S1,2026-08-19,ASIA,2026-08-19:ASIA,2026-08-19T19:32:51.515000-05:00,19,balance,balance,short,not-recorded,reject,fade,short,A,Pullback to 29648.25 OR-L stalls and 5m rejects,29648.25,first trigger price matching a seated level,"[""p37:L3""]","[""OR-L""]",OR-L,A,False,[],False,[],[],False,,,,,,,23.2396,,observed,[1787186160000],2026-08-19T19:32:51.515000-05:00,2026-08-19T19:47:30.128000-05:00,14,14,True,,,27.0,1.1618100139417202
p37:S2:1,37,2026-08-19:ASIA,3,S2,2026-08-19,ASIA,2026-08-19:ASIA,2026-08-19T19:32:51.515000-05:00,19,balance,balance,short,not-recorded,acceptance,follow,short,A,5m close below 29554.75 ONL,29554.75,first trigger price matching a seated level,"[""p37:L4""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,23.2396,,not observed (complete window),[],2026-08-19T19:32:51.515000-05:00,2026-08-19T19:47:30.128000-05:00,14,14,True,,,66.5,2.8614950343379406
p37:S3:2,37,2026-08-19:ASIA,3,S3,2026-08-19,ASIA,2026-08-19:ASIA,2026-08-19T19:32:51.515000-05:00,19,balance,balance,short,not-recorded,reclaim,follow,long,B,29554.75 ONL holds and price 5m reclaims above it,29554.75,first trigger price matching a seated level,"[""p37:L4""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,23.2396,,not observed (complete window),[],2026-08-19T19:32:51.515000-05:00,2026-08-19T19:47:30.128000-05:00,14,14,True,,,66.5,2.8614950343379406
p38:S1:0,38,2026-08-19:ASIA,4,S1,2026-08-19,ASIA,2026-08-19:ASIA,2026-08-19T19:47:30.128000-05:00,19,balance,balance,short,not-recorded,reject,fade,short,B,Retest 29688.50 ONH and 5m close back below,29688.5,first trigger price matching a seated level,"[""p38:L1""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,23.2285,,not observed (complete window),[],2026-08-19T19:47:30.128000-05:00,2026-08-20T02:00:00-05:00,372,372,True,,,26.25,1.1300772757603805
p38:S2:1,38,2026-08-19:ASIA,4,S2,2026-08-19,ASIA,2026-08-19:ASIA,2026-08-19T19:47:30.128000-05:00,19,balance,balance,short,not-recorded,acceptance,follow,short,A,5m close below 29648.25 OR-L after a failed bounce,29648.25,first trigger price matching a seated level,"[""p38:L0""]","[""OR-L""]",OR-L,A,False,[],False,[],"[526, 527]",False,,,,,,,23.2285,,observed,[1787186880000],2026-08-19T19:47:30.128000-05:00,2026-08-20T02:00:00-05:00,372,372,True,,,14.0,0.6027078804055362
p38:S3:2,38,2026-08-19:ASIA,4,S3,2026-08-19,ASIA,2026-08-19:ASIA,2026-08-19T19:47:30.128000-05:00,19,balance,balance,short,not-recorded,reclaim,follow,long,B,15m close above 29688.50 ONH and acceptance above 29742.00 OR-H,29688.5,first trigger price matching a seated level,"[""p38:L1""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,23.2285,,not observed (complete window),[],2026-08-19T19:47:30.128000-05:00,2026-08-20T02:00:00-05:00,372,372,True,,,26.25,1.1300772757603805
p39:S1:0,39,2026-08-20:LONDON,1,S1,2026-08-20,LONDON,2026-08-20:LONDON,2026-08-20T01:59:34.192000-05:00,1,balance,balance,neutral,not-recorded,breakout_retest,follow,long,A,"Price breaks 29688.50 ONH after the 07:30 calendar event, then holds a retest with a 5m close above 29688.50.",29688.5,confirm.ref_price,"[""p39:L0""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,18.5365,,not observed (complete window),[],2026-08-20T01:59:34.192000-05:00,2026-08-20T03:22:22.600000-05:00,82,82,True,,,17.5,0.9440832951204381
p39:S2:1,39,2026-08-20:LONDON,1,S2,2026-08-20,LONDON,2026-08-20:LONDON,2026-08-20T01:59:34.192000-05:00,1,balance,balance,neutral,not-recorded,reject,fade,short,B,Price tests 29688.50 ONH and rejects with a 5m close below 29688.50.,29688.5,confirm.ref_price,"[""p39:L0""]","[""ONH""]",ONH,A,False,[],False,[],[],False,,,,,,,18.5365,,not observed (complete window),[],2026-08-20T01:59:34.192000-05:00,2026-08-20T03:22:22.600000-05:00,82,82,True,,,17.5,0.9440832951204381
p39:S3:2,39,2026-08-20:LONDON,1,S3,2026-08-20,LONDON,2026-08-20:LONDON,2026-08-20T01:59:34.192000-05:00,1,balance,balance,neutral,not-recorded,acceptance,follow,short,B,"Price loses 29617.00 PDC and prints a 5m close below 29617.00, accepting balance down.",29617,confirm.ref_price,"[""p39:L3""]","[""PDC""]",PDC,A,False,[],False,[],[],False,,,,,,,18.5365,,observed,[1787210580000],2026-08-20T01:59:34.192000-05:00,2026-08-20T03:22:22.600000-05:00,82,82,True,,,54.0,2.9131713106573516
