level_key,plan_row,session,date,label,kind,grade,machine_grade,price,narrative_distance_pts,narrative_distance_atr,publication_distance_pts,publication_distance_atr
p45:L0,45,ASIA,2026-08-20,ONH,ONH,A,,29395,5.25,0.2414281509822677,3.0,0.13795894341843867
p45:L1,45,ASIA,2026-08-20,PDL,PDL,A,,29485,95.25,4.380196453535428,93.0,4.276727245971599
p45:L2,45,ASIA,2026-08-20,RTH-L,RTH-L,A,,29491.75,102.0,4.690604076226915,99.75,4.587134868663086
p45:L3,45,ASIA,2026-08-20,PDC,PDC,A,,29617,227.25,10.45038996394673,225.0,10.3469207563829
p45:L4,45,ASIA,2026-08-20,RTH-H,RTH-H,A,,29667.25,277.5,12.761202266205578,275.25,12.657733058641748
p45:L5,45,ASIA,2026-08-20,OR-L,OR-L,A,,29338.5,51.25,2.356798616731661,53.5,2.4602678242954896
p45:L6,45,ASIA,2026-08-20,EQH,EQH,A,,29331,58.75,2.701695975277757,61.0,2.8051651828415864
p45:L7,45,ASIA,2026-08-20,ONL,ONL,A,,29273.5,116.25,5.345909057464499,118.5,5.449378265028328
p46:L0,46,LONDON,2026-08-21,PDH,PDH,A,,29686.75,306.75,19.960956564177646,293.0,19.066211159915404
p46:L1,46,LONDON,2026-08-21,RTH-H,RTH-H,A,,29470.25,90.25,5.872783471612169,76.5,4.978038067349927
p46:L2,46,LONDON,2026-08-21,ONH,ONH,A,,29402.25,22.25,1.4478607450789003,8.5,0.5531153408166586
p46:L3,46,LONDON,2026-08-21,PDC,PDC,A,,29358.25,21.75,1.4153245485602732,35.5,2.310069952822515
p46:L4,46,LONDON,2026-08-21,EQH,EQH,A,,29346,34.0,2.2124613632666343,47.75,3.107206767528876
p46:L5,46,LONDON,2026-08-21,EQL,EQL,A,,29341.75,38.25,2.4890190336749636,52.0,3.3837644379372054
p46:L6,46,LONDON,2026-08-21,ONL,ONL,A,,29273.5,106.5,6.930209858467546,120.25,7.824955262729787
p46:L7,46,LONDON,2026-08-21,PDL,PDL,A,,29202.5,177.5,11.550349764112575,191.25,12.445095168374817
p47:L0,47,LONDON,2026-08-21,ONH,ONH,A,,29415.5,,,3.5,0.22628530050687906
p47:L1,47,LONDON,2026-08-21,RTH-H,RTH-H,A,,29470.25,,,51.25,3.3134633288507294
p47:L2,47,LONDON,2026-08-21,PDH,PDH,A,,29686.75,,,267.75,17.31082548877625
p47:L3,47,LONDON,2026-08-21,PDC,PDC,A,,29358.25,,,60.75,3.927666287369401
p47:L4,47,LONDON,2026-08-21,EQL,EQL,A,,29353.75,,,65.25,4.218604530878245
p47:L5,47,LONDON,2026-08-21,EQH,EQH,A,,29346,,,73.0,4.719664839143478
p47:L6,47,LONDON,2026-08-21,ONL,ONL,A,,29273.5,,,145.5,9.407003206785973
p47:L7,47,LONDON,2026-08-21,PDL,PDL,A,,29202.5,,,216.5,13.997362159925519
p48:L0,48,LONDON,2026-08-21,RTH-H,RTH-H,A,,29470.25,4.75,0.26074116361919714,2.5,0.1372321913785248
p48:L1,48,LONDON,2026-08-21,ONH,ONH,A,,29483.25,8.25,0.4528662315491318,10.5,0.5763752037898041
p48:L2,48,LONDON,2026-08-21,PDC,PDC,A,,29358.25,116.75,6.408743337377108,114.5,6.285234365136436
p48:L3,48,LONDON,2026-08-21,EQH,EQH,A,,29342,133.0,7.30075258133752,130.75,7.1772436090968466
p48:L4,48,LONDON,2026-08-21,EQL,EQL,A,,29638.5,163.5,8.974985316155522,165.75,9.098494288396195
p48:L5,48,LONDON,2026-08-21,ONL,ONL,A,,29273.5,201.5,11.060914625109099,199.25,10.937405652868426
p48:L6,48,LONDON,2026-08-21,PDH,PDH,A,,29686.75,211.75,11.62356660976105,214.0,11.747075582001722
p48:L7,48,LONDON,2026-08-21,PDL,PDL,A,,29202.5,272.5,14.958308860259203,270.25,14.83479988801853
p49:L0,49,LONDON,2026-08-21,PDH,PDH,A,,29686.75,,,240.0,13.010598216463828
p49:L1,49,LONDON,2026-08-21,ONH,ONH,A,,29539.75,,,93.0,5.041606808879733
p49:L2,49,LONDON,2026-08-21,RTH-H,RTH-H,A,,29470.25,,,23.5,1.2739544086954164
p49:L3,49,LONDON,2026-08-21,PDC,PDC,A,,29358.25,,,88.5,4.797658092321036
p49:L4,49,LONDON,2026-08-21,EQH,EQH,A,,29346,,,100.75,5.461740709619711
p49:L5,49,LONDON,2026-08-21,EQH,EQH,A,,29342,,,104.75,5.678584013227441
p49:L6,49,LONDON,2026-08-21,ONL,ONL,A,,29273.5,,,173.25,9.392025587509826
p49:L7,49,LONDON,2026-08-21,PDL,PDL,A,,29202.5,,,244.25,13.240994226547041
p50:L0,50,NY,2026-08-21,RTH-H,RTH-H,A,,29470.25,,,9.5,0.4756968959525705
p50:L1,50,NY,2026-08-21,PDC,PDC,A,,29358.25,,,121.5,6.083912932446033
p50:L2,50,NY,2026-08-21,EQH,EQH,A,,29346,,,133.75,6.697311561437505
p50:L3,50,NY,2026-08-21,EQH,EQH,A,,29342,,,137.75,6.897604991312273
p50:L4,50,NY,2026-08-21,ONH,ONH,A,,29539.75,,,60.0,3.004401448121498
p50:L5,50,NY,2026-08-21,ONL,ONL,A,,29273.5,,,206.25,10.327629977917649
p50:L6,50,NY,2026-08-21,PDL,PDL,A,,29202.5,,,277.25,13.882838358194755
p50:L7,50,NY,2026-08-21,PDH,PDH,A,,29686.75,,,207.0,10.365184996019167
p51:L0,51,ASIA,2026-08-23,EQL,EQL,A,,29319.25,,,2.5,0.11592536261453426
p51:L1,51,ASIA,2026-08-23,ONL,ONL,A,,29302.25,,,19.5,0.9042178283933672
p51:L2,51,ASIA,2026-08-23,EQL,EQL,A,,29348.5,,,26.75,1.2404013799755165
p51:L3,51,ASIA,2026-08-23,PDC,PDC,A,,29370,,,48.25,2.237359498460511
p51:L4,51,ASIA,2026-08-23,ONH,ONH,A,,29409,,,87.25,4.045795155247245
p51:L5,51,ASIA,2026-08-23,PDL,PDL,A,,29220.25,,,101.5,4.706569722150091
p51:L6,51,ASIA,2026-08-23,RTH-H,RTH-H,A,,29488.5,,,166.75,7.732221686389435
p51:L7,51,ASIA,2026-08-23,PDH,PDH,A,,29539.75,,,218.0,10.108691619987388
p52:L0,52,ASIA,2026-08-23,ONH,ONH,A,,29428.75,,,1.5,0.08846113017939916
p52:L1,52,ASIA,2026-08-23,PDC,PDC,A,,29370,,,57.25,3.3762664685137347
p52:L2,52,ASIA,2026-08-23,RTH-H,RTH-H,A,,29488.5,,,61.25,3.6121628156587993
p52:L3,52,ASIA,2026-08-23,EQL,EQL,A,,29335.25,,,92.0,5.425615984336482
p52:L4,52,ASIA,2026-08-23,EQL,EQL,A,,29321.25,,,106.0,6.251253199344208
p52:L5,52,ASIA,2026-08-23,PDH,PDH,A,,29539.75,,,112.5,6.634584763454937
p52:L6,52,ASIA,2026-08-23,ONL,ONL,A,,29302.25,,,125.0,7.371760848283263
p52:L7,52,ASIA,2026-08-23,PDL,PDL,A,,29220.25,,,207.0,12.207635964757085
p53:L0,53,ASIA,2026-08-23,ONH,ONH,A,,29480.5,,,22.5,1.3212521947467013
p53:L1,53,ASIA,2026-08-23,RTH-H,RTH-H,A,,29488.5,,,30.5,1.7910307528788618
p53:L2,53,ASIA,2026-08-23,PDH,PDH,A,,29539.75,,,81.75,4.800549640913015
p53:L3,53,ASIA,2026-08-23,PDC,PDC,A,,29370,,,88.0,5.1675641394537655
p53:L4,53,ASIA,2026-08-23,EQL,EQL,A,,29353.75,,,104.25,6.121801835659716
p53:L5,53,ASIA,2026-08-23,EQL,EQL,A,,29348.5,,,109.5,6.430094014433947
p53:L6,53,ASIA,2026-08-23,ONL,ONL,A,,29302.25,,,155.75,9.146001303635499
p53:L7,53,ASIA,2026-08-23,PDL,PDL,A,,29220.25,,,237.75,13.961231524490143
p54:L0,54,ASIA,2026-08-23,ONL,ONL,A,,29265.5,,,4.25,0.174828770645221
p54:L1,54,ASIA,2026-08-23,EQL,EQL,A,,29242,,,27.75,1.1415290318599725
p54:L2,54,ASIA,2026-08-23,PDL,PDL,A,,29220.25,,,49.5,2.0362409757502213
p54:L3,54,ASIA,2026-08-23,EQL,EQL,A,,29358.75,,,89.0,3.6611201382175693
p54:L4,54,ASIA,2026-08-23,PDC,PDC,A,,29370,,,100.25,4.123902178160801
p54:L5,54,ASIA,2026-08-23,ONH,ONH,A,,29480.5,,,210.75,8.669450214936548
p54:L6,54,ASIA,2026-08-23,RTH-H,RTH-H,A,,29488.5,,,218.75,8.998539665562847
p54:L7,54,ASIA,2026-08-23,PDH,PDH,A,,29539.75,,,270.0,11.10676895863757
p55:L0,55,LONDON,2026-08-24,EQH,EQH,A,,29179.25,,,4.25,0.17266947000629737
p55:L1,55,LONDON,2026-08-24,RN 29175 (25),RN,B,,29175,,,8.5,0.34533894001259474
p55:L2,55,LONDON,2026-08-24,ONL,ONL,A,,29124.75,,,58.75,2.3869014971458755
p55:L3,55,LONDON,2026-08-24,PDL,PDL,A,,29263.25,,,79.75,3.240091819529933
p55:L4,55,LONDON,2026-08-24,EQL,EQL,A,,29358.75,,,175.25,7.120076380847909
p55:L5,55,LONDON,2026-08-24,EQH,EQH,A,,29363,,,179.5,7.292745850854207
p55:L6,55,LONDON,2026-08-24,EQL,EQL,A,,29367.5,,,184.0,7.475572348507933
p55:L7,55,LONDON,2026-08-24,EQH,EQH,A,,29371.25,,,187.75,7.627927763219372
p56:L0,56,NY,2026-08-24,ONL,ONL,A,A,29116.75,80.0,3.4593547438564025,15.0,0.6486290144730754
p56:L1,56,NY,2026-08-24,EQH,EQH,A,A,29180.75,16.0,0.6918709487712805,49.0,2.1188547806120464
p56:L2,56,NY,2026-08-24,EQL,EQL,A,A,29192,4.75,0.2053991879164739,60.25,2.605326541466853
p56:L3,56,NY,2026-08-24,PDL,PDL,A,A,29263.25,66.5,2.8755886308306344,131.5,5.686314360213961
p56:L4,56,NY,2026-08-24,EQL,EQL,A,A,29356,159.25,6.886278036989151,224.25,9.697003766372479
p56:L5,56,NY,2026-08-24,EQH,EQH,A,A,29362,165.25,7.145729642778381,230.25,9.956455372161708
p56:L6,56,NY,2026-08-24,EQH,EQH,A,A,29369,172.25,7.448423182865817,237.25,10.259148912249143
p56:L7,56,NY,2026-08-24,PDH,PDH,A,A,29480.5,283.75,12.269898857115678,348.75,15.080624586499004
p57:L0,57,NY,2026-08-24,IB-L,IB-L,A,A,28976.25,1.5,0.03618721819203833,14.0,0.33774736979235775
p57:L1,57,NY,2026-08-24,IB-1.5x,other,B,B,28842.5,135.25,3.2628808403154563,147.75,3.5644409919157756
p57:L2,57,NY,2026-08-24,IB-2x,other,B,B,28708.75,269.0,6.489574462438874,281.5,6.791134614039193
p57:L3,57,NY,2026-08-24,OR-L,OR-L,A,A,29082.5,104.75,2.5270740704106767,92.25,2.2255139188103574
p57:L4,57,NY,2026-08-24,ONL,ONL,B,B,29116.75,139.0,3.353348885795552,126.5,3.0517887341952328
p57:L5,57,NY,2026-08-24,PWL,PWL,A,A,29220.25,242.5,5.850266941046197,230.0,5.548706789445878
p57:L6,57,NY,2026-08-24,OR-H,OR-H,A,A,29243.75,266.0,6.417200026054798,253.5,6.115639874454478
p57:L7,57,NY,2026-08-24,PDL,PDL,A,A,29263.25,285.5,6.887633862551296,273.0,6.586073710950976
p58:L0,58,NY,2026-08-24,RN 29050 (50),RN,A,A,29050,,,41.5,0.886761610700969
p58:L1,58,NY,2026-08-24,OR-L,OR-L,B,B,29082.5,,,9.0,0.19230974689900532
p58:L2,58,NY,2026-08-24,RN 29100 (100),RN,A,A,29100,,,8.5,0.1816258720712828
p58:L3,58,NY,2026-08-24,ONL,ONL,A,A,29116.75,,,25.25,0.5395356787999872
p58:L4,58,NY,2026-08-24,PWL,PWL,A,A,29220.25,,,128.75,2.7510977681385484
p58:L5,58,NY,2026-08-24,OR-H,OR-H,A,A,29243.75,,,152.25,3.2532398850415065
p58:L6,58,NY,2026-08-24,PDL,PDL,A,A,29263.25,,,171.75,3.6699110033226847
p58:L7,58,NY,2026-08-24,PDH,PDH,A,A,29480.5,,,389.0,8.312054615968119
p59:L0,59,NY,2026-08-24,OR-L,OR-L,B,B,29082.5,52.75,1.3234117177758655,69.0,1.7310977919722221
p59:L1,59,NY,2026-08-24,ONL,ONL,A,A,29116.75,18.5,0.46413491523892914,34.75,0.8718209894352859
p59:L2,59,NY,2026-08-24,AS-L,AS-L,A,A,29124.75,10.5,0.26342792486533817,26.75,0.6711139990616949
p59:L3,59,NY,2026-08-24,PWL,PWL,A,A,29220.25,85.0,2.132511772719404,68.75,1.7248256985230475
p59:L4,59,NY,2026-08-24,OR-H,OR-H,A,A,29243.75,108.5,2.7220885569418276,92.25,2.314402482745471
p59:L5,59,NY,2026-08-24,PDL,PDL,A,A,29263.25,128.0,3.211311845977456,111.75,2.8036257717810993
p59:L6,59,NY,2026-08-24,EQH·15m (HTF),EQH,A,A,29381,245.75,6.165467860538748,229.5,5.757781786342392
p60:L0,60,NY,2026-08-24,OR-L,OR-L,B,B,29082.5,,,97.25,2.4321498954613205
p60:L1,60,NY,2026-08-24,ONL,ONL,A,A,29116.75,,,63.0,1.575582965697308
p60:L2,60,NY,2026-08-24,EQL,EQL,A,A,29173,,,6.75,0.16881246061042587
p60:L3,60,NY,2026-08-24,PWL,PWL,A,A,29220.25,,,40.5,1.0128747636625552
p60:L4,60,NY,2026-08-24,OR-H,OR-H,A,A,29243.75,,,64.0,1.6005922191210749
p60:L5,60,NY,2026-08-24,PDL,PDL,A,A,29263.25,,,83.5,2.0882726608845275
p60:L6,60,NY,2026-08-24,EQH·15m (HTF),EQH,A,A,29381,,,201.25,5.033112251533067
p60:L7,60,NY,2026-08-24,PDH,PDH,A,A,29480.5,,,300.75,7.521532967197864
p61:L0,61,NY,2026-08-24,EQL,EQL,A,A,29146.75,13.25,0.36067572938159764,35.5,0.9663387466450352
p61:L1,61,NY,2026-08-24,ONL,ONL,A,A,29116.75,43.25,1.177300022321064,65.5,1.7829630395845015
p61:L2,61,NY,2026-08-24,OR-L,OR-L,A,A,29082.5,77.5,2.109612756760288,99.75,2.7152757740237257
p61:L3,61,NY,2026-08-24,PWL,PWL,A,A,29220.25,60.25,1.6400537883200947,38.0,1.0343907710566573
p61:L4,61,NY,2026-08-24,OR-H,OR-H,A,A,29243.75,83.75,2.2797428177893435,61.5,1.6740798005259059
p61:L5,61,NY,2026-08-24,PDL,PDL,A,A,29263.25,103.25,2.8105486081999964,81.0,2.2048855909365592
p62:L0,62,NY,2026-08-24,OR-L,OR-L,B,B,29082.5,80.5,,77.0,
p62:L1,62,NY,2026-08-24,ONL,ONL,A,A,29116.75,46.25,,42.75,
p62:L2,62,NY,2026-08-24,EQL,EQL,A,A,29150,13.0,,9.5,
p62:L3,62,NY,2026-08-24,PWL,PWL,A,A,29220.25,57.25,,60.75,
p62:L4,62,NY,2026-08-24,OR-H,OR-H,A,A,29243.75,80.75,,84.25,
p62:L5,62,NY,2026-08-24,PDL,PDL,A,A,29263.25,100.25,,103.75,
p62:L6,62,NY,2026-08-24,EQL,EQL,A,A,29377.5,214.5,,218.0,
p62:L7,62,NY,2026-08-24,EQH,EQH,A,A,29400.75,237.75,,241.25,
p62:L8,62,NY,2026-08-24,PDH,PDH,A,A,29480.5,317.5,,321.0,
p63:L0,63,NY,2026-08-24,EQL,EQL,A,A,29150,,,43.75,1.2783240076553346
p63:L1,63,NY,2026-08-24,ONL,ONL,A,A,29116.75,,,77.0,2.249850253473389
p63:L2,63,NY,2026-08-24,OR-L,OR-L,A,A,29082.5,,,111.25,3.2505953337521367
p63:L3,63,NY,2026-08-24,PWL,PWL,A,A,29220.25,,,26.5,0.7742991132083742
p63:L4,63,NY,2026-08-24,OR-H,OR-H,A,A,29243.75,,,50.0,1.4609417230346682
p63:L5,63,NY,2026-08-24,PDL,PDL,A,A,29263.25,,,69.5,2.030708995018189
p63:L6,63,NY,2026-08-24,EQH·15m (HTF),EQH,A,A,29381,,,187.25,5.471226752764832
p63:L7,63,NY,2026-08-24,EQL·1h (HTF),EQL,A,A,29430.25,,,236.5,6.910254349953981
p63:L8,63,NY,2026-08-24,PDH,PDH,A,A,29480.5,,,286.75,8.378500781603822
p63:L9,63,NY,2026-08-24,Supply·1h,SUPPLY,B,,29516.75,,,323.0,9.437683530803957
p64:L0,64,ASIA,2026-08-24,RN 29125,RN,A,A,29125,6.0,0.3240265701787547,7.75,0.4185343198142248
p64:L1,64,ASIA,2026-08-24,EQL·15m (HTF),EQL,A,A,29116,15.0,0.8100664254468867,16.75,0.9045741750823568
p64:L2,64,ASIA,2026-08-24,OR-L,OR-L,A,A,29082.5,48.5,2.6192147756116,50.25,2.7137225252470705
p64:L3,64,ASIA,2026-08-24,nPOC·2026-08-23,NPOC,A,A,29186.88,55.88000000000102,3.0177674569315234,54.13000000000102,2.9232597072960536
p64:L4,64,ASIA,2026-08-24,EQL,EQL,A,A,29192,61.0,3.2942701301506725,59.25,3.1997623805152022
p64:L5,64,ASIA,2026-08-24,EQH,EQH,A,A,29197.5,66.5,3.591294486147864,64.75,3.496786736512394
p64:L6,64,ASIA,2026-08-24,EQL·4h (HTF),EQL,A,A,29202.5,71.5,3.861316627963493,69.75,3.766808878328023
p64:L7,64,ASIA,2026-08-24,OR-H,OR-H,A,A,29243.75,112.75,6.088999297942432,111.0,5.994491548306962
p64:L8,64,ASIA,2026-08-24,PDC,PDC,A,A,29266.25,135.25,7.304098936112761,133.5,7.209591186477291
p64:L9,64,ASIA,2026-08-24,EQL·4h (HTF),EQL,A,A,29371,240.0,12.961062807150187,238.25,12.866555057514717
p64:L10,64,ASIA,2026-08-24,OB(bull)·4h,OB,B,,29423.5,292.5,15.79629529621429,290.75,15.70178754657882
p64:L11,64,ASIA,2026-08-24,PDH,PDH,A,A,29480.5,349.5,18.87454771291246,347.75,18.78003996327699
p65:L0,65,ASIA,2026-08-24,EQL,EQL,A,,29120.75,,,4.5,0.2602570182642592
p65:L1,65,ASIA,2026-08-24,ONL,ONL,A,,29112.5,,,12.75,0.7373948850820676
p65:L2,65,ASIA,2026-08-24,ONH,ONH,A,,29152.25,,,27.0,1.561542109585555
p65:L3,65,ASIA,2026-08-24,OR-L,OR-L,A,,29082.5,,,42.75,2.472441673510462
p65:L4,65,ASIA,2026-08-24,EQL,EQL,A,,29181.75,,,56.5,3.267671451540143
p65:L5,65,ASIA,2026-08-24,EQH,EQH,A,,29188.25,,,63.0,3.6435982556996285
p65:L6,65,ASIA,2026-08-24,EQH,EQH,A,,29193,,,67.75,3.9183139972007908
p65:L7,65,ASIA,2026-08-24,EQH,EQH,A,,29197.5,,,72.25,4.17857101546505
p65:L8,65,ASIA,2026-08-24,EQL,EQL,A,,29202.25,,,77.0,4.453286756966213
p65:L9,65,ASIA,2026-08-24,OR-H,OR-H,A,,29243.75,,,118.5,6.853434814292158
p65:L10,65,ASIA,2026-08-24,PDC,PDC,A,,29266.25,,,141.0,8.154719905613455
p65:L11,65,ASIA,2026-08-24,PDH,PDH,A,,29480.5,,,355.25,20.545845719639573
p66:L0,66,ASIA,2026-08-24,OR-L,OR-L,A,A,29082.5,,,36.25,2.446365544375384
p66:L1,66,ASIA,2026-08-24,ONL,ONL,A,A,29110.25,,,8.5,0.5736305414397452
p66:L2,66,ASIA,2026-08-24,EQL,EQL,A,A,29117.5,,,1.25,0.0843574325646684
p66:L3,66,ASIA,2026-08-24,ONH,ONH,A,A,29152.25,,,33.5,2.2607791927331133
p66:L4,66,ASIA,2026-08-24,OB(bull)·4h,OB,A,A,29162.75,,,44.0,2.969381626276328
p66:L5,66,ASIA,2026-08-24,nPOC·2026-08-23,NPOC,A,A,29186.88,,,68.13000000000102,4.597817504504755
p66:L6,66,ASIA,2026-08-24,EQL·4h,EQL,A,A,29202.5,,,83.75,5.651947981832784
p66:L7,66,ASIA,2026-08-24,PDC,PDC,A,A,29266.25,,,147.5,9.954177042630873
p66:L8,66,ASIA,2026-08-24,Supply·4h,SUPPLY,A,,29412,,,293.25,19.79025367967121
p67:L0,67,ASIA,2026-08-24,OB(bear)·4h,OB,A,A,29154.38,,,12.369999999998981,0.5011830675482538
p67:L1,67,ASIA,2026-08-24,Supply·4h,SUPPLY,A,A,29132.25,,,34.5,1.39780241151303
p67:L2,67,ASIA,2026-08-24,Demand·4h,DEMAND,A,A,29122.25,,,44.5,1.802962530792169
p67:L3,67,ASIA,2026-08-24,OR-L,OR-L,A,A,29082.5,,,84.25,3.413474004926747
p67:L4,67,ASIA,2026-08-24,ONL,ONL,A,A,29016.75,,,150.0,6.077401789187087
p67:L5,67,ASIA,2026-08-24,ONH,ONH,A,A,29175,,,8.25,0.3342570984052898
p67:L6,67,ASIA,2026-08-24,OB(bear)·4h,OB,A,A,29182,,,15.25,0.6178691819006872
p67:L7,67,ASIA,2026-08-24,nPOC·2026-08-23,NPOC,A,A,29186.88,,,20.13000000000102,0.8155873201089483
p67:L8,67,ASIA,2026-08-24,PDL,PDL,A,A,29263.25,,,96.5,3.9097951510436926
p67:L9,67,ASIA,2026-08-24,OB(bull)·4h HTF,OB,A,A,29423.5,,,256.75,10.402486062491898
p68:L0,68,ASIA,2026-08-24,ONH,ONH,A,A,29288,22.0,1.1422696898737792,31.25,1.6225421731161638
p68:L1,68,ASIA,2026-08-24,PDH,PDH,A,A,29297.75,31.75,1.6485028478860224,41.0,2.128775331128407
p68:L2,68,ASIA,2026-08-24,EQL·15m,EQL,A,A,29375,109.0,5.65942709982918,118.25,6.139699583071564
p68:L3,68,ASIA,2026-08-24,OB(bull)·4h,OB,A,A,29423.5,157.5,8.177612552505465,166.75,8.65788503574785
p68:L4,68,ASIA,2026-08-24,RTH-H,RTH-H,A,A,29243.75,22.25,1.1552500272587085,13.0,0.6749775440163241
p68:L5,68,ASIA,2026-08-24,EQH,EQH,A,A,29204,62.0,3.219123671462469,52.75,2.7388511882200843
p68:L6,68,ASIA,2026-08-24,PDC,PDC,A,A,29199.75,66.25,3.439789407006267,57.0,2.9595169237638825
p68:L7,68,ASIA,2026-08-24,EQH,EQH,A,A,29190,76.0,3.9460225650185103,66.75,3.4657500817761258
p68:L8,68,ASIA,2026-08-24,Supply·4h,SUPPLY,A,A,29132.25,133.75,6.944480500937181,124.5,6.464208017694797
p68:L9,68,ASIA,2026-08-24,Demand·4h,DEMAND,A,A,29122.25,143.75,7.463693996334354,134.5,6.983421513091969
p68:L10,68,ASIA,2026-08-24,ONL,ONL,A,A,29016.75,249.25,12.941396372774522,240.0,12.461123889532137
p69:L0,69,LONDON,2026-08-25,OB(bull)·4h,OB,A,,29525.12,,,247.11999999999898,13.525924871784992
p69:L1,69,LONDON,2026-08-25,OB(bull)·4h,OB,A,A,29423.5,,,145.5,7.9638316155905
p69:L2,69,LONDON,2026-08-25,EQL·15m,EQL,A,A,29375,,,97.0,5.309221077060334
p69:L3,69,LONDON,2026-08-25,PDH,PDH,A,A,29297.75,,,19.75,1.0810011986798103
p69:L4,69,LONDON,2026-08-25,ONH,ONH,A,A,29288,,,10.0,0.5473423790783849
p69:L5,69,LONDON,2026-08-25,RTH-H,RTH-H,A,A,29243.75,,,34.25,1.8746476483434684
p69:L6,69,LONDON,2026-08-25,PDC,PDC,A,A,29199.75,,,78.25,4.282954116288362
p69:L7,69,LONDON,2026-08-25,EQL,EQL,A,A,29195,,,83.0,4.542941746350595
p69:L8,69,LONDON,2026-08-25,EQH·15m,EQH,A,A,29156.5,,,121.5,6.6502099058023765
p69:L9,69,LONDON,2026-08-25,Supply·4h,SUPPLY,A,A,29132.25,,,145.75,7.97751517506746
p69:L10,69,LONDON,2026-08-25,Demand·4h,DEMAND,A,A,29122.25,,,155.75,8.524857554145845
p69:L11,69,LONDON,2026-08-25,ONL,ONL,A,A,29016.75,,,261.25,14.299319653422806
p70:L0,70,LONDON,2026-08-25,OB(bull)·4h,OB,A,,29525.12,216.11999999999898,8.283919337961025,203.36999999999898,7.795209493619902
p70:L1,70,LONDON,2026-08-25,OB(bear)·4h (HTF),OB,A,A,29412,103.0,3.948008938598879,90.25,3.4592990942577555
p70:L2,70,LONDON,2026-08-25,ONH,ONH,A,A,29327.75,18.75,0.7186909475604755,6.0,0.22998110321935217
p70:L3,70,LONDON,2026-08-25,PDH,PDH,A,A,29297.75,11.25,0.4312145685362853,24.0,0.9199244128774087
p70:L4,70,LONDON,2026-08-25,RTH-H,RTH-H,A,A,29243.75,65.25,2.501044497510455,78.0,2.989754341851578
p70:L5,70,LONDON,2026-08-25,EQL·1h (HTF),EQL,A,A,29240.25,68.75,2.6352001410550767,81.5,3.1239099853962
p70:L6,70,LONDON,2026-08-25,PDC,PDC,A,A,29199.75,109.25,4.187572587785704,122.0,4.676282432126827
p70:L7,70,LONDON,2026-08-25,EQL,EQL,A,A,29165.5,143.5,5.500381385329506,156.25,5.989091229670629
p70:L8,70,LONDON,2026-08-25,EQH·15m (HTF),EQH,A,A,29156.5,152.5,5.845353040158534,165.25,6.334062884499657
p70:L9,70,LONDON,2026-08-25,Supply·4h (HTF),SUPPLY,A,A,29132.25,176.75,6.774859999003415,189.5,7.263569843344539
p70:L10,70,LONDON,2026-08-25,ONL,ONL,A,A,29016.75,292.25,11.201996235975944,305.0,11.690706080317067
p70:L11,70,LONDON,2026-08-25,PDL,PDL,A,A,28947.75,361.25,13.846778922998494,374.0,14.335488767339617
p71:L0,71,NY,2026-08-25,PDC,PDC,A,A,29199.75,,,175.25,8.41771057485398
p71:L1,71,NY,2026-08-25,Supply·1h (HTF),SUPPLY,B,B,29209.25,,,165.75,7.961401014448202
p71:L2,71,NY,2026-08-25,RTH-H,RTH-H,A,A,29243.75,,,131.25,6.304276821395635
p71:L3,71,NY,2026-08-25,PDH,PDH,A,A,29297.75,,,77.25,3.710517214878574
p71:L4,71,NY,2026-08-25,EQH·15m (HTF),EQH,A,A,29328.75,,,46.25,2.2215070703965574
p71:L5,71,NY,2026-08-25,EQH·4h (HTF),EQH,A,A,29363.5,,,11.5,0.5523747310175223
p71:L6,71,NY,2026-08-25,OB(bear)·4h,OB,A,A,29412,,,37.0,1.7772056563172458
p71:L7,71,NY,2026-08-25,ONH,ONH,A,A,29420,,,45.0,2.161466338764218
p72:L0,72,NY,2026-08-25,RTH-H,RTH-H,A,A,29243.75,2.25,0.05512192970851523,24.5,0.6002165679371658
p72:L1,72,NY,2026-08-25,EQL·15m (HTF),EQL,A,A,29220.25,25.75,0.6308398622196744,1.0,0.02449863542600677
p72:L2,72,NY,2026-08-25,OB(bear)·1h (HTF),OB,B,B,29214.5,31.5,0.7717070159192132,4.75,0.11636851827353216
p72:L3,72,NY,2026-08-25,PDC,PDC,A,A,29199.75,46.25,1.133061888452813,19.5,0.477723390807132
p72:L4,72,NY,2026-08-25,OB(bear)·4h,OB,A,A,29182,64.0,1.5679126672644332,37.25,0.9125741696187522
p72:L5,72,NY,2026-08-25,Supply·4h (HTF),SUPPLY,A,A,29132.25,113.75,2.78671977970827,87.0,2.131381282062589
p72:L6,72,NY,2026-08-25,OR-L,OR-L,A,A,29279.25,33.25,0.814579627914725,60.0,1.4699181255604061
p72:L7,72,NY,2026-08-25,PDH,PDH,A,A,29297.75,51.75,1.2678043832958503,78.5,1.9231428809415314
p72:L8,72,NY,2026-08-25,OR-H,OR-H,A,A,29377,131.0,3.209321240806887,157.75,3.864659738452568
p72:L9,72,NY,2026-08-25,ONH,ONH,A,A,29420,174.0,4.262762564125178,200.75,4.918101061770859
p72:L10,72,NY,2026-08-25,OB(bull)·4h,OB,A,A,29423.5,177.5,4.348507788116201,204.25,5.003846285761883
p73:L0,73,ASIA,2026-08-25,OB(bull)·4h (HTF),OB,A,A,29863.5,,,561.5,32.70791222745834
