pid,ver,sess,td,lc,sid,cond,dirn,q,arm_en,e,sl,tp,tc,wc,entry_mode,sl_pts,tp_field
2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,2026-09-01,active,S1,reject,short,A,True,29477,29500.21,29418.62,"[29447.5, 29435.75, 29422.12]",,,,
2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,2026-09-01,active,S2,reject,short,A,False,,,,"[29435.75, 29422.12, 29418.62]",,,,
2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,2026-09-01,active,S3,sweep_reclaim,long,B,False,,,,"[29477, 29500.21]",,,,
2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,2026-09-01,dormant,S1,acceptance,short,B,False,,,,"[29212.5, 29186, 29182]",,,,
2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,2026-09-01,dormant,S2,reject,short,B,True,29246.75,29273,29182,"[29212.5, 29186, 29182]",,,,
2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,LONDON,2026-09-01,active,S1,reject,short,C,True,29182,29212.5,29154.38,[29154.38],,,,
2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,LONDON,2026-09-01,active,S2,sweep_reclaim,long,B,True,29212.5,29170,29323.92,"[29280, 29323.92, 29354]",True,,,
2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,LONDON,2026-09-01,active,S3,reject,short,B,True,29354,29385,29280,"[29280, 29182]",,,,
2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,LONDON,2026-09-01,active,S1,breakdown_continue,short,B,False,,,,[29161.96],,,,
2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,LONDON,2026-09-01,active,S2,sweep_reclaim,long,B,False,,,,"[29212.5, 29258]",,,,
2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,LONDON,2026-09-01,active,S3,reject,long,B,True,29161.96,29140,29212.5,"[29177.5, 29212.5]",,,,
2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,LONDON,2026-09-01,active,S1,reject,short,B,True,29123.25,29147.25,29085,"[29100.81, 29085, 29076.5]",,,,
2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,LONDON,2026-09-01,active,S2,reject,short,B,True,29138,29162,29085,"[29123.25, 29085]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,2026-09-01,active,S1,breakdown_continue,short,C,False,,,,"[29099.12, 29094.31, 29085]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,2026-09-01,active,S2,reject,short,B,True,29138,29158.5,29085,"[29122.75, 29099.12, 29085]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,2026-09-01,active,S3,reject,short,B,True,29177.5,29198,29122.75,"[29138, 29122.75, 29099.12]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,2026-09-01,active,S4,sweep_reclaim,long,C,False,,,,"[29138, 29177.5, 29200.5]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,2026-09-01,dormant,S1,reject,short,B,True,29062.75,29095.5,28970.38,"[28970.38, 28963.03, 28947.75]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,2026-09-01,dormant,S2,reject,short,B,True,29137.29,29170.5,29062.75,"[29062.75, 28970.38]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,2026-09-01,dormant,S3,sweep_reclaim,long,B,False,,,,"[29082.75, 29095.5, 29125, 29137.29]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,2026-09-01,dormant,S4,reclaim,long,C,False,,,,"[29125, 29137.29, 29177.5]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,2026-09-01,dormant,S1,reject,short,B,True,29182,29220.75,29085,"[29157.75, 29125, 29085]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,2026-09-01,dormant,S2,reject,short,B,True,29085,29125,29062.75,[29062.75],,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,2026-09-01,active,S1,reject,short,B,True,29170,29210,29082.75,"[29125, 29102.19, 29082.75, 29062.75]",True,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,2026-09-01,active,S2,reject,short,C,False,,,,"[29170, 29125, 29082.75]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,2026-09-01,active,S3,sweep_reclaim,long,B,False,,,,"[29170, 29209.25]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,2026-09-01,active,S1,reject,short,B,True,29100.5,29130,29082.75,"[29082.75, 29062.75, 29040]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,2026-09-01,active,S2,reject,short,B,True,29162,29189,29100.5,"[29100.5, 29082.75, 29040]",,,,
2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,2026-09-01,active,S3,sweep_reclaim,long,B,True,29082.75,29055.75,29162,"[29130, 29162, 29197.5]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,2026-09-02,active,S1,reclaim,long,A,False,,,,"[29171.25, 29209.25, 29317.25]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,2026-09-02,active,S2,sweep_reclaim,long,B,False,,,,"[29113.89, 29171.25, 29209.25]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,2026-09-02,active,S3,breakout_retest,long,C,False,,,,"[29209.25, 29317.25, 29346.88]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,ASIA,2026-09-02,active,S4,sweep_reclaim,short,A,False,,,,"[29209.25, 29171.25, 29113.89]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,2026-09-02,active,S1,sweep_reclaim,short,B,False,,,,"[29175.56, 29149]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,ASIA,2026-09-02,active,S2,sweep_reclaim,long,B,False,,,,"[29175.56, 29189.25]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,2026-09-02,active,S1,sweep_reclaim,short,B,False,,,,"[29199.68, 29149, 29136.25]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,2026-09-02,active,S2,sweep_reclaim,long,B,False,,,,"[29199.68, 29208.75, 29317.25]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,ASIA,2026-09-02,active,S3,reject,short,B,True,29199.68,29216.25,29149,"[29149, 29136.25]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,2026-09-02,active,S1,reject,short,B,True,29208.75,29228.75,29149,"[29149, 29136.25, 29102]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,2026-09-02,active,S2,sweep_reclaim,long,B,False,,,,"[29183.59, 29208.75, 29317.25]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,ASIA,2026-09-02,active,S3,reject,short,B,True,29149,29170,29058.75,"[29058.75, 29042.75, 29001.75]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,2026-09-02,active,S1,reject,short,B,True,29197.57,29212.5,29149,"[29149, 29136.25]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,2026-09-02,active,S2,sweep_reclaim,long,B,False,,,,"[29197.57, 29208.75]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,2026-09-02,active,S3,breakout_retest,long,C,False,,,,"[29317.25, 29324.5]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,ASIA,2026-09-02,active,S4,reject,short,C,False,,,,"[29136.25, 29102]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,2026-09-02,active,S1,sweep_reclaim,long,B,False,,,,"[29181.64, 29209.25]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,2026-09-02,active,S2,reject,short,B,True,29209.25,29223,29181.64,"[29181.64, 29149]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,ASIA,2026-09-02,active,S3,reject,short,C,False,,,,"[29209.25, 29181.64]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,2026-09-02,active,S1,reject,short,B,True,29218.25,29232,29149,"[29149, 29136.25, 29058.75]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,ASIA,2026-09-02,active,S2,sweep_reclaim,long,C,False,,,,"[29218.25, 29317.25]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,2026-09-02,dormant,S1,reject,short,B,True,29157.03,29175.66,29102,"[29141.25, 29136.25, 29102]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,2026-09-02,dormant,S2,reject,short,B,True,29141.25,29157.03,29102,"[29136.25, 29102, 29076.5]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,ASIA,2026-09-02,dormant,S3,reject,short,B,True,29175.66,29194.3,29136.25,"[29141.25, 29136.25, 29102]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,9,ASIA,2026-09-02,active,S1,reject,short,B,False,,,,"[29176.29, 29159.39, 29141.25]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,9,ASIA,2026-09-02,active,S2,reject,short,B,False,,,,"[29159.39, 29141.25, 29102]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,ASIA,2026-09-02,active,S1,reject,short,B,True,29200.5,29228,29141.25,"[29193.38, 29159.02, 29141.25]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,ASIA,2026-09-02,active,S2,reject,short,C,False,,,,"[29136.25, 29113.9, 29102]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,10,ASIA,2026-09-02,active,S3,reclaim,long,C,False,,,,"[29136.25, 29159.02, 29193.38]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,ASIA,2026-09-02,active,S1,reject,short,C,True,29199.5,29227.9,29141.25,"[29173.88, 29156.5, 29141.25]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,ASIA,2026-09-02,active,S2,sweep_reclaim,short,C,False,,,,"[29199.5, 29173.88, 29156.5]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,ASIA,2026-09-02,active,S3,sweep_reclaim,long,C,False,,,,"[29173.88, 29191.25, 29199.5]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,11,ASIA,2026-09-02,active,S4,reject,short,C,False,,,,"[29113.9, 29102, 29042.75]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,ASIA,2026-09-02,active,S1,reject,short,B,True,29208.69,29237.75,29141.25,"[29191.51, 29174.34, 29157.25, 29141.25]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,ASIA,2026-09-02,active,S2,reject,short,B,True,29132.5,29161.5,29042.75,"[29102, 29042.75, 29004.5]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,ASIA,2026-09-02,active,S3,sweep_reclaim,long,C,False,,,,"[29157.25, 29174.34, 29191.51]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,13,ASIA,2026-09-02,active,S1,reject,short,B,True,29199.5,29226,29132.5,"[29167.5, 29157.25, 29141.44, 29132.5]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,13,ASIA,2026-09-02,active,S2,sweep_reclaim,short,C,False,,,,"[29167.5, 29157.25, 29141.44, 29132.5]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,13,ASIA,2026-09-02,active,S3,sweep_reclaim,long,C,False,,,,"[29167.5, 29195, 29218.25]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,ASIA,2026-09-02,active,S1,reject,short,B,True,29228.75,29250,29186.14,"[29218.25, 29212.5, 29207.5, 29195, 29186.14]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,ASIA,2026-09-02,active,S2,sweep_reclaim,long,B,False,,,,"[29132.5, 29186.14, 29207.5, 29218.25]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,ASIA,2026-09-02,active,S3,reject,short,C,False,,,,"[29098.88, 29017.25]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,14,ASIA,2026-09-02,active,S4,reject,short,B,True,29255,29275.25,29214.5,"[29235, 29228.75, 29218.25, 29212.5, 29207.5]",True,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,15,ASIA,2026-09-02,dormant,S1,reject,short,C,False,,,,"[29075, 29017.25, 28927.25]",,,,
2026-09-02:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,15,ASIA,2026-09-02,dormant,S2,reject,short,C,False,,,,"[29017.25, 28927.25]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,LONDON,2026-09-02,no_trade,S0,hold,long,B,False,,,,,,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,2026-09-02,active,S1,sweep_reclaim,long,A,False,,,,"[29058.75, 29113.23, 29171.25]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,2026-09-02,active,S2,breakout_retest,long,B,False,,,,"[29209.25, 29246.25, 29317.25]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,LONDON,2026-09-02,active,S3,reject,short,B,True,29317.25,29345.25,29246.25,"[29246.25, 29209.25, 29171.25]",True,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,2026-09-02,active,S1,hold,long,B,False,,,,"[29171.25, 29209.25, 29246.25]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,2026-09-02,active,S2,reclaim,long,B,False,,,,"[29117.48, 29171.25, 29209.25]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,2026-09-02,active,S3,breakout_retest,long,B,False,,,,"[29209.25, 29246.25, 29317.25]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,2026-09-02,active,S4,reject,short,B,True,29317.25,29350,29246.25,"[29246.25, 29171.25]",True,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,LONDON,2026-09-02,active,S5,sweep_reclaim,long,A,False,,,,"[29058.75, 29117.48, 29171.25]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,LONDON,2026-09-02,active,S1,reclaim,long,B,False,,,,"[29171.25, 29246.25]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,LONDON,2026-09-02,active,S2,sweep_reclaim,long,B,False,,,,"[29066.56, 29171.25]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,LONDON,2026-09-02,active,S3,reject,long,B,True,29001.75,28927.25,29171.25,"[29066.56, 29171.25]",True,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,LONDON,2026-09-02,active,S4,breakout_retest,long,B,False,,,,"[29209.25, 29246.25, 29317.25]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,LONDON,2026-09-02,active,S5,reject,short,C,False,,,,"[29246.25, 29171.25]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,LONDON,2026-09-02,active,S1,reject,long,A,True,29014.19,28985.5,29171.25,"[29058.75, 29171.25]",True,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,LONDON,2026-09-02,active,S2,sweep_reclaim,long,B,False,,,,"[29001.75, 29058.75, 29171.25]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,LONDON,2026-09-02,active,S3,reject,short,B,False,,,,"[29171.25, 29058.75, 29014.19]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,LONDON,2026-09-02,active,S1,reject,long,B,False,,,,"[29058.75, 29171.25]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,LONDON,2026-09-02,active,S2,reject,long,B,True,29001.75,28975.75,29058.75,"[29058.75, 29171.25]",True,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,LONDON,2026-09-02,active,S3,sweep_reclaim,long,B,False,,,,"[29001.75, 29058.75]",,,,
2026-09-02:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,LONDON,2026-09-02,active,S4,breakout_retest,long,B,False,,,,"[29209.25, 29246.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,2026-09-02,dormant,S1,sweep_reclaim,long,B,False,,,,"[29058.75, 29171.25, 29209.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,2026-09-02,dormant,S2,reclaim,long,B,False,,,,"[29171.25, 29209.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,2026-09-02,dormant,S3,reject,long,C,False,,,,"[29058.75, 29171.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,NY,2026-09-02,dormant,S4,reject,short,B,True,29317.25,29343,29246.25,"[29246.25, 29209.25, 29171.25]",True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,2026-09-02,active,S1,sweep_reclaim,long,B,False,,,,"[29102, 29115.1, 29171.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,2026-09-02,active,S2,breakout_retest,long,B,False,,,,"[29171.25, 29209.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,NY,2026-09-02,active,S3,reclaim,long,C,False,,,,"[29115.1, 29171.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,2026-09-02,active,S1,reclaim,long,B,False,,,,"[29171.25, 29209.25, 29246.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,2026-09-02,active,S2,sweep_reclaim,long,B,False,,,,"[29058.75, 29171.25, 29209.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,2026-09-02,active,S3,breakout_retest,long,B,False,,,,"[29209.25, 29246.25, 29317.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,NY,2026-09-02,active,S4,reject,short,B,True,29317.25,29355,29209.25,"[29246.25, 29209.25, 29171.25]",True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,2026-09-02,active,S1,reject,long,B,True,29135.65,29099,29209.25,"[29171.25, 29209.25]",True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,NY,2026-09-02,active,S2,reject,short,B,True,29317.25,29354,29209.25,"[29209.25, 29171.25]",True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,2026-09-02,active,S1,reclaim,long,B,False,,,,"[29171.25, 29209.25, 29246.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,2026-09-02,active,S2,reject,long,C,True,29102,29060,29209.25,"[29143.97, 29171.25, 29209.25]",True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,2026-09-02,active,S3,sweep_reclaim,long,B,True,29058.75,29020,29143.97,"[29143.97, 29171.25, 29209.25]",True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,NY,2026-09-02,active,S4,breakout_retest,long,C,False,,,,"[29209.25, 29246.25, 29317.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,2026-09-02,active,S1,reclaim,long,C,False,,,,"[29209.25, 29246.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,2026-09-02,active,S2,hold,long,A,False,,,,"[29171.25, 29209.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,2026-09-02,active,S3,breakout_retest,long,C,False,,,,"[29246.25, 29317.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,NY,2026-09-02,active,S4,sweep_reclaim,long,B,False,,,,"[29058.75, 29153.35, 29171.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,NY,2026-09-02,active,S1,sweep_reclaim,long,B,False,,,,"[29209.25, 29246.25, 29317.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,NY,2026-09-02,active,S2,reclaim,long,B,False,,,,"[29209.25, 29246.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,NY,2026-09-02,active,S3,breakout_retest,long,B,False,,,,"[29246.25, 29317.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,NY,2026-09-02,active,S4,reject,short,B,True,29317.25,29348,29246.25,"[29246.25, 29209.25]",True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,NY,2026-09-02,active,S1,reclaim,long,B,False,,,,"[29209.25, 29246.25]",,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,8,NY,2026-09-02,active,S2,reject,long,B,True,29058.75,29032,29161.16,"[29161.16, 29171.25]",True,,,
2026-09-02:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,9,NY,2026-09-02,active,S1,sweep_reclaim,long,C,False,,,,"[29163.03, 29171.25, 29209.25]",,,,
