path	import_path	alias
auth/auth.go	time	
auth/auth.go	github.com/golang-jwt/jwt/v5	
auth/auth.go	golang.org/x/crypto/bcrypt	
branding/branding.go	embed	_
branding/branding_test.go	go/ast	
branding/branding_test.go	go/parser	
branding/branding_test.go	go/token	
branding/branding_test.go	os	
branding/branding_test.go	strings	
branding/branding_test.go	testing	
branding/scope_test.go	fmt	
branding/scope_test.go	go/parser	
branding/scope_test.go	go/token	
branding/scope_test.go	os	
branding/scope_test.go	os/exec	
branding/scope_test.go	path/filepath	
branding/scope_test.go	strconv	
branding/scope_test.go	strings	
branding/scope_test.go	testing	
calendar/calendar.go	encoding/json	
calendar/calendar.go	fmt	
calendar/calendar.go	io	
calendar/calendar.go	net/http	
calendar/calendar.go	sort	
calendar/calendar.go	strings	
calendar/calendar.go	time	
calendar/calendar_test.go	errors	
calendar/calendar_test.go	testing	
calendar/calendar_test.go	time	
cmd/arm-state-sql/main.go	flag	
cmd/arm-state-sql/main.go	fmt	
cmd/arm-state-sql/main.go	nofx/store	
cmd/bars-export/main.go	encoding/csv	
cmd/bars-export/main.go	flag	
cmd/bars-export/main.go	fmt	
cmd/bars-export/main.go	os	
cmd/bars-export/main.go	path/filepath	
cmd/bars-export/main.go	sort	
cmd/bars-export/main.go	strconv	
cmd/bars-export/main.go	time	
cmd/bars-export/main.go	nofx/market	
cmd/bars-export/main.go	nofx/store	
cmd/dayplan-arm/main.go	encoding/json	
cmd/dayplan-arm/main.go	flag	
cmd/dayplan-arm/main.go	fmt	
cmd/dayplan-arm/main.go	os	
cmd/dayplan-arm/main.go	nofx/store	
cmd/dayplan-level-repair/main.go	flag	
cmd/dayplan-level-repair/main.go	fmt	
cmd/dayplan-level-repair/main.go	os	
cmd/dayplan-level-repair/main.go	time	
cmd/dayplan-level-repair/main.go	nofx/store	
cmd/dayplan-sessions/main.go	encoding/json	
cmd/dayplan-sessions/main.go	flag	
cmd/dayplan-sessions/main.go	fmt	
cmd/dayplan-sessions/main.go	os	
cmd/dayplan-sessions/main.go	strings	
cmd/dayplan-sessions/main.go	nofx/store	
cmd/decisive-test/main.go	bytes	
cmd/decisive-test/main.go	encoding/json	
cmd/decisive-test/main.go	fmt	
cmd/decisive-test/main.go	io	
cmd/decisive-test/main.go	net/http	
cmd/decisive-test/main.go	os	
cmd/decisive-test/main.go	strings	
cmd/decisive-test/main.go	time	
cmd/decisive-test/main.go	gorm.io/driver/sqlite	
cmd/decisive-test/main.go	gorm.io/gorm	
cmd/decisive-test/main.go	github.com/joho/godotenv	
cmd/decisive-test/main.go	nofx/config	
cmd/decisive-test/main.go	nofx/crypto	
cmd/decisive-test/main.go	nofx/store	
cmd/detector-report/main.go	flag	
cmd/detector-report/main.go	fmt	
cmd/detector-report/main.go	os	
cmd/detector-report/main.go	nofx/kernel	
cmd/detector-report/main.go	nofx/store	
cmd/excursions/main.go	flag	
cmd/excursions/main.go	fmt	
cmd/excursions/main.go	os	
cmd/excursions/main.go	time	
cmd/excursions/main.go	nofx/store	
cmd/excursions/main.go	nofx/trader	
cmd/gate-jwt/main.go	fmt	
cmd/gate-jwt/main.go	os	
cmd/gate-jwt/main.go	github.com/joho/godotenv	
cmd/gate-jwt/main.go	nofx/auth	
cmd/gate-jwt/main.go	nofx/config	
cmd/gate-jwt/main.go	nofx/store	
cmd/levelstats-backfill/main.go	flag	
cmd/levelstats-backfill/main.go	fmt	
cmd/levelstats-backfill/main.go	os	
cmd/levelstats-backfill/main.go	sort	
cmd/levelstats-backfill/main.go	strings	
cmd/levelstats-backfill/main.go	time	
cmd/levelstats-backfill/main.go	nofx/trader/ninjatrader	nt
cmd/levelstats-backfill/main.go	nofx/kernel	
cmd/levelstats-backfill/main.go	nofx/store	
cmd/nq_smoke/help.go	fmt	
cmd/nq_smoke/main.go	context	
cmd/nq_smoke/main.go	encoding/json	
cmd/nq_smoke/main.go	fmt	
cmd/nq_smoke/main.go	log	
cmd/nq_smoke/main.go	os	
cmd/nq_smoke/main.go	time	
cmd/nq_smoke/main.go	github.com/joho/godotenv	
cmd/nq_smoke/main.go	nofx/kernel	
cmd/nq_smoke/main.go	nofx/market	
cmd/nq_smoke/main.go	nofx/provider/databento	
cmd/nq_smoke/main.go	nofx/provider/ninjatrader	
cmd/nq_smoke/smoke_all.go	fmt	
cmd/nq_smoke/smoke_databento.go	fmt	
cmd/nq_smoke/smoke_databento.go	os	
cmd/nq_smoke/smoke_databento.go	time	
cmd/nq_smoke/smoke_databento.go	github.com/joho/godotenv	
cmd/nq_smoke/smoke_databento.go	nofx/provider/databento	
cmd/nq_smoke/smoke_prompt.go	fmt	
cmd/nq_smoke/smoke_prompt.go	os	
cmd/nq_smoke/smoke_prompt.go	strings	
cmd/nq_smoke/smoke_prompt.go	nofx/kernel	
cmd/nq_smoke/smoke_resolver.go	fmt	
cmd/nq_smoke/smoke_resolver.go	os	
cmd/nq_smoke/smoke_resolver.go	regexp	
cmd/nq_smoke/smoke_resolver.go	github.com/joho/godotenv	
cmd/nq_smoke/smoke_resolver.go	nofx/provider/databento	
cmd/nq_smoke/smoke_roundtrip.go	context	
cmd/nq_smoke/smoke_roundtrip.go	fmt	
cmd/nq_smoke/smoke_roundtrip.go	os	
cmd/nq_smoke/smoke_roundtrip.go	time	
cmd/nq_smoke/smoke_roundtrip.go	nofx/provider/ninjatrader	ntpkg
cmd/nq_smoke/smoke_tcp.go	context	
cmd/nq_smoke/smoke_tcp.go	fmt	
cmd/nq_smoke/smoke_tcp.go	net	
cmd/nq_smoke/smoke_tcp.go	os	
cmd/nq_smoke/smoke_tcp.go	time	
cmd/nq_smoke/smoke_tcp.go	nofx/provider/ninjatrader	ntpkg
cmd/planner_ab/main.go	bytes	
cmd/planner_ab/main.go	encoding/json	
cmd/planner_ab/main.go	fmt	
cmd/planner_ab/main.go	io	
cmd/planner_ab/main.go	net/http	
cmd/planner_ab/main.go	os	
cmd/planner_ab/main.go	time	
cmd/planner_ab/main.go	nofx/config	
cmd/planner_ab/main.go	nofx/crypto	
cmd/planner_ab/main.go	nofx/kernel	
cmd/planner_ab/main.go	nofx/store	
cmd/planner_ab/main.go	github.com/joho/godotenv	
cmd/research_export/main.go	context	
cmd/research_export/main.go	flag	
cmd/research_export/main.go	fmt	
cmd/research_export/main.go	nofx/researchsnapshot	
cmd/research_export/main.go	os	
cmd/research_export/main.go	time	
cmd/sandbox-seed/main.go	encoding/json	
cmd/sandbox-seed/main.go	flag	
cmd/sandbox-seed/main.go	fmt	
cmd/sandbox-seed/main.go	os	
cmd/sandbox-seed/main.go	strings	
cmd/sandbox-seed/main.go	time	
cmd/sandbox-seed/main.go	nofx/kernel	
cmd/sandbox-seed/main.go	nofx/store	
config/config.go	nofx/logger	
config/config.go	nofx/mcp	
config/config.go	nofx/telemetry	
config/config.go	os	
config/config.go	strconv	
config/config.go	strings	
crypto/crypto.go	crypto/aes	
crypto/crypto.go	crypto/cipher	
crypto/crypto.go	crypto/rand	
crypto/crypto.go	crypto/rsa	
crypto/crypto.go	crypto/sha256	
crypto/crypto.go	crypto/x509	
crypto/crypto.go	database/sql/driver	
crypto/crypto.go	encoding/base64	
crypto/crypto.go	encoding/hex	
crypto/crypto.go	encoding/json	
crypto/crypto.go	encoding/pem	
crypto/crypto.go	errors	
crypto/crypto.go	fmt	
crypto/crypto.go	os	
crypto/crypto.go	strings	
crypto/crypto.go	time	
deploy/canon_contract_test.go	os	
deploy/canon_contract_test.go	path/filepath	
deploy/canon_contract_test.go	regexp	
deploy/canon_contract_test.go	strings	
deploy/canon_contract_test.go	testing	
discipline/freeze.go	sync	
discipline/freeze_test.go	testing	
discipline/reentry_cooldown.go	fmt	
discipline/reentry_cooldown.go	math	
discipline/reentry_cooldown.go	sync	
discipline/reentry_cooldown_test.go	testing	
docs/superpowers/reports/2026-09-04-research-conformance-data/d10dump/main.go	encoding/json	
docs/superpowers/reports/2026-09-04-research-conformance-data/d10dump/main.go	fmt	
docs/superpowers/reports/2026-09-04-research-conformance-data/d10dump/main.go	os	
docs/superpowers/reports/2026-09-04-research-conformance-data/d10dump/main.go	time	
docs/superpowers/reports/2026-09-04-research-conformance-data/d10dump/main.go	nofx/expectancy	
docs/superpowers/reports/2026-09-04-research-conformance-data/d10dump/main.go	gorm.io/driver/sqlite	
docs/superpowers/reports/2026-09-04-research-conformance-data/d10dump/main.go	gorm.io/gorm	
docs/superpowers/reports/2026-09-04-research-conformance-data/d10dump/main.go	gorm.io/gorm/logger	gl
docs/superpowers/reports/2026-09-05-vet-08-stretch-data/complete-0905/replay.go	encoding/json	
docs/superpowers/reports/2026-09-05-vet-08-stretch-data/complete-0905/replay.go	encoding/csv	
docs/superpowers/reports/2026-09-05-vet-08-stretch-data/complete-0905/replay.go	os	
docs/superpowers/reports/2026-09-05-vet-08-stretch-data/complete-0905/replay.go	fmt	
docs/superpowers/reports/2026-09-05-vet-08-stretch-data/complete-0905/replay.go	strconv	
docs/superpowers/reports/2026-09-05-vet-08-stretch-data/complete-0905/replay.go	sort	
docs/superpowers/reports/2026-09-05-vet-08-stretch-data/complete-0905/replay.go	strings	
docs/superpowers/reports/2026-09-05-vet-08-stretch-data/complete-0905/replay.go	math	
docs/superpowers/reports/2026-09-05-vet-08-stretch-data/complete-0905/replay.go	nofx/kernel	
docs/superpowers/reports/2026-09-05-vet-08-stretch-data/complete-0905/replay.go	nofx/market	
docs/superpowers/reports/2026-09-12-structural-stop/harness/data.go	database/sql	
docs/superpowers/reports/2026-09-12-structural-stop/harness/data.go	fmt	
docs/superpowers/reports/2026-09-12-structural-stop/harness/data.go	os	
docs/superpowers/reports/2026-09-12-structural-stop/harness/data.go	sort	
docs/superpowers/reports/2026-09-12-structural-stop/harness/data.go	time	
docs/superpowers/reports/2026-09-12-structural-stop/harness/data.go	modernc.org/sqlite	_
docs/superpowers/reports/2026-09-12-structural-stop/harness/data.go	nofx/kernel	
docs/superpowers/reports/2026-09-12-structural-stop/harness/data.go	nofx/market	
docs/superpowers/reports/2026-09-12-structural-stop/harness/detect.go	database/sql	
docs/superpowers/reports/2026-09-12-structural-stop/harness/detect.go	time	
docs/superpowers/reports/2026-09-12-structural-stop/harness/detect.go	nofx/kernel	
docs/superpowers/reports/2026-09-12-structural-stop/harness/detect.go	nofx/market	
docs/superpowers/reports/2026-09-12-structural-stop/harness/main.go	bufio	
docs/superpowers/reports/2026-09-12-structural-stop/harness/main.go	encoding/json	
docs/superpowers/reports/2026-09-12-structural-stop/harness/main.go	flag	
docs/superpowers/reports/2026-09-12-structural-stop/harness/main.go	fmt	
docs/superpowers/reports/2026-09-12-structural-stop/harness/main.go	math	
docs/superpowers/reports/2026-09-12-structural-stop/harness/main.go	nofx/kernel	
docs/superpowers/reports/2026-09-12-structural-stop/harness/main.go	nofx/market	
docs/superpowers/reports/2026-09-12-structural-stop/harness/main.go	os	
docs/superpowers/reports/2026-09-12-structural-stop/harness/main.go	time	
docs/superpowers/reports/2026-09-12-structural-stop/harness/stop_port.go	math	
docs/superpowers/reports/2026-09-12-structural-stop/harness/stop_port.go	strings	
docs/superpowers/reports/2026-09-12-structural-stop/harness/stop_port.go	nofx/kernel	
docs/superpowers/reports/2026-09-12-structural-stop/harness/sweep.go	bufio	
docs/superpowers/reports/2026-09-12-structural-stop/harness/sweep.go	encoding/json	
docs/superpowers/reports/2026-09-12-structural-stop/harness/sweep.go	fmt	
docs/superpowers/reports/2026-09-12-structural-stop/harness/sweep.go	io	
docs/superpowers/reports/2026-09-12-structural-stop/harness/sweep.go	math	
docs/superpowers/reports/2026-09-12-structural-stop/harness/sweep.go	nofx/kernel	
docs/superpowers/reports/2026-09-12-structural-stop/harness/sweep.go	nofx/store	
docs/superpowers/reports/2026-09-12-structural-stop/harness/sweep.go	nofx/trader	
docs/superpowers/reports/2026-09-12-structural-stop/harness/sweep.go	nofx/trader/ninjatrader	nt
docs/superpowers/reports/2026-09-12-structural-stop/harness/sweep.go	os	
docs/superpowers/reports/2026-09-12-structural-stop/harness/sweep_test.go	nofx/market	
docs/superpowers/reports/2026-09-12-structural-stop/harness/sweep_test.go	testing	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/data.go	database/sql	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/data.go	fmt	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/data.go	os	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/data.go	sort	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/data.go	time	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/data.go	modernc.org/sqlite	_
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/data.go	nofx/kernel	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/data.go	nofx/market	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/detect.go	database/sql	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/detect.go	time	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/detect.go	nofx/kernel	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/detect.go	nofx/market	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/eval.go	math	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/eval.go	nofx/kernel	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/eval.go	nofx/market	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/main.go	bufio	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/main.go	database/sql	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/main.go	encoding/json	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/main.go	flag	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/main.go	fmt	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/main.go	math	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/main.go	os	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/main.go	strings	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/main.go	time	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/main.go	nofx/kernel	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/main.go	nofx/market	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/out.go	encoding/json	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/out.go	fmt	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/out.go	os	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/out.go	strings	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/seam.go	database/sql	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/seam.go	encoding/json	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/seam.go	fmt	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/seam.go	os	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/seam.go	sort	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/seam.go	strings	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/stats.go	math	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/stats.go	sort	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/stop_port.go	fmt	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/stop_port.go	math	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/stop_port.go	os	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/stop_port.go	strings	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/stop_port.go	nofx/kernel	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/surface.go	math	
docs/superpowers/research/2026-09-12-backtest-structure-fade/harness/surface.go	sort	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/data.go	database/sql	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/data.go	fmt	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/data.go	os	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/data.go	sort	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/data.go	time	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/data.go	modernc.org/sqlite	_
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/data.go	nofx/kernel	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/data.go	nofx/market	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/detect.go	database/sql	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/detect.go	time	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/detect.go	nofx/kernel	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/detect.go	nofx/market	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/eval.go	math	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/eval.go	nofx/kernel	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/eval.go	nofx/market	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/main.go	bufio	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/main.go	database/sql	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/main.go	encoding/json	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/main.go	flag	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/main.go	fmt	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/main.go	os	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/main.go	strings	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/main.go	time	
docs/superpowers/research/2026-09-12-backtest-zone-fade/harness/main.go	nofx/kernel	
