plan_id,version,trade_date,session,trigger_reason,trigger_class,created_ct,degraded,scenario_id,side,entry,stop,target,condition_text,condition_ever_true,first_true_ct,followed_by_arm,bias_ai,bias_tree,bias_regime,session_direction
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,2026-09-03,ASIA,ASIA_scheduled_read,scheduled,2026-09-03 16:37:36,0,S4,long,,,,[reclaim] Price reclaims 29512.54 eVWAP; a 5m close above 29512.54 triggers long toward the range top. | confirm: 1x5m_close ref=29512.54 side=above,NO,,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 16:30:21, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-03,ASIA,level_event  [seated OB(bear)·1h invalidated: close 29507.50 above 29502.88 (noise 3.97) on ASIA 2026-09-03],wake+change,2026-09-03 18:47:53,0,S1,long,,,,[sweep_reclaim] Price prints below 29481.50 ONL (stop sweep) and then closes a 5m candle back above 29481.50. | confirm: touch ref=29481.5 side=below | confirm2: 1x5m_close ref=29481.5 side=above,NO,,none,doc.bias=neutral/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 18:41:09, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-03,ASIA,level_event  [seated OB(bear)·1h invalidated: close 29507.50 above 29502.88 (noise 3.97) on ASIA 2026-09-03],wake+change,2026-09-03 18:47:53,0,S2,short,,,,[sweep_reclaim] Price prints above 29513.00 ONH (stop sweep) and then closes a 5m candle back below 29513.00. | confirm: touch ref=29513 side=above | confirm2: 1x5m_close ref=29513 side=below,YES,2026-09-03 18:50:00,none,doc.bias=neutral/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 18:41:09, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,2026-09-03,ASIA,level_event  [seated OB(bear)·1h invalidated: close 29507.50 above 29502.88 (noise 3.97) on ASIA 2026-09-03],wake+change,2026-09-03 18:47:53,0,S3,long,,,,[breakout_retest] A 5m close above 29513.00 ONH confirms the break; entry on a retest that touches 29513.00 and holds above it. | confirm: touch ref=29513 side=above,YES,2026-09-03 18:50:00,none,doc.bias=neutral/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 18:41:09, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-03,ASIA,level_event  [seated OB(bull)·4h (HTF) invalidated: close 29510.50 below 29545.00 (noise 3.79) on ASIA 2026-09-03],wake+change,2026-09-03 19:28:36,0,S1,long,,,,[reclaim] Pullback to 29503.08 VWAP holds; a 5m close back above 29503.08 triggers the long. | confirm: 1x5m_close ref=29503.08 side=above,YES,2026-09-03 19:25:00,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 19:18:06, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-03,ASIA,level_event  [seated OB(bull)·4h (HTF) invalidated: close 29510.50 below 29545.00 (noise 3.79) on ASIA 2026-09-03],wake+change,2026-09-03 19:28:36,0,S2,long,,,,[breakout_retest] A 5m close above 29521.25 ONH confirms the break; a pullback retest of 29521.25 that holds is the long entry. | confirm: 1x5m_close ref=29521.25 side=above,YES,2026-09-03 19:25:00,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 19:18:06, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,2026-09-03,ASIA,level_event  [seated OB(bull)·4h (HTF) invalidated: close 29510.50 below 29545.00 (noise 3.79) on ASIA 2026-09-03],wake+change,2026-09-03 19:28:36,0,S3,short,,,,[sweep_reclaim] Leg 1: price touches/sweeps 29521.25 ONH; leg 2: a 5m close back below 29521.25 triggers the fade short. | confirm: touch ref=29521.25 side=above | confirm2: 1x5m_close ref=29521.25 side=below,YES,2026-09-03 19:33:00,none,doc.bias=long/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 19:18:06, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,2026-09-03,ASIA,level_event  [seated OB(bull)·4h (HTF) invalidated: close 29532.00 below 29545.00 (noise 3.61) on ASIA 2026-09-03],wake+change,2026-09-03 19:53:35,0,S1,short,29548,29558.5,29522.22,[reject] touch 29548.00 and reject | confirm: touch ref=29548 side=below,NO,,none,doc.bias=short/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 19:50:05, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,2026-09-03,ASIA,level_event  [seated OB(bull)·4h (HTF) invalidated: close 29532.00 below 29545.00 (noise 3.61) on ASIA 2026-09-03],wake+change,2026-09-03 19:53:35,0,S2,long,,,,"[breakout_retest] 5m close above 29548.00, then retest 29548.00 holds | confirm: touch ref=29548 side=above",NO,,none,doc.bias=short/low | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 19:50:05, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,2026-09-03,ASIA,level_event  [seated OB(bull)·1h (HTF) invalidated: close 29523.00 below 29574.38 (noise 3.57) on ASIA 2026-09-03],wake+change,2026-09-03 20:32:32,0,S1,short,,,,[sweep_reclaim] Price sweeps above ONH 29543.00 and then prints a 5m close back below 29543.00 (wick alone does not qualify). | confirm: touch ref=29543 side=above | confirm2: 1x5m_close ref=29543 side=below,YES,2026-09-03 20:33:00,decision open_short @2026-09-03 20:35:06 BLOCKED:entry_gate: refused: strict — plan_mode=strict executes plan ; decision open_short @2026-09-03 20:37:51 BLOCKED:entry_gate: refused: strict — plan_mode=strict executes plan ; decision open_short @2026-09-03 20:39:40 BLOCKED:entry_gate: refused: strict — plan_mode=strict executes plan ; decision open_short @2026-09-03 20:42:27 BLOCKED:entry_gate: refused: strict — plan_mode=strict executes plan ; decision open_short @2026-09-03 20:43:53 BLOCKED:entry_gate: refused: strict — plan_mode=strict executes plan ; decision open_short @2026-09-03 20:49:04 BLOCKED:entry_gate: refused: strict — plan_mode=strict executes plan ; decision open_short @2026-09-03 20:52:05 BLOCKED:entry_gate: refused: strict — plan_mode=strict executes plan ; decision open_short @2026-09-03 20:54:28 BLOCKED:entry_gate: refused: strict — plan_mode=strict executes plan ; decision open_short @2026-09-03 20:58:56 BLOCKED:entry_gate: refused: strict — plan_mode=strict executes plan ; decision open_short @2026-09-03 21:03:22 BLOCKED:entry_gate: refused: strict — plan_mode=strict executes plan ; decision open_short @2026-09-03 21:06:44 BLOCKED:entry_gate: refused: strict — plan_mode=strict executes plan ; decision open_short @2026-09-03 21:09:03 BLOCKED:entry_gate: refused: strict — plan_mode=strict executes plan ; decision open_short @2026-09-03 21:12:40 BLOCKED:entry_gate: refused: strict — plan_mode=strict executes plan,doc.bias=short/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 20:24:03, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,2026-09-03,ASIA,level_event  [seated OB(bull)·1h (HTF) invalidated: close 29523.00 below 29574.38 (noise 3.57) on ASIA 2026-09-03],wake+change,2026-09-03 20:32:32,0,S2,long,,,,"[breakout_retest] 5m close above 29548.00, then a pullback touches 29548.00 from above and holds; enter long at the retest. | confirm: 1x5m_close ref=29548 side=above | confirm2: touch ref=29548 side=above",YES,2026-09-03 21:10:00,none,doc.bias=short/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 20:24:03, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
2026-09-03:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,2026-09-03,ASIA,level_event  [seated OB(bull)·1h (HTF) invalidated: close 29523.00 below 29574.38 (noise 3.57) on ASIA 2026-09-03],wake+change,2026-09-03 20:32:32,0,S3,short,29585,29603,29548,[reject] Rally stalls at 29585.00 (fresh SWG-H/prior session high) and rejects from first touch. | confirm: touch ref=29585 side=below,YES,2026-09-03 23:27:00,none,doc.bias=short/medium | planner_read_facts.bias_ai=EMPTY(never written),planner_read_facts.bias_tree=EMPTY(never written),"planner_read_facts.bias_regime=up/NORMAL (read @2026-09-03 20:24:03, nearest-preceding same-session match; row carries plan_id='' version=0 so it cannot be joined)","UP +87.50 (29500.00->29587.50, n=400m)"
